,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
18,Sistema,Sistema,7995424.74,7699464.35,7481324.54,7409590.61,7378369.86,7283746.47,7265632.59,7596026.8,7951218.8,8276899.71,8614123.72,8894788.79,8991828.45,9032328.55,9001219.03,8947266.67,8917136.88,9107239.62,9851388.8,9960858.39,9816292.69,9434721.54,8948725.66,8439949.66,2023-10-16
19,Sistema,Sistema,7885899.27,7652939.06,7549232.41,7571891.3,7835208.95,8297871.45,8696929.52,9290999.35,9799942.51,10139603.36,10594228.79,10652775.81,10553167.9,10721891.4,10939525.35,10846020.06,10803103.26,10659003.32,11192722.79,11153944.41,10919455.66,10528131.16,9844011.83,9340401.83,2023-10-17
20,Sistema,Sistema,8795171.69,8451022.32,8235956.9,8181386.42,8419405.76,8838844.1,9005011.09,9496626.48,9834169.58,10104355.87,10469649.55,10794595.29,10682899.19,10765341.5,11095019.57,11144712.85,10892390.55,10702563.92,11308042.61,11339721.21,11142917.74,10686176.26,10116508.53,9554066.62,2023-10-18
21,Sistema,Sistema,9113602.88,8829622.82,8604392.75,8452290.62,8610596.88,9002602.86,9208848.55,9675677.93,10091737.08,10394180.42,10768167.91,11038680.47,10942664.26,11091331.99,11313826.1,11321356.18,11125432.66,10990474.42,11518983.18,11481748.53,11316181.24,10831940.93,10140179.87,9465792.7,2023-10-19
22,Sistema,Sistema,8821177.12,8497982.04,8273853.24,8185404.52,8329159.31,8586887.38,8874870.69,9384415.2,9821195.8,10029775.89,10302667.42,10511742.47,10446103.01,10573732.63,10805411.26,10853516.85,10674241.79,10600577.3,11075430.8,10989659.59,10645286.26,10151953.86,9586922.87,9101660.67,2023-10-20
23,Sistema,Sistema,8763454.42,8341104.19,8125307.54,8014053.79,8059435.72,8142671.57,8333681.43,8925744.31,9455845.87,9759917.91,10007397.79,10175126.74,10109057.14,9977067.8,9797645.01,9707435.25,9627545.61,9764288.52,10368843.37,10219414.75,9920258.73,9570879.9,9100643.88,8705356.66,2023-10-21
24,Sistema,Sistema,8211409.4,7865049.79,7698033.51,7536004.1,7454737.87,7349904.3,7164717.86,7452767.73,7875428.97,8192613.17,8487255.48,8795624.21,8912538.5,8946212.25,8839714.39,8740554.98,8638525.64,8877833.79,9602109.23,9701810.23,9583606.68,9380442.31,8972104.06,8464906.29,2023-10-22
25,Sistema,Sistema,8112958.43,7863656.51,7686540.18,7669961.27,7841731.26,8316004.61,8528230.26,8985267.22,9527937.96,9858879.94,10269549.66,10620327.42,10589920.25,10760098.64,10946798.1,10931079.92,10820372.18,10689909.09,11121106.14,11080607.53,10827663.05,10297413.26,9679320.78,9132002.51,2023-10-23
26,Sistema,Sistema,8479412.88,8256332.45,8363982.81,8305287.98,8502723.17,8472367.82,8643133.79,9034680.37,9462515.46,9772377.78,10115101.39,10363743.57,10332361.48,10497343.4,10668390.44,10629822.23,10453407.52,10341912.6,10861807.81,10871190.0,10637109.92,10094127.11,9392957.59,8801313.43,2023-10-24
27,Sistema,Sistema,8704646.86,8460552.32,8289097.48,8220261.54,8380458.2,8785955.88,8918259.18,9318920.05,9724368.75,9849337.5,10197400.08,10524192.38,10479347.7,10402854.49,10450150.24,10389224.88,10223248.84,10154899.48,10543499.64,10489247.84,10224425.44,9683015.55,9023541.78,8522989.77,2023-10-25
28,Sistema,Sistema,8129743.64,7838451.78,7629133.23,7610998.14,7860402.91,8396081.18,8588395.49,9056499.34,9293350.04,9566105.7,9881937.22,10219189.56,10096193.02,10206875.26,10364730.14,10313671.04,10157042.93,10265036.2,10579660.99,10529465.2,10229983.64,9827849.89,9322809.11,8822456.74,2023-10-26
29,Sistema,Sistema,8412552.87,8185279.23,7991707.25,7976327.77,8180959.87,8593586.83,8772687.16,9176550.18,9445279.4,9696534.58,9918617.09,10107560.3,10022836.42,10014517.44,10126250.68,10157193.31,10003393.85,10183217.13,10647592.59,10455769.7,10241484.7,9844845.05,9405011.69,8886077.43,2023-10-27
0,Sistema,Sistema,8656529.57,8348683.36,8036923.4,7905085.97,8054950.66,8538402.53,8700824.34,9187861.26,9675546.67,10030037.44,10521122.45,10863220.72,10819694.72,10973525.84,11233580.08,11354847.11,11237277.03,10855905.84,11368016.6,11675186.15,11483860.88,10910921.57,10177757.29,9408326.11,2023-08-29
1,Sistema,Sistema,8903841.87,8599328.28,8328753.11,8201038.75,8337641.6,8707693.96,8904994.87,9437129.67,10033114.59,10508573.42,10870859.23,11171602.63,11127525.92,11296510.45,11506136.97,11603086.14,11422553.15,11073422.7,11388563.61,11640950.45,11490589.55,10913580.48,10130650.71,9390066.19,2023-08-30
2,Sistema,Sistema,8998910.86,8564702.63,8342251.57,8199926.68,8357029.91,8751340.63,8890703.09,9403554.09,10019573.96,10477932.3,10800694.86,11139524.25,11229558.96,11364238.11,11601753.33,11647557.58,11474921.87,11087103.35,11526831.94,11710337.37,11504429.21,11107979.92,10275186.28,9324784.24,2023-08-31
3,Sistema,Sistema,8868444.54,8594845.5,8368898.2,8228664.49,8363764.91,8683953.15,8842041.07,9320099.72,10030346.26,10402697.76,10788850.71,11170716.84,11183550.02,11301713.24,11511917.91,11541171.71,11443617.86,11029935.52,11296020.99,11376915.25,11178371.08,10849630.82,10363070.36,9796884.44,2023-09-01
4,Sistema,Sistema,9464638.18,9124555.66,8897089.73,8668693.82,8614861.17,8670066.64,8718373.58,9238950.4,9857933.32,10292605.13,10596944.81,10761872.15,10692301.71,10499602.82,10313019.06,10156138.21,10007599.84,10035243.37,10684387.37,10696115.16,10403487.08,10018862.57,9520214.63,8982200.48,2023-09-02
5,Sistema,Sistema,8397930.49,8032266.2,7663782.54,7401325.8,7317753.15,7202147.06,7015372.66,7344429.1,7743195.31,8087827.55,8409115.97,8702384.49,8974162.61,8975840.79,8808499.24,8794764.67,8759308.36,8790577.15,9393705.34,9690421.8,9625900.62,9299503.51,8820283.62,8323528.98,2023-09-03
6,Sistema,Sistema,7942656.64,7626151.28,7424073.39,7356407.25,7534251.36,8011301.87,8184589.77,8716581.68,9285304.32,9612034.01,10001508.38,10317756.8,10416738.94,10540028.27,10803635.47,10822419.38,10806620.65,10561042.87,11087779.48,11303896.62,11112844.1,10736471.21,9951871.54,8991721.03,2023-09-04
7,Sistema,Sistema,8524117.1,8242146.52,8017242.09,7925487.08,8104567.58,8552931.92,8724999.83,9227142.94,9936828.23,10386532.64,10829392.8,11065708.2,11052925.76,11269473.97,11458127.45,11376041.71,11201762.74,10643668.86,11257758.56,11572428.17,11366057.84,10814931.66,10044368.31,9248374.28,2023-09-05
8,Sistema,Sistema,8645596.56,8384319.5,8197853.98,8103744.86,8272184.91,8694315.82,8835038.66,9310912.7,9820894.47,10437085.51,11014123.64,11327304.96,11286925.47,11444219.68,11644605.96,11630887.46,11478197.35,11053856.51,11556119.26,11740471.14,11566676.87,11125905.06,10427404.93,9466498.47,2023-09-06
9,Sistema,Sistema,9242036.48,8988117.79,8688351.41,8394292.97,8474387.31,8901078.59,9057996.4,9621852.16,10249757.27,10630681.51,10986250.01,11296508.83,11218124.38,11385509.99,11560424.75,11564115.89,11397272.55,11068951.84,11633817.6,11714624.63,11462389.94,10888450.06,10245335.37,9655958.88,2023-09-07
10,Sistema,Sistema,9075855.19,8840011.99,8638018.61,8526319.06,8620894.67,9015889.3,9165482.47,9799503.49,10383999.73,10720645.54,11110262.24,11366651.16,11319697.94,11389772.75,11598786.25,11578521.54,11392326.67,11054190.13,11510990.85,11602823.35,11424737.54,10955709.19,10356639.87,9809847.35,2023-09-08
11,Sistema,Sistema,9245600.0,8920825.98,8722342.15,8588145.91,8582436.41,8614659.95,8684627.32,9269899.72,9808799.52,10003379.48,10640499.55,10848791.56,10707652.64,10508722.36,10397378.12,10320840.08,10143199.43,10117589.49,10705763.03,10666049.41,10373115.2,9974070.78,9520657.1,9047322.08,2023-09-09
12,Sistema,Sistema,8630745.8,8315085.76,8011368.78,7572280.71,7547346.6,7469127.75,7161711.64,7393081.56,7749080.41,8181293.98,8524823.43,8929682.86,9085481.16,9084971.7,8976921.61,8918127.67,8675235.57,8596523.72,9338016.95,9731381.7,9686777.72,9394690.74,8991476.24,8396518.27,2023-09-10
13,Sistema,Sistema,7927059.87,7661519.75,7538629.91,7461785.64,7654188.09,8107125.92,8310174.45,8993995.8,9742758.15,10227303.89,10684334.06,11005820.95,10952102.54,11155314.21,11370025.22,11419552.35,11237075.74,10877243.93,11298886.12,11480536.16,11309467.78,10855638.27,10157819.35,9415050.61,2023-09-11
14,Sistema,Sistema,8806428.18,8408370.76,8143310.59,7998456.31,8183632.14,8667420.45,8790103.0,9392478.87,10156298.29,10494312.77,10866581.98,11122741.7,11025305.41,11221900.5,11467054.42,11531344.76,11387988.1,11042012.61,11568846.0,11757378.78,11529158.81,11040732.35,10347426.26,9668844.91,2023-09-12
15,Sistema,Sistema,8962656.31,8823712.35,8632367.67,8459986.01,8619707.66,9026006.43,9210908.49,9749973.94,10226218.67,10561949.36,10862054.48,11139462.93,11108798.85,11267517.33,11464717.65,11450413.43,11204242.37,10842775.3,11346776.06,11537659.9,11385739.59,10896057.87,10279496.81,9562586.06,2023-09-13
16,Sistema,Sistema,9093691.24,8828636.49,8641598.76,8552665.45,8714053.43,9143936.38,9310086.35,9793221.3,10276152.23,10607528.95,10989500.11,11241732.28,11158035.79,11231075.99,11435845.04,11458696.3,11306858.87,11005324.04,11436289.2,11208932.09,11241910.23,10938313.94,10319800.92,9694684.09,2023-09-14
17,Sistema,Sistema,9161049.43,8784493.5,8484852.4,8229684.24,8269276.49,8714293.25,8857890.6,9277841.81,9849424.42,10372554.24,10843362.12,11158964.58,11065374.48,11111016.57,11230064.8,11152308.27,10866336.01,10606876.21,11103975.38,11156310.15,10970276.1,10559061.57,10042132.14,9190620.57,2023-09-15
18,Sistema,Sistema,8615801.06,8286379.73,8006411.94,7872439.64,7871678.12,7885017.63,8096139.07,8684218.38,9253719.43,9805752.19,10268993.46,10457082.08,10391954.7,10236713.41,10137701.97,10077883.0,10066884.5,10049789.64,10712282.27,10785147.81,10475003.53,9959883.94,9471861.65,8834617.13,2023-09-16
19,Sistema,Sistema,8366445.32,8143301.23,7883795.79,7698766.27,7510556.43,7404720.1,7187153.11,7466499.84,7833857.21,8355604.17,8705870.09,9062211.35,9269749.78,9237602.86,9009017.57,8947530.83,8952863.16,9021825.54,9828731.33,10073750.58,9969673.57,9709640.6,9267874.66,8744846.31,2023-09-17
20,Sistema,Sistema,8331735.4,8019398.27,7774484.52,7759248.62,7984013.79,8444722.38,8672161.4,9276261.15,9869424.99,10253774.65,10600679.88,10835537.76,10869174.71,10989280.87,10908405.17,10921322.02,10836131.89,10596911.4,11087475.7,11186494.49,11055864.6,10530682.95,9864700.53,9237533.28,2023-09-18
21,Sistema,Sistema,8806554.95,8544052.17,8345388.14,8244907.3,8439586.78,8873331.63,8997208.69,9462548.39,9952622.1,10264679.54,10715255.19,11022594.53,10956884.86,11001773.43,11279930.62,11356928.15,11207878.38,10897981.99,11317124.18,11590483.47,11253492.83,10887935.99,10269434.48,9580297.29,2023-09-19
22,Sistema,Sistema,8873868.09,8520583.87,8329444.56,8128254.65,8289648.29,8760709.81,8920041.26,9508487.84,10036058.14,10359205.9,10728136.49,11053591.73,11009063.83,11161104.92,11397705.69,11398078.35,11210715.45,10850538.84,11508478.93,11618724.83,11373496.51,10826208.3,10202841.21,9571229.59,2023-09-20
23,Sistema,Sistema,9083236.88,8837369.13,8636534.51,8550342.05,8686725.54,8991964.09,9120074.9,9649381.55,10179326.8,10565455.45,10941037.86,11332835.5,11314034.59,11420015.3,11611815.26,11608028.6,11479220.57,11136845.03,11657836.69,11703523.67,11508637.96,11075270.02,10411643.51,9795577.03,2023-09-21
24,Sistema,Sistema,9347184.21,9040749.82,8801360.0,8687620.57,8833780.81,9207597.46,9356551.85,9855302.05,10356158.38,10712689.31,11110667.8,11449717.48,11363591.99,11464599.05,11661223.53,11569276.0,11339742.86,11052455.77,11491240.93,11495957.57,11277062.34,10898005.94,10327619.14,9738976.36,2023-09-22
25,Sistema,Sistema,9245020.64,8952640.93,8729227.65,8603922.75,8600323.86,8614912.89,8734751.53,9214983.42,9604374.83,9949900.83,10288150.79,10503249.76,10479772.43,10394445.78,10298390.85,10151990.0,10155012.39,10162137.92,10831795.88,10741395.48,10422326.69,10020726.11,9572884.22,9160435.77,2023-09-23
26,Sistema,Sistema,8615529.28,8323015.23,8082446.76,7894725.17,7795144.73,7658116.81,7522922.82,7872668.8,8156412.86,8483207.86,8859433.38,9159970.63,9341290.13,9350227.73,9284871.33,9181212.49,9138778.53,9233017.59,10062141.52,10288500.6,10198159.07,9931837.69,9481084.8,9000909.37,2023-09-24
27,Sistema,Sistema,8637363.06,8403616.05,8190996.45,8103415.84,8267715.21,8729130.87,8982417.08,9522110.42,10055359.45,10403961.18,10773399.87,11077788.43,10962891.55,11185830.78,11406830.61,11441000.35,11300319.17,10993546.46,11545233.85,11606196.21,11465062.16,11007679.06,10320140.01,9694626.7,2023-09-25
28,Sistema,Sistema,9228170.9,8860945.96,8615752.73,8489903.22,8674423.96,9017729.25,9201383.42,9693042.57,10118372.48,10296589.87,10720459.35,11071586.41,11068197.54,11253151.9,11474760.5,11482744.99,11338200.82,11060416.75,11595854.27,11642212.98,11424440.28,10956914.75,10237013.46,9617001.58,2023-09-26
29,Sistema,Sistema,9162452.74,8869414.89,8659253.64,8584604.64,8725640.99,9120073.66,9324526.15,9854520.67,10283281.93,10566099.83,10984715.74,11276388.77,11228748.65,11366499.43,11596212.35,11591354.95,11420441.33,11131188.24,11628658.74,11683141.13,11482474.83,11031337.89,10340435.11,9722554.76,2023-09-27
0,Sistema,Sistema,8076533.38,7819319.84,7667563.6,7474244.35,7335141.21,7211791.83,7107273.27,7333308.66,7833181.32,8208986.44,8442865.88,8660904.52,8800297.13,8818352.98,8670042.88,8518144.77,8362636.07,8346782.07,9015559.93,9484853.57,9413572.83,9157081.5,8546008.42,8048492.44,2023-07-30
1,Sistema,Sistema,7587786.24,7253461.32,7088607.93,7024514.38,7212811.84,7658159.44,7856631.07,8420989.55,9114689.89,9512816.7,9927942.53,10199077.81,10038901.46,10256251.47,10432452.94,10442977.69,10215050.62,9860186.38,10254757.24,10615442.15,10450502.71,9869649.39,9138229.9,8539946.99,2023-07-31
2,Sistema,Sistema,7914021.27,7638762.4,7463375.15,7360502.89,7518333.48,7922537.93,8108417.17,8584591.92,9112472.6,9443956.33,9865072.76,10118690.16,9985039.63,10158253.25,10388297.25,10350764.88,10049055.96,9648335.03,10321222.99,10759313.02,10605336.66,9872094.43,9110208.91,8427219.11,2023-08-01
3,Sistema,Sistema,7934822.68,7659961.38,7482037.68,7382265.85,7532570.34,7953754.33,8101286.66,8646889.96,9170376.63,9453060.31,9938337.36,10227298.57,10198792.17,10356320.71,10617199.47,10630590.41,10404625.28,9986203.49,10469658.47,10905807.11,10761038.51,10141754.68,9399479.81,8665000.98,2023-08-02
4,Sistema,Sistema,8308162.24,8040881.34,7819563.42,7676240.4,7850489.08,8308013.68,8479663.42,8923758.34,9370736.69,9726716.61,10146726.07,10491915.85,10329741.65,10559014.2,10815490.85,10893049.77,10787237.25,10310998.72,10520245.26,10923389.92,10768737.17,10290504.82,9612006.51,9019296.79,2023-08-03
5,Sistema,Sistema,8654977.59,8309356.74,8054397.42,8040627.99,8201803.9,8514397.89,8764908.14,9287449.96,9851692.45,10129991.7,10535110.02,10875291.03,10795496.1,10923490.33,11086017.64,11040368.46,10817694.37,10444721.79,10766231.46,11037029.83,10869850.89,10471118.1,9857137.32,9208267.16,2023-08-04
6,Sistema,Sistema,8692492.95,8296897.5,8039234.24,7889364.66,7888911.06,7916410.48,8067314.23,8649120.03,9281934.4,9588586.77,9986377.39,10230542.52,10133320.55,10035628.37,10076609.01,10019668.25,9891534.83,9681666.38,10225056.28,10487591.26,10207032.19,9775179.42,9278928.87,8758953.83,2023-08-05
7,Sistema,Sistema,8534712.29,8125359.81,7828793.9,7577612.86,7472928.31,7396057.32,7119499.47,7507542.73,7858773.83,8133556.65,8412454.47,8633204.17,8795236.04,8847840.07,8759601.36,8672749.0,8605436.55,8565157.51,9222337.49,9582543.83,9496070.34,9226037.52,8824419.0,8359321.83,2023-08-06
8,Sistema,Sistema,7970684.83,7695042.94,7486258.62,7343883.97,7299298.34,7274104.89,7166396.36,7696740.03,8104467.27,8456763.65,8792836.92,9109216.35,9273863.66,9305200.55,9210048.94,9095465.12,8981189.41,8954652.04,9794722.48,10022154.2,9861635.55,9567215.72,9104186.89,8574714.91,2023-08-07
9,Sistema,Sistema,8154484.41,7906126.69,7746344.22,7763135.57,7990369.33,8352205.57,8546637.5,9080372.54,9624653.03,10076777.46,10447816.83,10766343.06,10702029.94,10891862.32,11051866.67,11067909.86,10927121.19,10440546.86,10761622.45,11240497.12,11048735.59,10536665.99,9862459.21,9225088.15,2023-08-08
10,Sistema,Sistema,8739547.74,8417686.05,8155039.09,8011891.65,8169415.92,8705124.13,8733581.74,9314214.45,9804800.39,10050575.06,10395028.96,10689653.68,10620299.84,10737411.05,10966722.81,10936276.09,10739973.85,10371792.46,10720179.83,11089365.58,10857990.21,10358025.38,9636703.42,9010285.74,2023-08-09
11,Sistema,Sistema,8457716.2,8096202.99,7878461.68,7804549.55,7935804.2,8354975.98,8510962.7,9130420.64,9619147.57,9931500.82,10309932.42,10639035.17,10581223.18,10671959.36,10922897.22,10895503.58,10671572.66,10272968.41,10730467.11,11119544.63,10765314.78,10316284.28,9735114.52,9116470.75,2023-08-10
12,Sistema,Sistema,8594238.79,8288410.57,8077225.82,7982167.68,8129360.87,8513316.77,8660361.65,9215075.48,9814072.61,10197109.49,10563578.74,10861047.02,10757265.3,10832827.79,11082795.02,11051136.73,10792189.47,10398206.22,10784759.25,11050238.15,10854873.75,10435020.05,9848938.79,9246859.29,2023-08-11
13,Sistema,Sistema,8695140.22,8352832.97,8105687.78,7930833.92,7921555.71,8116475.94,8346795.41,8845540.05,9495363.14,9829078.41,10179004.83,10406228.2,10314151.3,10169995.85,10097734.71,10024439.27,9904662.25,9753540.75,10270752.59,10499412.55,10227438.09,9839475.12,9401799.03,8933374.44,2023-08-12
14,Sistema,Sistema,8371693.6,8004950.74,7754620.85,7559439.05,7452283.56,7357877.78,7141490.98,7445331.05,7849912.41,8279884.34,8523379.72,8886242.24,9118413.46,9140715.09,9030756.86,8886704.06,8755626.64,8690444.91,9244011.23,9634232.75,9566550.95,9358841.41,8927850.36,8420872.15,2023-08-13
15,Sistema,Sistema,7954993.59,7685031.47,7454387.81,7434454.74,7575353.46,8001801.17,8205318.96,8911939.34,9500302.3,9819798.37,10289183.88,10546947.07,10488660.08,10625497.46,10764644.93,10707617.75,10547098.99,10129866.15,10461143.3,10744219.27,10622886.63,10205158.0,9489527.05,8906292.31,2023-08-14
16,Sistema,Sistema,8468736.58,8096694.09,7867745.5,7701183.38,7856788.04,8369500.37,8401238.58,8957923.13,9430276.88,9872916.0,10442290.11,10741162.52,10690862.34,10772602.35,10812470.98,10659878.13,10498014.72,10139174.9,10510112.22,10832532.37,10659541.88,10208150.62,9502663.14,8898112.7,2023-08-15
17,Sistema,Sistema,8247531.54,7965407.46,7776637.73,7686099.02,7828640.96,8215763.23,8396264.98,8916107.17,9435888.67,9713147.16,10084636.57,10423864.79,10317229.39,10477743.46,10656126.72,10655054.73,10523745.95,10198813.47,10681773.17,11001099.68,10721717.92,10289893.48,9583980.56,8824430.14,2023-08-16
18,Sistema,Sistema,8342145.64,8088237.39,7898645.08,7813354.3,7992443.43,8416159.93,8533359.83,9099038.97,9711348.85,9967106.36,10307021.68,10592290.08,10191984.5,10538873.18,10847793.13,10878673.18,10709694.53,10370044.18,10802186.02,11091643.27,10751175.92,10363605.41,9627544.8,9024400.49,2023-08-17
19,Sistema,Sistema,8633102.36,8373622.82,8032505.84,7827078.75,8016549.23,8435556.35,8594641.12,9218671.53,9689157.96,9988921.77,10341356.77,10660049.11,10601302.46,10761266.45,10964227.26,10951197.62,10779350.13,10404373.89,10793374.87,11014048.44,10812438.99,10413867.51,9837669.46,9308099.56,2023-08-18
20,Sistema,Sistema,8832722.67,8570367.6,8351453.85,8239941.0,8261039.19,8320433.67,8460685.33,9006850.85,9533931.43,9884993.72,10206549.24,10372386.1,10308931.22,10198873.68,10108641.18,10059969.13,9911485.48,9850661.11,10419197.61,10502999.8,10177444.52,9863653.61,9272643.27,8865315.75,2023-08-19
21,Sistema,Sistema,8491822.91,8217705.33,7963882.04,7761801.55,7676270.14,7619933.12,7363501.41,7617013.32,7927982.31,8154016.48,8409806.65,8646104.97,8732338.93,8714463.05,8572192.07,8401605.68,8426612.64,8465518.22,9121229.34,9416682.09,9318007.75,9122668.52,8745786.35,8282800.41,2023-08-20
22,Sistema,Sistema,7970603.74,7686844.98,7483313.88,7320996.58,7296182.3,7268238.32,7167756.53,7565974.34,7945927.04,8298607.37,8650782.85,8958736.77,9057807.34,9105308.1,9006925.07,8883857.75,8795304.55,8820967.86,9498284.41,9791971.02,9617558.72,9198466.14,8688260.44,8207947.36,2023-08-21
23,Sistema,Sistema,7924867.8,7611999.19,7492166.02,7425708.89,7633476.1,8037697.32,8144396.04,8601538.78,9063792.75,9352205.47,9639184.47,9889679.42,9741196.11,9861383.79,10103401.77,10162800.25,10035706.93,9798571.06,10311657.39,10499218.87,10182732.82,9654584.49,8974850.83,8389990.17,2023-08-22
24,Sistema,Sistema,7957413.12,7692624.14,7568122.65,7511441.69,7715401.89,8210878.18,8358876.63,8792583.26,9238994.19,9476299.45,9847468.95,10089947.02,10052476.02,10153370.49,10408770.74,10478540.27,10340681.13,10032901.95,10488762.17,10791029.5,10653747.29,10168940.01,9479596.28,8809345.63,2023-08-23
25,Sistema,Sistema,8304523.49,7997264.76,7847016.63,7728606.01,7936305.74,8367238.42,8496554.63,8955744.93,9412470.47,9611113.63,9956081.54,10281222.4,10231621.0,10347682.16,10539292.06,10550880.25,10471502.6,10172370.5,10634284.54,10934946.22,10789143.47,10291800.49,9643373.87,9021775.87,2023-08-24
26,Sistema,Sistema,8560570.62,8254979.24,8050353.2,7965982.6,8099626.61,8547141.65,8716059.08,9190371.3,9680658.64,9969185.89,10313470.05,10390982.76,10460705.88,10579339.89,10807413.73,10803125.27,10617244.06,10268044.7,10645882.35,10896782.54,10812609.85,10354087.81,9732578.8,9274220.71,2023-08-25
27,Sistema,Sistema,8766146.24,8429498.77,8148124.36,7984140.31,7971858.87,8049318.45,8202999.55,8796094.94,9319278.3,9689608.24,9985329.41,10201822.97,10192319.57,10081396.36,10033633.39,9900568.12,9707370.19,9565513.43,9953706.04,10127371.39,9947753.34,9582397.97,9123862.33,8621864.03,2023-08-26
28,Sistema,Sistema,8163307.91,7855389.88,7584946.53,7408008.1,7272087.59,7116621.53,6939116.9,7335385.98,7695258.62,8043772.43,8384324.88,8688540.71,8834296.27,8867452.37,8799690.21,8643035.86,8656646.85,8694795.0,9380856.82,9763749.69,9716874.58,9492363.63,9076882.74,8568753.96,2023-08-27
29,Sistema,Sistema,8198028.8,7952580.3,7789488.23,7699214.39,7881191.67,8278762.44,8460484.81,8986368.28,9580633.37,10138896.96,10544202.53,10833117.32,10691781.97,10870308.22,11016369.2,10998318.21,10836060.87,10474074.08,10839832.66,11056487.16,10869308.73,10469003.47,9682490.49,9079053.03,2023-08-28
0,Sistema,Sistema,8111392.33,7822342.89,7574912.36,7440227.12,7534134.64,7650184.64,7956267.03,8577528.35,9265817.8,9658030.73,10086088.86,10452030.2,10331452.23,10485101.21,10646222.43,10550649.85,10227465.6,9827270.89,10305943.14,10598569.08,10441935.9,9879377.47,9283360.95,8650064.28,2023-06-30
1,Sistema,Sistema,8237218.78,7945610.63,7674537.22,7502788.51,7478634.86,7430294.17,7519281.67,8041943.17,8610024.88,9001901.14,9450628.91,9601250.48,9541024.43,9393985.07,9186629.05,9042327.56,8897792.66,8769750.94,9404857.15,9636377.26,9299973.77,8894687.82,8402610.03,7947090.85,2023-07-01
2,Sistema,Sistema,7506477.31,7184239.02,6970535.72,6804067.52,6681277.15,6598657.87,6435370.87,6727326.17,7057535.49,7340062.62,7533910.18,7749741.24,7815513.42,7807449.59,7666060.66,7584131.38,7483087.15,7501271.25,8133500.98,8513975.24,8394449.41,8099543.7,7702621.46,7342639.16,2023-07-02
3,Sistema,Sistema,7073961.76,6817597.95,6646527.66,6535447.49,6503164.32,6434639.05,6377841.66,6692158.44,7171557.17,7592991.43,7988980.79,8294045.62,8429626.46,8469937.52,8353957.2,8242311.58,8115313.95,8168185.84,9001955.71,9456687.22,9348930.11,8806897.16,8299075.02,7839119.25,2023-07-03
4,Sistema,Sistema,7327667.61,7070456.68,6914291.38,6920761.86,6945095.66,7206865.46,7507904.53,8232610.96,8784897.37,9183696.91,9591330.94,9907497.0,9880039.5,9867311.79,10053365.25,10137737.3,9974751.92,9734206.8,10058042.64,10441565.09,10186847.86,9774845.7,9070489.27,8361706.37,2023-07-04
5,Sistema,Sistema,7741205.31,7436683.21,7288001.05,7184147.07,7212381.94,7476833.61,7745342.37,8381474.53,9146105.94,9525596.83,9909196.47,10207114.66,10163869.05,10240825.36,10391632.09,10358112.56,10137718.76,9787152.38,10215092.26,10560494.04,10331595.37,9822197.01,9176351.11,8584819.43,2023-07-05
6,Sistema,Sistema,7913634.01,7653038.7,7520728.55,7437787.33,7494996.64,7758148.47,8064198.38,8765677.14,9318174.89,9631698.46,9940035.27,10201031.07,10125801.5,10169310.32,10275463.05,10264838.41,10077245.29,9781073.89,10143207.34,10451905.7,10237604.77,9807890.1,9101523.0,8539503.28,2023-07-06
7,Sistema,Sistema,7823001.79,7530780.0,7238698.29,7163370.99,7299554.55,7557739.13,7852272.2,8423280.51,9117431.24,9496827.88,9841918.61,10076948.73,9968885.64,10174761.4,10321781.49,10207812.5,10042952.11,9671376.49,10010761.62,10277159.91,10126299.52,9620677.51,9039580.01,8469606.27,2023-07-07
8,Sistema,Sistema,8152959.03,7864546.32,7660766.69,7548167.98,7589506.04,7666466.4,7812689.35,8357148.98,8881295.24,9219397.89,9486795.14,9711164.75,9689642.98,9568423.08,9467204.14,9410516.49,9286371.85,9197803.91,9651569.56,9937266.6,9704568.7,9310748.24,8785790.97,8238401.67,2023-07-08
9,Sistema,Sistema,7453433.83,7154903.21,6950394.13,6801529.45,6662862.1,6529892.62,6346559.89,6667071.62,7098773.29,7470041.21,7797521.27,8036038.87,8137561.66,8163465.45,8083822.83,8018436.73,7953448.59,7931275.34,8658412.64,9215576.76,9119681.71,8730292.34,8306659.01,7817416.07,2023-07-09
10,Sistema,Sistema,7505866.61,7238695.34,7040971.44,6967042.78,7131455.69,7462495.96,7734493.93,8714768.73,9283363.71,9625043.42,9988729.06,10236579.92,10136349.4,10181851.79,10385373.56,10378438.0,10263696.7,9891629.25,10135376.46,10482282.61,10244596.44,9622928.5,8826030.16,8217547.6,2023-07-10
11,Sistema,Sistema,7772889.3,7489926.69,7286197.09,7215238.02,7412946.02,7853722.3,8003362.45,8573057.41,9414385.87,9747555.78,10130801.02,10423884.55,10337444.62,10466502.45,10596798.08,10587212.57,10380936.34,9889444.54,10193060.49,10533611.6,10355635.94,9596049.5,8854869.48,8169281.49,2023-07-11
