,Date,DemaReal_Sistema,DemaCome_Sistema,Gene_Sistema,GeneIdea_Sistema,timestamp
1090,2023-01-15 10:00:00,7811423.4,7960357.33,7960357.33,7960357.33,2023_Q1_holidays_10h
1091,2023-01-15 11:00:00,8084629.85,8235258.79,8235258.79,8235258.79,2023_Q1_holidays_11h
1092,2023-01-15 12:00:00,8361856.32,8536463.76,8536463.76,8536463.76,2023_Q1_holidays_12h
1093,2023-01-15 13:00:00,8415844.66,8598007.4,8598007.4,8598007.4,2023_Q1_holidays_13h
1094,2023-01-15 14:00:00,8370846.2,8540155.22,8540155.22,8540155.22,2023_Q1_holidays_14h
1095,2023-01-15 15:00:00,8279990.69,8452031.45,8452031.45,8452031.45,2023_Q1_holidays_15h
1096,2023-01-15 16:00:00,8201589.37,8377460.44,8377460.44,8377460.44,2023_Q1_holidays_16h
1097,2023-01-15 17:00:00,8163861.84,8334869.6,8334869.6,8334869.6,2023_Q1_holidays_17h
1098,2023-01-15 18:00:00,8198273.09,8356830.25,8356830.25,8356830.25,2023_Q1_holidays_18h
1099,2023-01-15 19:00:00,8925259.67,9095904.76,9095904.76,9095904.76,2023_Q1_holidays_19h
1100,2023-01-15 20:00:00,9193239.84,9398030.78,9398030.78,9398030.78,2023_Q1_holidays_20h
1101,2023-01-15 21:00:00,9076136.55,9278818.54,9278818.54,9278818.54,2023_Q1_holidays_21h
1102,2023-01-15 22:00:00,8875195.0,9091028.25,9091028.25,9091028.25,2023_Q1_holidays_22h
1103,2023-01-15 23:00:00,8499350.68,8701822.28,8701822.28,8701822.28,2023_Q1_holidays_23h
1104,2023-01-16 00:00:00,8439903.47,8598511.74,8598511.74,8598511.74,2023_Q1_labor_0h
1105,2023-01-16 01:00:00,7746569.37,7894664.56,7894664.56,7894664.56,2023_Q1_labor_1h
1106,2023-01-16 02:00:00,7237623.56,7372566.19,7372566.19,7372566.19,2023_Q1_labor_2h
1107,2023-01-16 03:00:00,7158958.59,7303028.05,7303028.05,7303028.05,2023_Q1_labor_3h
1108,2023-01-16 04:00:00,7263887.62,7394387.76,7394387.76,7394387.76,2023_Q1_labor_4h
1109,2023-01-16 05:00:00,7418558.48,7528452.13,7528452.13,7528452.13,2023_Q1_labor_5h
1110,2023-01-16 06:00:00,7559985.46,7676353.44,7676353.44,7676353.44,2023_Q1_labor_6h
1111,2023-01-16 07:00:00,7959211.65,8078889.89,8078889.89,8078889.89,2023_Q1_labor_7h
1112,2023-01-16 08:00:00,8573803.29,8694904.74,8694904.74,8694904.74,2023_Q1_labor_8h
1113,2023-01-16 09:00:00,9099147.2,9240248.37,9240248.37,9240248.37,2023_Q1_labor_9h
1114,2023-01-16 10:00:00,9361402.42,9508914.96,9508914.96,9508914.96,2023_Q1_labor_10h
1115,2023-01-16 11:00:00,9671933.78,9834683.58,9834683.58,9834683.58,2023_Q1_labor_11h
1116,2023-01-16 12:00:00,9982019.97,10155808.9,10155808.9,10155808.9,2023_Q1_labor_12h
1117,2023-01-16 13:00:00,9971769.53,10146168.06,10146168.06,10146168.06,2023_Q1_labor_13h
1118,2023-01-16 14:00:00,10035558.46,10219519.87,10219519.87,10219519.87,2023_Q1_labor_14h
1119,2023-01-16 15:00:00,10192430.34,10376388.96,10376388.96,10376388.96,2023_Q1_labor_15h
1120,2023-01-16 16:00:00,10201917.3,10388842.64,10388842.64,10388842.64,2023_Q1_labor_16h
1121,2023-01-16 17:00:00,10020618.71,10206101.29,10206101.29,10206101.29,2023_Q1_labor_17h
1122,2023-01-16 18:00:00,9746069.62,9919954.1,9919954.1,9919954.1,2023_Q1_labor_18h
1123,2023-01-16 19:00:00,10218993.37,10390986.18,10390986.18,10390986.18,2023_Q1_labor_19h
1124,2023-01-16 20:00:00,10354543.36,10551002.72,10551002.72,10551002.72,2023_Q1_labor_20h
1125,2023-01-16 21:00:00,10095438.78,10287358.29,10287358.29,10287358.29,2023_Q1_labor_21h
1126,2023-01-16 22:00:00,9646454.64,9836002.12,9836002.12,9836002.12,2023_Q1_labor_22h
1127,2023-01-16 23:00:00,9062511.16,9240492.87,9240492.87,9240492.87,2023_Q1_labor_23h
1128,2023-01-17 00:00:00,8562868.07,8723684.27,8723684.27,8723684.27,2023_Q1_labor_0h
1129,2023-01-17 01:00:00,8028841.26,8185800.75,8185800.75,8185800.75,2023_Q1_labor_1h
1130,2023-01-17 02:00:00,7801495.43,7953161.37,7953161.37,7953161.37,2023_Q1_labor_2h
1131,2023-01-17 03:00:00,7615774.56,7769247.76,7769247.76,7769247.76,2023_Q1_labor_3h
1132,2023-01-17 04:00:00,7374308.72,7518861.2,7518861.2,7518861.2,2023_Q1_labor_4h
1133,2023-01-17 05:00:00,7561342.77,7702116.39,7702116.39,7702116.39,2023_Q1_labor_5h
1134,2023-01-17 06:00:00,7910621.73,8051001.5,8051001.5,8051001.5,2023_Q1_labor_6h
1135,2023-01-17 07:00:00,8207836.43,8341494.83,8341494.83,8341494.83,2023_Q1_labor_7h
1136,2023-01-17 08:00:00,8724170.22,8864275.83,8864275.83,8864275.83,2023_Q1_labor_8h
1137,2023-01-17 09:00:00,9257903.46,9405181.99,9405181.99,9405181.99,2023_Q1_labor_9h
1138,2023-01-17 10:00:00,9589542.85,9733078.92,9733078.92,9733078.92,2023_Q1_labor_10h
1139,2023-01-17 11:00:00,9878882.19,10072920.7,10072920.7,10072920.7,2023_Q1_labor_11h
1140,2023-01-17 12:00:00,10052378.44,10335237.11,10335237.11,10335237.11,2023_Q1_labor_12h
1141,2023-01-17 13:00:00,9971998.53,10262574.83,10262574.83,10262574.83,2023_Q1_labor_13h
1142,2023-01-17 14:00:00,9988755.5,10285608.59,10285608.59,10285608.59,2023_Q1_labor_14h
1143,2023-01-17 15:00:00,10198196.41,10500763.02,10500763.02,10500763.02,2023_Q1_labor_15h
1144,2023-01-17 16:00:00,10178854.0,10498797.1,10498797.1,10498797.1,2023_Q1_labor_16h
1145,2023-01-17 17:00:00,9991564.16,10303134.45,10303134.45,10303134.45,2023_Q1_labor_17h
1146,2023-01-17 18:00:00,9813567.36,9983995.07,9983995.07,9983995.07,2023_Q1_labor_18h
1147,2023-01-17 19:00:00,10280663.61,10460070.16,10460070.16,10460070.16,2023_Q1_labor_19h
1148,2023-01-17 20:00:00,10389293.39,10598528.73,10598528.73,10598528.73,2023_Q1_labor_20h
1149,2023-01-17 21:00:00,10147447.56,10350838.03,10350838.03,10350838.03,2023_Q1_labor_21h
1150,2023-01-17 22:00:00,9704956.14,9905193.73,9905193.73,9905193.73,2023_Q1_labor_22h
1151,2023-01-17 23:00:00,9100881.08,9276597.16,9276597.16,9276597.16,2023_Q1_labor_23h
1152,2023-01-18 00:00:00,8542544.64,8733466.24,8733466.24,8733466.24,2023_Q1_labor_0h
1153,2023-01-18 01:00:00,8105296.84,8275997.04,8275997.04,8275997.04,2023_Q1_labor_1h
1154,2023-01-18 02:00:00,7841467.8,8007154.83,8007154.83,8007154.83,2023_Q1_labor_2h
1155,2023-01-18 03:00:00,7661665.33,7811171.36,7811171.36,7811171.36,2023_Q1_labor_3h
1156,2023-01-18 04:00:00,7580100.94,7720929.74,7720929.74,7720929.74,2023_Q1_labor_4h
1157,2023-01-18 05:00:00,7693898.86,7830373.99,7830373.99,7830373.99,2023_Q1_labor_5h
1158,2023-01-18 06:00:00,8027524.1,8161316.9,8161316.9,8161316.9,2023_Q1_labor_6h
1159,2023-01-18 07:00:00,8246125.21,8391153.18,8391153.18,8391153.18,2023_Q1_labor_7h
1160,2023-01-18 08:00:00,8764716.24,8891754.87,8891754.87,8891754.87,2023_Q1_labor_8h
1161,2023-01-18 09:00:00,9271539.58,9426716.04,9426716.04,9426716.04,2023_Q1_labor_9h
1162,2023-01-18 10:00:00,9571676.82,9720014.99,9720014.99,9720014.99,2023_Q1_labor_10h
1163,2023-01-18 11:00:00,9852849.41,10018112.29,10018112.29,10018112.29,2023_Q1_labor_11h
1164,2023-01-18 12:00:00,10104759.68,10285037.75,10285037.75,10285037.75,2023_Q1_labor_12h
1165,2023-01-18 13:00:00,10081896.85,10263515.54,10263515.54,10263515.54,2023_Q1_labor_13h
1166,2023-01-18 14:00:00,10124722.12,10306464.52,10306464.52,10306464.52,2023_Q1_labor_14h
1167,2023-01-18 15:00:00,10246129.0,10441141.79,10441141.79,10441141.79,2023_Q1_labor_15h
1168,2023-01-18 16:00:00,10146717.95,10355662.83,10355662.83,10355662.83,2023_Q1_labor_16h
1169,2023-01-18 17:00:00,9947306.5,10147226.4,10147226.4,10147226.4,2023_Q1_labor_17h
1170,2023-01-18 18:00:00,9740951.76,9933517.56,9933517.56,9933517.56,2023_Q1_labor_18h
1171,2023-01-18 19:00:00,10202501.56,10387675.2,10387675.2,10387675.2,2023_Q1_labor_19h
1172,2023-01-18 20:00:00,10345398.6,10531692.44,10531692.44,10531692.44,2023_Q1_labor_20h
1173,2023-01-18 21:00:00,10101839.56,10303335.64,10303335.64,10303335.64,2023_Q1_labor_21h
1174,2023-01-18 22:00:00,9662302.59,9869210.48,9869210.48,9869210.48,2023_Q1_labor_22h
1175,2023-01-18 23:00:00,9081708.75,9260549.84,9260549.84,9260549.84,2023_Q1_labor_23h
1176,2023-01-19 00:00:00,8624576.79,8797828.69,8797828.69,8797828.69,2023_Q1_labor_0h
1177,2023-01-19 01:00:00,8112476.71,8268703.24,8268703.24,8268703.24,2023_Q1_labor_1h
1178,2023-01-19 02:00:00,7848837.84,7992871.87,7992871.87,7992871.87,2023_Q1_labor_2h
1179,2023-01-19 03:00:00,7629468.37,7767159.32,7767159.32,7767159.32,2023_Q1_labor_3h
1180,2023-01-19 04:00:00,7530557.51,7662188.17,7662188.17,7662188.17,2023_Q1_labor_4h
1181,2023-01-19 05:00:00,7704876.91,7852865.17,7852865.17,7852865.17,2023_Q1_labor_5h
1182,2023-01-19 06:00:00,8023337.62,8181182.51,8181182.51,8181182.51,2023_Q1_labor_6h
1183,2023-01-19 07:00:00,8298352.31,8434223.26,8434223.26,8434223.26,2023_Q1_labor_7h
1184,2023-01-19 08:00:00,8774822.33,8927339.89,8927339.89,8927339.89,2023_Q1_labor_8h
1185,2023-01-19 09:00:00,9249289.34,9415830.39,9415830.39,9415830.39,2023_Q1_labor_9h
1186,2023-01-19 10:00:00,9522195.16,9699821.87,9699821.87,9699821.87,2023_Q1_labor_10h
1187,2023-01-19 11:00:00,9844796.82,10029095.9,10029095.9,10029095.9,2023_Q1_labor_11h
1188,2023-01-19 12:00:00,10164822.69,10376202.98,10376202.98,10376202.98,2023_Q1_labor_12h
1189,2023-01-19 13:00:00,10096818.34,10314458.34,10314458.34,10314458.34,2023_Q1_labor_13h
1190,2023-01-19 14:00:00,10146530.94,10364076.6,10364076.6,10364076.6,2023_Q1_labor_14h
1191,2023-01-19 15:00:00,10292595.25,10513060.53,10513060.53,10513060.53,2023_Q1_labor_15h
1192,2023-01-19 16:00:00,10329250.59,10534332.13,10534332.13,10534332.13,2023_Q1_labor_16h
1193,2023-01-19 17:00:00,10143522.57,10368073.17,10368073.17,10368073.17,2023_Q1_labor_17h
1194,2023-01-19 18:00:00,9911828.7,10112778.03,10112778.03,10112778.03,2023_Q1_labor_18h
1195,2023-01-19 19:00:00,10382310.87,10579319.44,10579319.44,10579319.44,2023_Q1_labor_19h
1196,2023-01-19 20:00:00,10500835.67,10718116.39,10718116.39,10718116.39,2023_Q1_labor_20h
1197,2023-01-19 21:00:00,10212074.51,10427387.44,10427387.44,10427387.44,2023_Q1_labor_21h
1198,2023-01-19 22:00:00,9731570.66,9970255.66,9970255.66,9970255.66,2023_Q1_labor_22h
1199,2023-01-19 23:00:00,9170561.12,9350644.33,9350644.33,9350644.33,2023_Q1_labor_23h
1200,2023-01-20 00:00:00,8649446.34,8821232.52,8821232.52,8821232.52,2023_Q1_labor_0h
1201,2023-01-20 01:00:00,8153933.37,8317437.98,8317437.98,8317437.98,2023_Q1_labor_1h
1202,2023-01-20 02:00:00,7906350.68,8059948.06,8059948.06,8059948.06,2023_Q1_labor_2h
1203,2023-01-20 03:00:00,7693970.67,7837049.82,7837049.82,7837049.82,2023_Q1_labor_3h
1204,2023-01-20 04:00:00,7575646.42,7699025.34,7699025.34,7699025.34,2023_Q1_labor_4h
1205,2023-01-20 05:00:00,7682116.68,7797506.44,7797506.44,7797506.44,2023_Q1_labor_5h
1206,2023-01-20 06:00:00,8013867.8,8133029.16,8133029.16,8133029.16,2023_Q1_labor_6h
1207,2023-01-20 07:00:00,8276195.93,8391349.84,8391349.84,8391349.84,2023_Q1_labor_7h
1208,2023-01-20 08:00:00,8762889.75,8878738.16,8878738.16,8878738.16,2023_Q1_labor_8h
1209,2023-01-20 09:00:00,9246635.74,9381893.73,9381893.73,9381893.73,2023_Q1_labor_9h
1210,2023-01-20 10:00:00,9524204.06,9673443.13,9673443.13,9673443.13,2023_Q1_labor_10h
1211,2023-01-20 11:00:00,9891194.19,10058838.38,10058838.38,10058838.38,2023_Q1_labor_11h
1212,2023-01-20 12:00:00,10218427.01,10403357.23,10403357.23,10403357.23,2023_Q1_labor_12h
1213,2023-01-20 13:00:00,10136039.07,10330037.33,10330037.33,10330037.33,2023_Q1_labor_13h
1214,2023-01-20 14:00:00,10153987.17,10351440.71,10351440.71,10351440.71,2023_Q1_labor_14h
1215,2023-01-20 15:00:00,10320740.36,10518524.61,10518524.61,10518524.61,2023_Q1_labor_15h
1216,2023-01-20 16:00:00,10330252.29,10535799.04,10535799.04,10535799.04,2023_Q1_labor_16h
1217,2023-01-20 17:00:00,10133730.92,10338499.12,10338499.12,10338499.12,2023_Q1_labor_17h
1218,2023-01-20 18:00:00,9806554.11,9998588.16,9998588.16,9998588.16,2023_Q1_labor_18h
1219,2023-01-20 19:00:00,10244158.59,10430821.38,10430821.38,10430821.38,2023_Q1_labor_19h
1220,2023-01-20 20:00:00,10387008.41,10601546.84,10601546.84,10601546.84,2023_Q1_labor_20h
1221,2023-01-20 21:00:00,10139672.98,10354775.41,10354775.41,10354775.41,2023_Q1_labor_21h
1222,2023-01-20 22:00:00,9715922.99,9916970.63,9916970.63,9916970.63,2023_Q1_labor_22h
1223,2023-01-20 23:00:00,9167989.04,9348648.62,9348648.62,9348648.62,2023_Q1_labor_23h
1224,2023-01-21 00:00:00,8270513.76,8449348.32,8449348.32,8449348.32,2023_Q1_labor_0h
1225,2023-01-21 01:00:00,7854087.55,7999822.05,7999822.05,7999822.05,2023_Q1_labor_1h
1226,2023-01-21 02:00:00,7774003.87,7933005.79,7933005.79,7933005.79,2023_Q1_labor_2h
1227,2023-01-21 03:00:00,7452752.89,7600389.83,7600389.83,7600389.83,2023_Q1_labor_3h
1228,2023-01-21 04:00:00,7440883.76,7583911.04,7583911.04,7583911.04,2023_Q1_labor_4h
1229,2023-01-21 05:00:00,7393984.29,7526252.12,7526252.12,7526252.12,2023_Q1_labor_5h
1230,2023-01-21 06:00:00,7702082.68,7842648.41,7842648.41,7842648.41,2023_Q1_labor_6h
1231,2023-01-21 07:00:00,7631836.39,7745145.04,7745145.04,7745145.04,2023_Q1_labor_7h
1232,2023-01-21 08:00:00,8109914.54,8221366.94,8221366.94,8221366.94,2023_Q1_labor_8h
1233,2023-01-21 09:00:00,8764923.17,8886381.79,8886381.79,8886381.79,2023_Q1_labor_9h
1234,2023-01-21 10:00:00,9103435.69,9241138.61,9241138.61,9241138.61,2023_Q1_labor_10h
1235,2023-01-21 11:00:00,9436817.0,9572983.43,9572983.43,9572983.43,2023_Q1_labor_11h
1236,2023-01-21 12:00:00,9617019.27,9777840.44,9777840.44,9777840.44,2023_Q1_labor_12h
1237,2023-01-21 13:00:00,9561775.1,9728178.97,9728178.97,9728178.97,2023_Q1_labor_13h
1238,2023-01-21 14:00:00,9514890.64,9688577.64,9688577.64,9688577.64,2023_Q1_labor_14h
1239,2023-01-21 15:00:00,9433487.01,9603353.25,9603353.25,9603353.25,2023_Q1_labor_15h
1240,2023-01-21 16:00:00,9391108.99,9568419.11,9568419.11,9568419.11,2023_Q1_labor_16h
1241,2023-01-21 17:00:00,9026212.66,9191935.45,9191935.45,9191935.45,2023_Q1_labor_17h
1242,2023-01-21 18:00:00,9081107.25,9218107.17,9218107.17,9218107.17,2023_Q1_labor_18h
1243,2023-01-21 19:00:00,9836651.91,10004012.2,10004012.2,10004012.2,2023_Q1_labor_19h
1244,2023-01-21 20:00:00,10038408.06,10233178.71,10233178.71,10233178.71,2023_Q1_labor_20h
1245,2023-01-21 21:00:00,9760508.74,9958205.78,9958205.78,9958205.78,2023_Q1_labor_21h
1246,2023-01-21 22:00:00,9277046.45,9486860.19,9486860.19,9486860.19,2023_Q1_labor_22h
1247,2023-01-21 23:00:00,8740517.76,8938631.49,8938631.49,8938631.49,2023_Q1_labor_23h
1248,2023-01-22 00:00:00,8155742.61,8330012.66,8330012.66,8330012.66,2023_Q1_holidays_0h
1249,2023-01-22 01:00:00,7908653.65,8089579.16,8089579.16,8089579.16,2023_Q1_holidays_1h
1250,2023-01-22 02:00:00,7641842.88,7816128.3,7816128.3,7816128.3,2023_Q1_holidays_2h
1251,2023-01-22 03:00:00,7411692.91,7584793.06,7584793.06,7584793.06,2023_Q1_holidays_3h
1252,2023-01-22 04:00:00,7272829.91,7430380.82,7430380.82,7430380.82,2023_Q1_holidays_4h
1253,2023-01-22 05:00:00,7190737.72,7352893.52,7352893.52,7352893.52,2023_Q1_holidays_5h
1254,2023-01-22 06:00:00,7147070.03,7318963.91,7318963.91,7318963.91,2023_Q1_holidays_6h
1255,2023-01-22 07:00:00,6900513.05,7045728.33,7045728.33,7045728.33,2023_Q1_holidays_7h
1256,2023-01-22 08:00:00,7107538.37,7218790.67,7218790.67,7218790.67,2023_Q1_holidays_8h
1257,2023-01-22 09:00:00,7582181.13,7715605.08,7715605.08,7715605.08,2023_Q1_holidays_9h
1258,2023-01-22 10:00:00,7918457.26,8066865.32,8066865.32,8066865.32,2023_Q1_holidays_10h
1259,2023-01-22 11:00:00,8224864.98,8387718.95,8387718.95,8387718.95,2023_Q1_holidays_11h
1260,2023-01-22 12:00:00,8459305.24,8625452.45,8625452.45,8625452.45,2023_Q1_holidays_12h
1261,2023-01-22 13:00:00,8576186.61,8753774.03,8753774.03,8753774.03,2023_Q1_holidays_13h
1262,2023-01-22 14:00:00,8589123.55,8771584.14,8771584.14,8771584.14,2023_Q1_holidays_14h
1263,2023-01-22 15:00:00,8476498.45,8659316.42,8659316.42,8659316.42,2023_Q1_holidays_15h
1264,2023-01-22 16:00:00,8426123.04,8607406.62,8607406.62,8607406.62,2023_Q1_holidays_16h
1265,2023-01-22 17:00:00,8395408.05,8574969.07,8574969.07,8574969.07,2023_Q1_holidays_17h
1266,2023-01-22 18:00:00,8373561.26,8550235.8,8550235.8,8550235.8,2023_Q1_holidays_18h
1267,2023-01-22 19:00:00,9124645.01,9290108.75,9290108.75,9290108.75,2023_Q1_holidays_19h
1268,2023-01-22 20:00:00,9422156.69,9605209.39,9605209.39,9605209.39,2023_Q1_holidays_20h
1269,2023-01-22 21:00:00,9312438.0,9505944.63,9505944.63,9505944.63,2023_Q1_holidays_21h
1270,2023-01-22 22:00:00,9022111.32,9213985.76,9213985.76,9213985.76,2023_Q1_holidays_22h
1271,2023-01-22 23:00:00,8628526.36,8821692.91,8821692.91,8821692.91,2023_Q1_holidays_23h
1272,2023-01-23 00:00:00,8667540.12,8842744.07,8842744.07,8842744.07,2023_Q1_labor_0h
1273,2023-01-23 01:00:00,7808469.69,7980555.66,7980555.66,7980555.66,2023_Q1_labor_1h
1274,2023-01-23 02:00:00,7568127.31,7726894.53,7726894.53,7726894.53,2023_Q1_labor_2h
1275,2023-01-23 03:00:00,7409752.21,7564698.21,7564698.21,7564698.21,2023_Q1_labor_3h
1276,2023-01-23 04:00:00,7341303.39,7479265.73,7479265.73,7479265.73,2023_Q1_labor_4h
1277,2023-01-23 05:00:00,7485547.24,7614272.25,7614272.25,7614272.25,2023_Q1_labor_5h
1278,2023-01-23 06:00:00,7901064.37,8042075.32,8042075.32,8042075.32,2023_Q1_labor_6h
1279,2023-01-23 07:00:00,8199578.06,8338080.77,8338080.77,8338080.77,2023_Q1_labor_7h
1280,2023-01-23 08:00:00,8711526.31,8839810.7,8839810.7,8839810.7,2023_Q1_labor_8h
1281,2023-01-23 09:00:00,9242098.49,9389151.07,9389151.07,9389151.07,2023_Q1_labor_9h
1282,2023-01-23 10:00:00,9592526.1,9737172.79,9737172.79,9737172.79,2023_Q1_labor_10h
1283,2023-01-23 11:00:00,9912494.18,10090000.21,10090000.21,10090000.21,2023_Q1_labor_11h
1284,2023-01-23 12:00:00,10170753.18,10358992.7,10358992.7,10358992.7,2023_Q1_labor_12h
1285,2023-01-23 13:00:00,10172019.14,10358921.46,10358921.46,10358921.46,2023_Q1_labor_13h
1286,2023-01-23 14:00:00,10211430.43,10414231.14,10414231.14,10414231.14,2023_Q1_labor_14h
1287,2023-01-23 15:00:00,10397954.52,10593927.69,10593927.69,10593927.69,2023_Q1_labor_15h
1288,2023-01-23 16:00:00,10396097.05,10594501.58,10594501.58,10594501.58,2023_Q1_labor_16h
1289,2023-01-23 17:00:00,10201921.05,10400338.26,10400338.26,10400338.26,2023_Q1_labor_17h
1290,2023-01-23 18:00:00,9861952.71,10047672.06,10047672.06,10047672.06,2023_Q1_labor_18h
1291,2023-01-23 19:00:00,10302100.84,10479452.56,10479452.56,10479452.56,2023_Q1_labor_19h
1292,2023-01-23 20:00:00,10540619.02,10742699.12,10742699.12,10742699.12,2023_Q1_labor_20h
1293,2023-01-23 21:00:00,10323139.0,10532372.19,10532372.19,10532372.19,2023_Q1_labor_21h
1294,2023-01-23 22:00:00,9895990.75,10110188.88,10110188.88,10110188.88,2023_Q1_labor_22h
1295,2023-01-23 23:00:00,9234455.56,9440186.95,9440186.95,9440186.95,2023_Q1_labor_23h
1296,2023-01-24 00:00:00,8659816.31,8848357.04,8848357.04,8848357.04,2023_Q1_labor_0h
1297,2023-01-24 01:00:00,8200236.66,8380627.06,8380627.06,8380627.06,2023_Q1_labor_1h
1298,2023-01-24 02:00:00,7928408.24,8113595.07,8113595.07,8113595.07,2023_Q1_labor_2h
1299,2023-01-24 03:00:00,7734699.25,7906124.53,7906124.53,7906124.53,2023_Q1_labor_3h
1300,2023-01-24 04:00:00,7686103.19,7841415.47,7841415.47,7841415.47,2023_Q1_labor_4h
1301,2023-01-24 05:00:00,7860935.86,8005471.52,8005471.52,8005471.52,2023_Q1_labor_5h
1302,2023-01-24 06:00:00,8270409.07,8419381.81,8419381.81,8419381.81,2023_Q1_labor_6h
1303,2023-01-24 07:00:00,8535252.95,8678164.94,8678164.94,8678164.94,2023_Q1_labor_7h
1304,2023-01-24 08:00:00,8897538.16,9024026.4,9024026.4,9024026.4,2023_Q1_labor_8h
1305,2023-01-24 09:00:00,9465570.66,9612170.6,9612170.6,9612170.6,2023_Q1_labor_9h
1306,2023-01-24 10:00:00,9705152.14,9851917.84,9851917.84,9851917.84,2023_Q1_labor_10h
1307,2023-01-24 11:00:00,10046196.47,10202104.53,10202104.53,10202104.53,2023_Q1_labor_11h
1308,2023-01-24 12:00:00,10328154.8,10501581.24,10501581.24,10501581.24,2023_Q1_labor_12h
1309,2023-01-24 13:00:00,10236154.15,10402525.99,10402525.99,10402525.99,2023_Q1_labor_13h
1310,2023-01-24 14:00:00,10282871.27,10451623.69,10451623.69,10451623.69,2023_Q1_labor_14h
1311,2023-01-24 15:00:00,10451783.57,10621392.47,10621392.47,10621392.47,2023_Q1_labor_15h
1312,2023-01-24 16:00:00,10450179.09,10622852.68,10622852.68,10622852.68,2023_Q1_labor_16h
1313,2023-01-24 17:00:00,10276917.94,10440094.33,10440094.33,10440094.33,2023_Q1_labor_17h
1314,2023-01-24 18:00:00,9957895.66,10127191.41,10127191.41,10127191.41,2023_Q1_labor_18h
1315,2023-01-24 19:00:00,10436230.95,10596579.37,10596579.37,10596579.37,2023_Q1_labor_19h
1316,2023-01-24 20:00:00,10646356.8,10819689.21,10819689.21,10819689.21,2023_Q1_labor_20h
1317,2023-01-24 21:00:00,10421794.27,10591701.61,10591701.61,10591701.61,2023_Q1_labor_21h
1318,2023-01-24 22:00:00,9970462.84,10148500.81,10148500.81,10148500.81,2023_Q1_labor_22h
1319,2023-01-24 23:00:00,9310447.16,9485317.24,9485317.24,9485317.24,2023_Q1_labor_23h
1320,2023-01-25 00:00:00,8726896.8,8900926.52,8900926.52,8900926.52,2023_Q1_labor_0h
1321,2023-01-25 01:00:00,8203206.28,8402941.42,8402941.42,8402941.42,2023_Q1_labor_1h
1322,2023-01-25 02:00:00,7888697.5,8066231.61,8066231.61,8066231.61,2023_Q1_labor_2h
1323,2023-01-25 03:00:00,7602550.5,7760334.57,7760334.57,7760334.57,2023_Q1_labor_3h
1324,2023-01-25 04:00:00,7472907.87,7619413.93,7619413.93,7619413.93,2023_Q1_labor_4h
1325,2023-01-25 05:00:00,7556744.41,7688114.96,7688114.96,7688114.96,2023_Q1_labor_5h
1326,2023-01-25 06:00:00,7952324.58,8098521.9,8098521.9,8098521.9,2023_Q1_labor_6h
1327,2023-01-25 07:00:00,8175739.99,8313880.92,8313880.92,8313880.92,2023_Q1_labor_7h
1328,2023-01-25 08:00:00,8770563.15,8903284.01,8903284.01,8903284.01,2023_Q1_labor_8h
1329,2023-01-25 09:00:00,9339761.48,9483035.26,9483035.26,9483035.26,2023_Q1_labor_9h
1330,2023-01-25 10:00:00,9750943.3,9907674.17,9907674.17,9907674.17,2023_Q1_labor_10h
1331,2023-01-25 11:00:00,10082880.21,10244025.6,10244025.6,10244025.6,2023_Q1_labor_11h
1332,2023-01-25 12:00:00,10381327.9,10552056.81,10552056.81,10552056.81,2023_Q1_labor_12h
1333,2023-01-25 13:00:00,10275568.26,10440313.64,10440313.64,10440313.64,2023_Q1_labor_13h
1334,2023-01-25 14:00:00,10391188.05,10569147.29,10569147.29,10569147.29,2023_Q1_labor_14h
1335,2023-01-25 15:00:00,10599987.87,10785366.69,10785366.69,10785366.69,2023_Q1_labor_15h
1336,2023-01-25 16:00:00,10606514.89,10798592.15,10798592.15,10798592.15,2023_Q1_labor_16h
1337,2023-01-25 17:00:00,10435814.34,10636715.23,10636715.23,10636715.23,2023_Q1_labor_17h
1338,2023-01-25 18:00:00,10095642.81,10266963.87,10266963.87,10266963.87,2023_Q1_labor_18h
1339,2023-01-25 19:00:00,10521849.72,10701384.44,10701384.44,10701384.44,2023_Q1_labor_19h
1340,2023-01-25 20:00:00,10720056.71,10916074.1,10916074.1,10916074.1,2023_Q1_labor_20h
1341,2023-01-25 21:00:00,10491277.75,10687706.89,10687706.89,10687706.89,2023_Q1_labor_21h
1342,2023-01-25 22:00:00,10003632.17,10198961.13,10198961.13,10198961.13,2023_Q1_labor_22h
1343,2023-01-25 23:00:00,9370078.05,9560057.96,9560057.96,9560057.96,2023_Q1_labor_23h
1344,2023-01-26 00:00:00,8802313.04,8973337.8,8973337.8,8973337.8,2023_Q1_labor_0h
1345,2023-01-26 01:00:00,8331026.11,8504502.59,8504502.59,8504502.59,2023_Q1_labor_1h
1346,2023-01-26 02:00:00,8050434.34,8215855.8,8215855.8,8215855.8,2023_Q1_labor_2h
1347,2023-01-26 03:00:00,7871615.81,8024557.58,8024557.58,8024557.58,2023_Q1_labor_3h
1348,2023-01-26 04:00:00,7782124.07,7933576.78,7933576.78,7933576.78,2023_Q1_labor_4h
1349,2023-01-26 05:00:00,7851134.19,7989052.38,7989052.38,7989052.38,2023_Q1_labor_5h
1350,2023-01-26 06:00:00,8159302.85,8308856.76,8308856.76,8308856.76,2023_Q1_labor_6h
1351,2023-01-26 07:00:00,8400244.73,8549458.53,8549458.53,8549458.53,2023_Q1_labor_7h
