,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
13,Sistema,Sistema,8478674.28,8166366.43,7867091.97,7441195.14,7424745.96,7358005.09,7063717.48,7298497.51,7646103.15,8072790.02,8423960.97,8809825.98,8960560.77,8954826.76,8852200.82,8788610.83,8557342.67,8507419.66,9210628.14,9590204.43,9544049.05,9252224.45,8854141.43,8275197.49,2023-09-10
14,Sistema,Sistema,7817659.85,7543493.33,7420755.06,7353799.5,7555689.99,8009254.13,8205966.92,8893986.77,9647083.22,10119091.25,10573237.71,10877522.89,10817730.29,11019713.77,11236260.06,11278042.7,11083882.99,10733698.27,11166503.85,11342918.56,11170689.52,10713181.04,10024943.7,9282594.06,2023-09-11
15,Sistema,Sistema,8674696.62,8280991.28,8028600.99,7889048.77,8076433.72,8555726.85,8681828.17,9280225.76,10024546.76,10355660.52,10733094.16,10962900.55,10869252.73,11063605.82,11303707.67,11372114.97,11222956.02,10889937.65,11413087.54,11600635.88,11370436.18,10894019.56,10205946.43,9535815.42,2023-09-12
16,Sistema,Sistema,8874619.1,8721992.38,8531662.03,8358165.9,8527979.35,8929076.19,9106045.56,9638748.16,10090802.81,10435474.75,10733457.64,11005097.65,10980249.96,11133847.2,11322867.0,11302298.83,11057494.77,10715454.8,11212420.92,11402991.02,11246086.09,10758724.14,10150621.47,9445686.39,2023-09-13
17,Sistema,Sistema,8958446.97,8714927.18,8534351.22,8447346.32,8620054.46,9035339.83,9192754.83,9671689.09,10151308.29,10475049.67,10858244.86,11110507.86,11026094.77,11084243.18,11296046.48,11319440.13,11170997.89,10868202.37,11305056.48,11091399.15,11113232.63,10792990.65,10165169.98,9565542.27,2023-09-14
18,Sistema,Sistema,9029750.74,8633418.59,8361664.18,8129622.45,8189909.4,8648679.05,8797826.13,9232213.45,9755462.95,10275113.99,10731415.09,11006749.61,10934920.07,10961124.42,11091303.09,11013128.41,10731604.19,10475646.51,10981244.23,11042794.44,10851251.41,10436495.94,9854472.15,9094338.36,2023-09-15
19,Sistema,Sistema,8520023.58,8161363.2,7917451.12,7788043.68,7783408.06,7797823.5,8001505.17,8586756.71,9061023.5,9603044.15,9998862.56,10193557.42,10274869.45,10133180.95,10037024.66,9979429.91,9967200.46,9911110.22,10613283.13,10656733.43,10349697.07,9820794.77,9355217.49,8761986.64,2023-09-16
20,Sistema,Sistema,8282119.56,7995818.75,7757179.46,7561474.0,7413719.99,7318705.36,7093883.87,7394949.96,7757222.14,8268144.59,8629469.51,8954110.55,9161403.92,9124381.74,8894809.2,8863850.19,8850374.18,8921405.37,9702963.39,9946720.03,9838084.89,9578648.01,9147735.72,8604188.98,2023-09-17
21,Sistema,Sistema,8226174.48,7923509.32,7688374.01,7673137.8,7895047.25,8324086.91,8554863.58,9153026.55,9742129.21,10119831.81,10479982.3,10793764.76,10710886.06,10740736.52,10804657.73,10776872.69,10623147.42,10443349.07,10962383.9,11031062.65,10848128.64,10366616.2,9689365.35,9100262.36,2023-09-18
22,Sistema,Sistema,8681591.9,8427830.66,8236056.97,8134018.27,8328423.77,8748831.31,8882210.28,9343288.38,9842202.84,10176454.35,10589332.96,10863201.13,10827699.97,10868105.29,11141599.22,11219216.53,11070722.95,10762607.03,11261977.05,11371793.76,11145717.13,10729689.41,10076227.53,9458393.15,2023-09-19
23,Sistema,Sistema,8796630.94,8451678.19,8237457.3,8047503.04,8209194.5,8662159.04,8816540.92,9269728.59,9840068.02,10161901.87,10571584.96,10900748.14,10865018.61,11022661.13,11249072.81,11241253.36,11057925.7,10704853.36,11365608.5,11464549.94,11226531.09,10679259.37,10072410.22,9451851.4,2023-09-20
24,Sistema,Sistema,8968610.95,8675422.22,8513380.87,8426915.39,8562464.15,8894727.6,9021116.03,9530322.03,10053964.99,10436083.75,10803920.26,11186057.13,11170630.85,11272666.44,11455120.08,11445587.0,11317120.93,10977914.92,11498880.96,11547411.72,11356548.11,10923948.67,10276391.78,9673373.52,2023-09-21
25,Sistema,Sistema,9232068.77,8921999.64,8681488.12,8564850.82,8715148.97,9072748.34,9225522.47,9730138.84,10227222.91,10575457.28,10971158.72,11303661.54,11222957.49,11324597.91,11514288.82,11417692.67,11177664.32,10902247.55,11296644.04,11328710.96,11136585.38,10690722.82,10142198.02,9561636.01,2023-09-22
26,Sistema,Sistema,9108637.65,8833120.52,8616621.39,8492503.0,8477960.41,8498914.38,8620904.88,9094856.3,9494204.57,9841687.13,10176076.91,10378494.3,10360426.49,10276739.72,10178145.17,10030532.29,10023679.3,10032231.48,10684136.77,10601663.28,10289264.04,9905326.43,9458385.07,9051895.54,2023-09-23
27,Sistema,Sistema,8521624.3,8233457.56,7992229.81,7801332.1,7689250.76,7556073.12,7431489.64,7783828.64,8080330.1,8400804.61,8773644.43,9065047.27,9233781.26,9251137.23,9182657.94,9075547.3,9035763.68,9130501.39,9941066.15,10165406.0,10072144.95,9805179.29,9367309.79,8893138.02,2023-09-24
28,Sistema,Sistema,8528652.24,8291935.88,8076387.97,7990332.95,8158035.05,8614828.22,8862607.91,9409956.09,9937926.37,10288222.42,10652498.15,10946990.75,10831747.25,11045813.28,11262199.46,11293739.33,11154299.14,10853620.19,11386852.65,11448360.42,11303757.36,10845111.51,10171242.02,9558957.76,2023-09-25
29,Sistema,Sistema,9085623.9,8731472.24,8495012.1,8369146.89,8552226.97,8888978.18,9075699.46,9561057.29,10006621.75,10179970.3,10600077.01,10945315.12,10941575.72,11113855.57,11343197.22,11332097.52,11192650.44,10922103.02,11437027.56,11485573.93,11275895.49,10817340.38,10109373.64,9492861.93,2023-09-26
0,Sistema,Sistema,8470209.8,8185832.49,7988755.82,7854101.23,7867718.96,7905251.64,8061277.09,8585737.9,9180521.69,9581078.3,9862303.37,10115285.13,10093933.68,9950534.29,9829788.25,9782800.64,9702965.49,9532099.41,10024823.22,10282009.62,10030093.25,9642151.39,9211964.74,8738065.46,2023-07-29
1,Sistema,Sistema,8334522.59,8004851.46,7766103.51,7572008.59,7520817.41,7427947.51,7284259.97,7513953.68,7874429.8,8164860.57,8431840.42,8685346.71,8834579.97,8842027.74,8695525.29,8568706.17,8419359.01,8414156.8,9033378.35,9479090.28,9394315.49,9158013.61,8699848.78,8230214.55,2023-07-30
2,Sistema,Sistema,7802235.82,7551838.68,7376585.22,7313504.66,7521798.1,7968885.7,8187542.92,8739354.49,9250674.2,9571284.14,9970010.1,10237420.09,10090987.9,10273415.15,10438384.33,10439627.58,10237339.07,9896805.06,10209118.45,10552754.19,10382199.56,9972138.28,9213867.59,8653069.77,2023-07-31
3,Sistema,Sistema,8212899.33,7944091.4,7761815.7,7655760.71,7826353.99,8235540.98,8377272.74,8861483.32,9366372.6,9677703.86,10038919.79,10279114.4,10152690.51,10321282.91,10536011.4,10503284.13,10255759.0,9861776.41,10256460.02,10664903.31,10511472.15,10032093.28,9349511.43,8720716.35,2023-08-01
4,Sistema,Sistema,8258562.43,7980599.15,7796047.52,7708279.47,7866913.67,8287150.05,8448200.05,8940283.07,9463578.81,9748682.51,10130030.9,10410466.04,10356782.82,10498258.67,10707734.6,10708589.24,10486824.23,10091568.06,10434769.62,10832069.74,10694068.98,10250837.12,9588729.66,8951899.25,2023-08-02
5,Sistema,Sistema,8492856.72,8190376.99,7971770.04,7837551.06,8021345.22,8481944.38,8662869.38,9101893.41,9539484.83,9858326.58,10241306.99,10530672.36,10371627.7,10587083.56,10797160.45,10834124.7,10682751.37,10259342.06,10598455.32,10969261.99,10811610.91,10330652.77,9649165.37,9061629.14,2023-08-03
6,Sistema,Sistema,8610031.34,8308784.04,8079207.46,7998908.94,8147090.2,8504827.1,8688089.34,9180208.53,9698343.42,9974121.58,10369246.31,10692742.51,10596223.05,10722171.31,10881360.56,10829044.47,10606816.41,10251672.86,10578922.95,10846784.61,10671447.13,10269587.71,9661511.11,9110236.17,2023-08-04
7,Sistema,Sistema,8610469.89,8309179.97,8071801.6,7955284.12,7957948.38,7992626.16,8149199.03,8666772.49,9261318.64,9558201.14,9882076.02,10043437.74,9947035.88,9846790.3,9879665.2,9825778.64,9715856.45,9606834.64,10052497.65,10308646.25,10025528.94,9623923.03,9208339.42,8791487.5,2023-08-05
8,Sistema,Sistema,8373370.18,8086976.46,7854232.51,7634229.31,7536100.9,7407771.81,7187235.7,7465240.22,7830904.26,8101238.25,8383761.44,8595148.16,8748026.16,8806104.58,8703847.45,8616104.65,8534270.5,8519123.7,9094803.95,9436554.34,9348431.15,9110412.77,8760149.08,8319713.82,2023-08-06
9,Sistema,Sistema,7950774.5,7678708.73,7499725.73,7369330.86,7329809.78,7300790.72,7196520.34,7570365.34,7983432.04,8335118.89,8668433.44,8985898.76,9136715.61,9148594.89,9053291.19,8938276.16,8823830.76,8796975.72,9628804.15,9857694.73,9697187.8,9384947.69,8917093.74,8401936.99,2023-08-07
10,Sistema,Sistema,7989517.6,7751076.89,7592996.58,7617915.8,7853309.4,8210958.0,8406762.81,8947949.14,9477391.65,9924874.65,10284529.49,10600397.72,10534482.68,10710330.41,10864533.66,10879778.55,10745389.77,10271222.24,10601077.13,11072009.18,10881407.76,10370157.9,9712313.43,9062147.0,2023-08-08
11,Sistema,Sistema,8577303.89,8262698.85,8060717.92,7942775.95,8104479.35,8541670.3,8676837.67,9150781.37,9630992.14,9884215.06,10226204.53,10513175.59,10444492.52,10559771.46,10769376.36,10746596.87,10554305.84,10189738.68,10542263.78,10907066.63,10673068.13,10169648.29,9453093.45,8840062.0,2023-08-09
12,Sistema,Sistema,8392672.77,8099291.36,7898154.88,7816416.06,7951354.9,8374883.29,8534703.27,8996845.81,9444059.96,9756294.26,10133097.56,10443624.53,10388423.21,10479942.48,10722844.51,10701329.72,10482808.75,10090630.08,10548534.12,10924036.48,10568596.94,10114260.03,9545676.7,8939865.16,2023-08-10
13,Sistema,Sistema,8487338.88,8249347.82,8063346.07,8004241.36,8160527.23,8551460.8,8712505.68,9232407.84,9754097.39,10059947.38,10411283.08,10679076.63,10585691.85,10648558.19,10846445.9,10826410.11,10615219.8,10213585.14,10600656.29,10861322.26,10667528.02,10233295.65,9645183.12,9044011.3,2023-08-11
14,Sistema,Sistema,8573231.66,8299723.43,8080620.32,7943144.86,7939354.86,8138253.97,8389297.98,8884599.76,9341065.62,9672735.39,10013205.06,10236590.72,10132080.52,9990546.99,9908315.62,9836723.44,9722103.47,9572538.11,10096008.18,10320837.7,10045681.67,9638341.0,9195744.84,8730758.48,2023-08-12
15,Sistema,Sistema,8275905.58,7964620.86,7747286.17,7579280.7,7472035.79,7380729.45,7193375.59,7498654.88,7896420.44,8221377.09,8430939.91,8717556.85,8954489.65,8966645.0,8860284.76,8720903.58,8585215.63,8535178.85,9104970.82,9474444.14,9401734.58,9177591.18,8746127.33,8251951.87,2023-08-13
16,Sistema,Sistema,7893483.34,7635147.66,7444837.14,7383610.77,7577368.97,8049702.91,8265737.3,8819556.04,9357412.81,9678619.73,10145452.52,10385670.59,10343177.89,10473759.43,10598879.68,10543972.7,10387027.45,9977456.16,10324359.33,10587225.26,10459741.87,10042830.71,9331105.13,8725176.25,2023-08-14
17,Sistema,Sistema,8284025.59,8010539.7,7828505.42,7710430.69,7895178.71,8336375.06,8472028.95,8857067.41,9301349.11,9743022.54,10282256.8,10586299.82,10542990.6,10620875.42,10660437.06,10509793.19,10357707.18,9992136.52,10361956.2,10677565.18,10495282.11,10048206.55,9341230.04,8751029.11,2023-08-15
18,Sistema,Sistema,8297614.65,8012105.18,7825556.9,7734521.2,7888751.04,8288137.37,8481544.89,8924885.82,9337456.24,9607598.67,9975485.98,10300043.03,10207245.01,10362224.18,10530176.54,10531261.8,10403476.45,10076445.94,10553826.52,10869721.65,10590430.13,10160298.87,9454155.57,8844237.05,2023-08-16
19,Sistema,Sistema,8390930.27,8130106.08,7943364.46,7863301.82,8046728.42,8471560.74,8589644.34,9073631.56,9563845.87,9825795.11,10152930.57,10426666.2,10044170.2,10389786.18,10694266.2,10720926.98,10551852.04,10221992.24,10649971.3,10938431.92,10594806.48,10199245.85,9528314.19,8968296.12,2023-08-17
20,Sistema,Sistema,8472492.25,8208543.18,7957253.65,7854568.48,8035530.25,8411538.79,8584072.01,9099517.59,9574081.43,9873287.87,10210659.12,10515214.07,10465489.51,10617879.19,10807076.15,10792010.25,10614802.83,10252009.48,10650346.97,10868625.37,10664651.17,10259975.23,9690022.41,9155190.78,2023-08-18
21,Sistema,Sistema,8671289.14,8392510.07,8179751.64,8081932.24,8116683.2,8163934.24,8313241.69,8850692.15,9386874.9,9734481.05,10060879.75,10235381.45,10174796.09,10058424.86,9958261.23,9911682.48,9757315.76,9695954.88,10269673.25,10350188.89,10026065.12,9698693.56,9100277.52,8688706.28,2023-08-19
22,Sistema,Sistema,8311478.92,8030162.77,7787038.39,7595182.9,7501177.9,7440488.49,7206843.84,7463919.13,7770944.91,8016868.56,8271630.13,8508655.78,8604164.9,8578870.7,8435637.02,8257224.69,8286333.34,8330314.44,8984693.84,9275612.1,9171297.81,8964903.64,8583417.55,8140443.88,2023-08-20
23,Sistema,Sistema,7857121.11,7573993.78,7373431.05,7214053.38,7190319.27,7165236.17,7079125.02,7477885.57,7858047.34,8209778.69,8551834.28,8843342.82,8945986.2,8977946.54,8888122.95,8754306.26,8662396.18,8696737.18,9362983.5,9635830.93,9458016.12,9018911.68,8524484.59,8042079.1,2023-08-21
24,Sistema,Sistema,7741712.82,7431113.0,7322701.57,7275909.46,7498421.09,8003992.89,8136400.06,8486373.32,8959148.17,9234639.69,9535620.74,9777951.68,9628016.07,9726303.95,9968318.34,10017646.01,9893214.76,9660130.59,10159533.15,10342187.68,10036098.49,9510021.37,8842312.49,8253113.89,2023-08-22
25,Sistema,Sistema,7831238.08,7581004.67,7444313.7,7393953.39,7603521.39,8096781.79,8253352.29,8689111.76,9132467.69,9371545.6,9733810.12,9962766.83,9929822.68,10022225.48,10276694.26,10336043.07,10208264.24,9918166.05,10381117.95,10673026.8,10530552.19,10038682.25,9356290.78,8691793.24,2023-08-23
26,Sistema,Sistema,8159552.57,7843753.79,7701840.7,7590160.94,7802399.8,8232878.71,8382463.77,8850698.23,9308213.45,9508112.12,9854176.23,10163329.02,10095137.07,10194499.94,10410910.58,10424679.0,10346394.23,10048540.9,10505440.17,10810114.96,10654785.42,10155915.95,9513411.9,8889868.69,2023-08-24
27,Sistema,Sistema,8422945.08,8123063.95,7912860.84,7837953.9,7975992.69,8431372.04,8604472.5,9079027.67,9556291.48,9857379.93,10194426.34,10235606.91,10343276.14,10456529.35,10669552.1,10666999.71,10486238.03,10151790.99,10527988.8,10767285.48,10682344.94,10220972.06,9606815.02,9128576.09,2023-08-25
28,Sistema,Sistema,8632631.74,8295881.19,8017131.66,7856765.02,7844253.14,7923903.53,8089142.95,8683113.52,9196509.17,9586543.21,9886279.83,10087469.88,10057182.46,9957285.32,9903045.58,9773842.59,9618069.39,9451870.94,9829691.79,9988780.92,9810104.45,9438270.83,8986308.75,8490362.78,2023-08-26
29,Sistema,Sistema,8046579.68,7739001.14,7472825.79,7289426.87,7152835.52,7011439.09,6852515.44,7263126.5,7632079.37,7974055.07,8320136.07,8615634.87,8767425.47,8793473.8,8721688.33,8575910.59,8570582.48,8611559.7,9301562.36,9659941.33,9601760.19,9374814.69,8962632.52,8454815.96,2023-08-27
0,Sistema,Sistema,8313865.94,8011853.08,7817022.94,7710584.76,7798081.79,7965748.34,8294016.09,8939896.47,9488878.7,9787830.91,10208374.51,10511475.12,10429243.12,10545471.77,10697976.79,10685222.47,10488163.96,10100926.94,10323213.42,10671282.82,10500254.81,10047072.91,9464066.55,8897166.22,2023-06-29
1,Sistema,Sistema,8405249.2,8109972.73,7870840.64,7747340.82,7845858.95,7959527.76,8266904.68,8899122.86,9434042.69,9770945.99,10126681.39,10451856.91,10358966.64,10440179.12,10592477.23,10567892.45,10346782.96,9971316.27,10273661.35,10554410.3,10387912.67,9983739.57,9473663.56,8957635.16,2023-06-30
2,Sistema,Sistema,8479507.14,8185950.17,7923689.14,7756755.16,7745436.75,7719705.29,7830022.83,8352397.51,8907947.2,9297969.45,9671654.83,9877158.76,9800656.72,9664443.69,9469151.38,9330383.8,9185146.38,9042913.92,9550811.12,9776355.47,9567784.91,9164465.94,8669684.47,8209173.02,2023-07-01
3,Sistema,Sistema,7799286.54,7482659.46,7263531.38,7087372.18,6972417.21,6893792.79,6739202.6,7035592.96,7373182.94,7667870.9,7872347.3,8087196.03,8157750.7,8145602.22,8005957.64,7923485.49,7818080.07,7837924.28,8444381.99,8811169.82,8697027.89,8429908.48,8030160.32,7672582.73,2023-07-02
4,Sistema,Sistema,7414071.47,7165329.28,6986100.18,6877730.76,6853935.21,6790928.23,6703934.35,7044965.56,7457139.79,7804372.0,8149212.55,8445276.87,8574889.24,8571266.72,8466627.75,8372712.92,8312113.05,8313246.08,8881498.49,9296414.32,9190277.17,8837519.81,8411561.91,7964411.16,2023-07-03
5,Sistema,Sistema,7615965.74,7369669.21,7170999.08,7092642.01,7240825.85,7520787.58,7832117.85,8453389.11,8953384.05,9266186.7,9611774.7,9886921.03,9831106.71,9910724.0,10072499.76,10094871.15,9935575.82,9617931.94,9933021.69,10295718.77,10131860.32,9713797.06,9108014.14,8504114.42,2023-07-04
6,Sistema,Sistema,8028283.43,7737999.62,7520601.35,7421689.78,7522882.52,7800303.55,8080256.4,8650780.88,9184613.8,9480622.94,9839992.96,10110081.91,10078513.96,10135232.93,10279502.88,10262021.19,10049851.48,9701594.38,10077531.97,10398051.2,10211175.18,9774749.98,9164152.65,8578095.25,2023-07-05
7,Sistema,Sistema,8087364.2,7833976.99,7674738.74,7556379.83,7607893.15,7885498.48,8179849.9,8731431.79,9151464.44,9455949.15,9785278.91,10018398.96,9996834.03,10028511.37,10134412.43,10109637.97,9940741.62,9665334.66,10011845.83,10305129.0,10091268.49,9663903.03,9062681.71,8471872.81,2023-07-06
8,Sistema,Sistema,8043462.06,7788176.13,7505632.5,7434295.64,7583499.65,7833409.78,8132094.66,8699264.71,9204449.51,9503756.62,9826643.58,10051089.24,9957911.6,10031009.06,10169169.0,10152234.2,10005269.35,9641754.62,9879464.0,10116289.03,9955196.9,9545543.74,8996267.04,8450188.75,2023-07-07
9,Sistema,Sistema,8002716.81,7712607.75,7510638.04,7402139.75,7448340.43,7534471.78,7680109.26,8224658.28,8748728.96,9088579.44,9353263.32,9568531.44,9547400.76,9421313.9,9323433.46,9266234.39,9152099.83,9068743.86,9530103.16,9815350.34,9586172.53,9176998.79,8642901.06,8103661.13,2023-07-08
10,Sistema,Sistema,7680461.85,7459608.96,7245791.41,7083392.28,6961689.64,6823590.34,6659358.09,6938105.4,7354304.55,7721863.04,8050753.71,8315312.52,8419176.07,8440551.03,8363814.37,8296583.68,8242316.83,8231511.14,8804789.28,9338860.44,9245251.99,9004296.5,8601274.72,8136927.63,2023-07-09
11,Sistema,Sistema,7747455.52,7484458.57,7297551.5,7276391.85,7456164.77,7779582.19,8017612.35,8598192.65,9161684.06,9499069.23,9849522.46,10096029.31,10009318.11,10051244.45,10244301.15,10236432.57,10131466.02,9827082.27,10117589.49,10444846.97,10239934.57,9761807.53,9128154.43,8521700.83,2023-07-10
12,Sistema,Sistema,8070856.46,7799991.44,7595675.38,7521950.84,7730495.5,8128633.05,8284356.91,8811042.81,9294777.84,9616871.05,9988239.98,10269612.2,10184074.47,10315338.9,10441908.43,10429717.49,10221122.9,9843478.49,10162561.47,10478296.09,10298196.2,9778428.17,9087010.69,8413392.81,2023-07-11
13,Sistema,Sistema,7868912.88,7645729.88,7476068.44,7409954.05,7598439.53,8015634.38,8194012.12,8636063.18,9170996.14,9465952.91,9840971.7,10099575.4,10012021.39,10115334.87,10317209.23,10360845.48,10203473.31,9910767.12,10177862.63,10548262.95,10404132.47,9943480.02,9271950.28,8603262.31,2023-07-12
14,Sistema,Sistema,8163919.59,7937930.6,7745678.68,7637309.81,7788974.26,8155919.71,8347717.13,8893631.69,9444557.63,9761225.32,10120315.91,10366635.94,10268543.34,10329247.56,10552377.23,10555333.42,10407362.85,10043839.04,10329581.0,10756224.4,10590334.18,10159014.64,9514379.45,8909311.16,2023-07-13
15,Sistema,Sistema,8474124.78,8194566.86,7966786.99,7790436.31,7883240.58,8287987.79,8449296.44,8957201.71,9488034.22,9809714.24,10182601.63,10422134.76,10328209.26,10371911.21,10486406.51,10456839.65,10251455.99,9925346.12,10238072.59,10521397.05,10318437.11,9899463.04,9329335.0,8766740.76,2023-07-14
16,Sistema,Sistema,8291410.58,7976674.32,7772518.44,7644401.24,7673840.83,7739939.75,7922045.26,8512346.34,9049403.82,9342558.81,9682281.1,9887200.74,9846424.92,9722853.22,9603228.19,9526868.23,9390049.1,9248305.99,9692955.96,10005444.7,9794899.48,9387404.23,8894728.09,8444721.64,2023-07-15
17,Sistema,Sistema,7997867.72,7707237.2,7467829.45,7275497.67,7182618.55,7059267.26,6861747.24,7159367.25,7559311.73,7878731.84,8149046.9,8385437.14,8493849.47,8426208.26,8314286.21,8250138.74,8145652.59,8152142.79,8707643.19,9198579.58,9167204.87,8918815.97,8534779.72,8081549.89,2023-07-16
18,Sistema,Sistema,7705735.64,7442961.23,7265256.46,7204700.74,7373365.7,7836315.79,8003696.14,8580594.25,9192829.89,9517167.48,9895928.1,10137475.44,10060988.8,10145216.74,10377905.73,10380789.87,10191816.08,9830089.63,10091847.15,10407960.6,10280488.67,9859843.48,9152554.35,8520614.1,2023-07-17
19,Sistema,Sistema,8100927.85,7843587.99,7659546.11,7582585.2,7747815.43,8154727.77,8286140.7,8810107.56,9351886.23,9715449.54,10054870.24,10330235.9,10270261.52,10330857.56,10484369.43,10485147.57,10294503.91,9958319.57,10224398.3,10628697.19,10437984.35,9995680.41,9327210.32,8734555.82,2023-07-18
20,Sistema,Sistema,8278673.48,7987692.73,7778162.03,7691189.35,7841258.78,8247774.03,8405308.36,8875109.9,9460489.8,9780746.95,10107500.35,10330280.6,10278838.07,10366952.04,10491324.12,10494093.94,10371671.4,10007978.24,10209639.14,10600731.72,10397090.86,9967586.09,9363903.03,8818068.32,2023-07-19
21,Sistema,Sistema,8365230.72,8062463.3,7881533.08,7702216.73,7635638.85,7563427.17,7494964.28,7846741.17,8246908.54,8654343.99,9036464.39,9294139.36,9436189.8,9445213.48,9367738.02,9287242.06,9185191.3,9123271.98,9614938.1,10062218.02,10016251.74,9724865.82,9294400.79,8806413.31,2023-07-20
22,Sistema,Sistema,8383093.99,8050073.06,7825301.05,7734037.54,7852066.7,8143155.38,8324859.84,8906157.13,9513755.74,9882217.12,10231265.04,10509731.6,10439753.64,10473388.34,10608394.86,10575621.39,10323023.63,9974956.63,10255510.32,10574786.22,10386369.33,9941697.89,9397631.67,8872365.99,2023-07-21
23,Sistema,Sistema,8416992.65,8120631.82,7904307.83,7734659.51,7709876.05,7724740.01,7862277.07,8396705.19,8954746.94,9346954.9,9663136.72,9843656.89,9735022.21,9611854.32,9506121.13,9434475.21,9345545.01,9231283.5,9726854.06,9944855.56,9700586.01,9317866.95,8886948.63,8409577.36,2023-07-22
24,Sistema,Sistema,7992414.44,7685316.18,7430585.97,7251239.14,7148448.54,7050100.06,6811508.74,7172165.79,7541805.2,7894767.0,8132100.6,8396549.19,8543678.27,8538860.63,8469838.18,8404098.83,8329833.34,8347264.04,8934395.24,9427384.46,9417597.45,9183641.1,8767925.5,8300651.52,2023-07-23
25,Sistema,Sistema,7907119.28,7608102.6,7405338.3,7345748.96,7570474.57,7981751.62,8197904.59,8774106.99,9347276.19,9715172.9,10085551.28,10342941.71,10234595.12,10366519.7,10601368.05,10626874.26,10470037.93,10075308.65,10351280.69,10735469.39,10584507.13,10152529.89,9574285.07,8887740.98,2023-07-24
26,Sistema,Sistema,8372953.04,8061249.27,7835871.62,7753078.9,7900466.54,8285789.11,8481991.56,9018327.03,9514015.41,9798095.96,10113148.7,10408585.04,10341914.67,10444622.48,10619737.32,10620108.78,10491183.91,10155661.13,10480339.01,10800745.87,10618167.11,10169295.12,9510692.49,8864636.19,2023-07-25
27,Sistema,Sistema,8389425.81,8098497.03,7901334.11,7795116.33,7918667.92,8291325.58,8460934.64,8907600.3,9399106.17,9661472.87,10057841.03,10355209.09,10254559.32,10324393.29,10478847.91,10523889.04,10340485.87,9940056.41,10282172.61,10690048.07,10530853.08,10053312.29,9397628.39,8686582.8,2023-07-26
28,Sistema,Sistema,8311862.11,8023653.8,7750697.9,7680333.15,7842119.16,8240101.74,8375831.36,8852504.63,9334138.58,9661551.66,9973272.66,10238843.57,10165284.38,10225466.13,10402248.84,10485551.07,10322468.93,9962246.92,10276911.29,10644369.86,10460617.6,10036131.97,9428759.06,8801697.41,2023-07-27
29,Sistema,Sistema,8347972.16,8056716.89,7813509.71,7747723.22,7893977.21,8288778.41,8450462.14,8991372.57,9520426.49,9849636.17,10227049.07,10495585.47,10443775.62,10542048.32,10723385.33,10652524.62,10471807.65,10102931.96,10349823.66,10625946.91,10418141.0,10033702.58,9488401.2,8932670.55,2023-07-28
0,Sistema,Sistema,7919576.15,7644783.01,7467616.05,7379171.32,7596717.39,8057233.83,8188363.81,8693498.7,9173298.08,9456086.6,9761655.29,10014774.65,9921170.15,9981893.05,10156281.14,10128578.36,9982240.99,9675906.71,10062239.88,10293072.16,10058427.57,9624938.21,8921949.22,8288599.78,2023-05-30
1,Sistema,Sistema,7911725.54,7669087.08,7512564.02,7424988.14,7644818.63,8122584.84,8271521.35,8745347.12,9213667.04,9515996.37,9875375.28,10167836.61,10064397.09,10117896.32,10239732.1,10193166.34,10031098.38,9814878.55,10187053.76,10409603.53,10228311.09,9759620.23,9078687.58,8455368.08,2023-05-31
2,Sistema,Sistema,7965207.31,7719619.43,7551143.75,7463080.33,7634455.22,8005430.54,8188920.99,8695377.32,9126560.04,9368818.79,9700747.67,9895641.86,9784141.68,9808655.92,9952514.37,9944185.39,9789367.89,9540319.82,10043144.74,10230620.78,10014829.47,9508380.31,8823805.21,8286335.48,2023-06-01
3,Sistema,Sistema,7866574.42,7598343.84,7437568.96,7343279.55,7523279.78,7921837.42,8178114.92,8652160.91,9118335.07,9403842.77,9789621.0,10067803.21,9969909.06,10071587.66,10252532.01,10096897.55,10093311.47,9825239.35,10146004.66,10425708.69,10228742.29,9774592.12,9203438.1,8664950.88,2023-06-02
4,Sistema,Sistema,8217763.63,7863468.93,7676662.66,7553729.94,7582916.48,7651565.11,7807093.97,8423253.54,8972645.95,9375033.3,9674176.84,9906035.41,9799346.99,9639826.7,9602499.62,9616541.68,9526892.88,9434247.18,9883255.93,10086388.13,9848714.85,9408727.48,8875686.26,8399690.3,2023-06-03
5,Sistema,Sistema,7975989.13,7671811.56,7440833.8,7264580.32,7166152.39,7014812.27,6896521.95,7193628.01,7550950.38,7844451.53,7991767.3,7994460.72,8123989.41,8170529.82,8055462.07,7990923.34,7963657.92,7988742.34,8720999.76,9093461.98,8992414.47,8704476.06,8244592.15,7781165.57,2023-06-04
6,Sistema,Sistema,7437812.93,7167822.07,6998988.01,6950506.68,7187738.83,7656052.23,7856016.1,8406298.01,8951532.55,9263423.54,9656946.92,9945462.76,9894876.88,9986760.6,10179838.29,10209499.27,10052993.16,9703672.3,10153005.37,10475108.05,10265417.4,9734653.53,9051724.55,8460592.03,2023-06-05
