Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,ENBC,4279.93,4066.78,3923.18,3790.59,3829.89,4133.81,4819.36,5644.89,6653.23,6919.27,7528.76,7927.87,8038.77,8005.87,8145.79,8171.97,8054.29,7448.97,7210.24,7081.4,6711.72,6064.39,5443.57,4895.96,2024-04-29
Agente,ENDC,800025.49,752445.2,733799.5,754229.67,891133.22,1132008.08,1169828.19,1257399.65,1322287.81,1373867.6,1427063.51,1466366.46,1463145.31,1443130.11,1441947.33,1423745.15,1395402.41,1366781.25,1492559.74,1517834.46,1441181.68,1280130.78,1096217.56,933678.62,2024-04-29
Agente,ENIC,35422.09,33924.75,32827.09,31941.09,31461.08,30895.5,30219.84,32305.29,33582.41,33876.19,34306.09,35313.06,33584.82,35563.83,38482.84,38437.34,37717.41,36439.63,38857.69,39276.22,39006.91,37806.53,35484.33,33224.6,2024-04-29
Agente,EPMC,594558.11,564007.96,547998.53,550852.4,603562.98,708262.23,795858.51,849947.36,908397.88,950288.8,999053.78,1051076.79,1064502.99,1048962.93,1054215.14,1055652.04,1027608.01,993975.72,1032244.46,1055123.81,999653.64,914883.62,797371.99,701741.79,2024-04-29
Agente,EPSC,237666.62,226891.37,219365.66,215872.27,222455.44,239908.5,243463.52,260232.16,277899.58,295692.73,309373.38,326896.06,320473.74,322416.01,331533.64,331968.96,328404.31,331571.73,364290.17,381280.49,366056.12,342723.13,298499.07,261572.93,2024-04-29
Agente,EPTC,7170.98,6699.85,6506.46,6416.73,6510.61,7265.84,7430.96,8055.6,9018.05,9989.28,11237.37,11947.91,11253.17,11319.69,11890.44,11988.13,11935.27,11696.38,13046.53,13658.97,13008.94,11765.09,9919.37,8338.6,2024-04-29
Agente,ESOC,504.64,482.36,465.56,451.4,449.17,448.41,454.97,496.19,546.28,560.1,595.34,628.36,653.88,670.43,655.84,626.66,611.98,605.07,633.66,670.86,657.55,603.02,518.98,461.72,2024-04-29
Agente,ESSC,229664.02,218486.69,209366.24,202017.6,202781.6,211234.09,213610.62,239355.32,263837.78,276075.96,289298.55,299311.31,285100.48,291947.74,307857.35,313601.69,311459.92,299874.83,318665.58,318898.12,311047.72,293215.22,268447.08,244974.9,2024-04-29
Agente,ESVC,447.91,432.58,410.93,397.15,388.99,381.36,420.79,472.33,517.63,528.97,541.6,517.6,469.27,493.53,536.64,540.42,506.77,500.9,547.24,552.65,541.62,495.04,440.41,405.23,2024-04-29
Agente,ETTC,20243.24,19545.63,19090.74,19077.45,19592.64,21623.07,28180.27,35797.31,41342.9,44512.34,45996.48,47245.68,46495.91,45565.09,47257.64,46668.11,44729.23,39703.06,35219.28,33311.78,30444.45,28058.9,25328.7,23947.37,2024-04-29
