Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,311.33318,312.4813,313.21365,313.56867,314.21539,312.12612,311.15621,312.31877,310.69486,309.81523,309.54783,308.85653,309.16977,309.35557,309.46721,309.79118,310.35086,311.98201,310.56192,309.88464,310.46436,311.84517,313.59009,316.53511,2024-04-29
Sistema,Sistema,313.50466,314.57709,315.2271,315.50543,314.8619,312.69239,311.66409,312.94856,311.52337,310.69543,310.275,309.58869,309.86122,309.90806,309.94192,310.14821,310.51257,311.9405,309.85521,309.86287,309.69244,311.83489,314.0288,316.98228,2024-04-30
Sistema,Sistema,310.27036,311.87426,312.52892,312.80178,312.56813,312.85747,312.16626,313.63128,311.9101,310.6127,309.62208,309.24712,308.6337,309.07392,309.58424,310.01442,310.86544,311.93432,309.68073,309.02231,308.71458,309.70469,311.70213,314.2525,2024-05-01
