Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,EPMG,1076180.53,1669879.28,1687021.59,1686811.7,1564952.77,1284594.82,1215421.84,1410675.83,1292188.95,1232571.99,1079026.73,1033052.39,1077734.24,1052415.58,1129277.14,1245583.65,1229685.54,942662.32,785172.18,702110.64,836919.97,1022857.72,1176606.36,1270017.49,2024-04-29
Agente,EPSC,,,,,1047.55,1032.72,1082.78,1458.31,1525.87,1555.97,1615.7,1662.15,1681.64,1681.8,1697.97,1692.9,1682.28,1094.45,1097.21,1127.9,1123.19,1052.34,973.78,871.74,2024-04-29
Agente,EPSG,49382.85,100144.47,63056.22,77938.65,122391.19,177099.96,319307.68,263662.66,279205.12,299808.78,311964.21,326462.83,360695.06,355876.0,335155.84,255004.78,210059.06,279052.88,229015.68,221315.58,232657.61,244386.93,258691.27,240192.53,2024-04-29
Agente,ESPC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2024-04-29
Agente,EVSC,,,,,,,,151.44,,,,,,,,,,,,,,,,,2024-04-29
Agente,EXEC,,,,,347.22,347.22,,,,,,,,,,,,,,,,,347.22,347.22,2024-04-29
Agente,FERC,10898.01,9854.69,9676.81,9354.28,9415.71,12397.3,12968.34,10994.6,13637.16,14578.2,15473.98,16607.85,15928.46,15744.9,15902.55,15851.22,15859.27,16360.92,16859.96,17529.05,16383.58,14662.36,11831.7,14894.8,2024-04-29
Agente,GAPC,,,,,,,,,439.87,764.86,1094.83,1305.25,916.86,954.57,849.89,216.18,,,,,,,,,2024-04-29
Agente,GASC,43187.92,41519.23,41205.22,41210.14,41249.54,41206.46,41386.01,42587.12,42581.98,42333.8,42088.21,42035.23,41506.95,41504.62,41507.16,41098.08,41013.05,41196.65,41488.85,41407.38,41453.63,41923.2,41884.88,41853.88,2024-04-29
Agente,GNCC,,1778.36,4338.62,4488.07,2331.14,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,GNSG,,,,,,156.35,4572.52,,,,,4271.61,3800.97,9456.97,984.7,2626.15,,718.29,,,,,,,2024-04-29
Agente,GNYC,,,,,,,814.81,1359.55,,,,,,,,,,,,,,,,,2024-04-29
Agente,GPEC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2024-04-29
Agente,GSAC,10515.81,10515.81,10532.81,10583.78,10566.82,10566.81,10635.81,10635.82,10566.81,10549.81,10532.81,10359.8,10308.81,10308.8,10290.81,10325.81,12045.8,12698.81,12747.81,12781.8,12701.8,12687.79,12709.8,12743.81,2024-04-29
Agente,GSYC,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,14998.33,2024-04-29
Agente,HDPG,1743.28,1222.18,43.72,,,4854.19,1836.87,2508.08,2976.5,,8350.64,10355.25,12919.27,15040.6,,,,,,,,113.13,,,2024-04-29
Agente,HLAC,,,1147.57,3891.44,9363.08,5220.47,1371.74,,,,,,,,,,,,,,,,,,2024-04-29
Agente,HZEC,,,,,,,,,,,2601.74,4132.17,3060.87,306.09,,,,,,,,2907.83,5968.7,1224.35,2024-04-29
Agente,ISGC,159222.06,158266.63,155693.61,158472.03,159057.46,160890.8,156138.95,147749.24,137146.87,123582.92,124745.73,117625.52,118320.02,129188.16,133358.52,126462.72,113639.51,120582.64,124343.8,113387.07,112595.32,108446.64,111802.83,123517.02,2024-04-29
Agente,ISGG,,,,,60978.56,504386.93,475400.96,627104.42,700506.38,676470.51,660811.93,643549.63,666531.32,663018.08,630059.35,634454.97,616944.05,597042.93,529796.03,626803.1,524369.11,566035.63,632960.33,692733.25,2024-04-29
Agente,ITLC,3565.29,2852.75,2288.14,1472.35,795.39,982.22,1002.66,,,,,,,,,,,,,,,,,,2024-04-29
Agente,LESC,,,,,,,,,68.42,167.12,846.4,975.08,957.17,885.05,897.08,992.65,1074.11,837.96,749.07,862.72,883.94,876.95,744.59,858.11,2024-04-29
Agente,NESC,,1322.57,7625.18,373.04,,,,735.24,997.84,990.36,914.66,2604.36,2802.84,2884.03,1006.94,826.69,480.98,,,,,,1879.26,2669.97,2024-04-29
Agente,NEUC,6366.56,6900.31,7315.78,7509.77,7546.75,6612.69,3839.07,589.78,,,,,,,763.15,1092.01,,,,,,,379.77,3100.61,2024-04-29
Agente,NMRC,583.69,583.69,583.69,583.69,583.69,583.69,583.69,,,,,,,,,,,,,,,,,,2024-04-29
Agente,NMRG,687.6,986.76,1118.73,1164.74,1548.76,1727.08,862.09,,,,,,,,,,,2073.98,2051.86,2006.1,2369.31,2581.37,3040.98,3041.13,2024-04-29
Agente,NRCG,29225.69,29113.47,27289.42,28126.5,26433.6,22558.97,19979.42,9886.43,4262.92,5276.73,3855.28,2185.29,3442.34,2955.46,,,581.77,10002.95,19333.13,22092.97,19164.13,14681.1,14370.23,14489.6,2024-04-29
Agente,NTCG,,,,,,,,6304.4,4720.72,,,,,,,,17689.79,6780.73,8483.68,1976.4,,,,,2024-04-29
Agente,PDSG,,,,,,,,,,,,,,,7680.0,,,5000.0,,,,,,,2024-04-29
Agente,PEEC,1389.53,2623.55,1488.42,1580.53,1976.84,1519.14,,221.11,,,,,,,,,,,,,,,,,2024-04-29
