Id,Name,Value,Date
Area,AREA SUROCCIDENTAL,4900.0,2024-04-29
Area,AREA ANTIOQUIA,2030.0,2024-04-30
Area,AREA SUROCCIDENTAL,4030.0,2024-04-30
Area,AREA SUROCCIDENTAL,9880.0,2024-05-01
Area,AREA CARIBE,68100.0,2024-05-02
Area,AREA NORDESTE,3170.0,2024-05-02
Area,AREA CARIBE,21470.0,2024-05-03
Area,AREA CARIBE,5770.0,2024-05-04
Area,AREA CARIBE,10950.0,2024-05-05
Area,AREA ORIENTAL,98260.0,2024-05-05
