Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,5129966.84,4893424.83,4740931.23,4678544.36,4855031.44,5241854.91,5465036.75,5822777.79,6162364.01,6436281.18,6736331.67,7018193.89,7009520.06,7113108.47,7309969.42,7316551.82,7238804.8,7000911.85,7325604.66,7561075.5,7415824.46,7056672.79,6468442.81,5870941.35,2024-04-29
Sistema,Sistema,5428556.74,5168578.47,5015654.73,4948737.76,5120989.52,5469660.58,5678207.12,6050562.94,6451158.73,6752268.35,7124663.91,7398588.05,7363248.5,7479774.85,7647915.72,7570174.57,7384411.96,7111604.31,7403131.58,7566598.41,7404843.0,7086318.23,6585168.63,6062272.79,2024-04-30
Sistema,Sistema,5607233.19,5315146.73,5118888.94,5016594.58,4982190.09,4926305.01,5002736.18,5345831.72,5727304.49,6058810.19,6387320.41,6719996.84,6880685.0,6887641.59,6868799.74,6795811.71,6630347.75,6567004.28,7061258.66,7351940.1,7256250.28,6998970.37,6514196.8,5964521.55,2024-05-01
Sistema,Sistema,1623178.58,1621868.81,1567397.28,1542401.04,1564531.37,1595554.86,1699762.6,1896371.75,2081050.9,2236284.19,2356326.84,2522794.96,2440147.39,2394278.4,2368641.38,2257533.42,2099884.86,1814207.8,1769093.41,1875127.11,1863197.26,1823010.83,1830249.15,1761714.36,2024-05-02
Sistema,Sistema,1471148.88,1401919.28,1412275.78,1449914.06,1537484.49,1573972.62,1682295.44,1921417.77,2093304.1,2274985.35,2407498.11,2502113.13,2426787.26,2389849.92,2268364.36,2222038.25,2028165.53,1777089.17,1740270.25,1751577.64,1759961.49,1724549.55,1623560.61,1642573.99,2024-05-03
