Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,7755006.39,7559477.81,7424995.07,7358043.41,7541190.63,7993483.44,8218854.74,8737461.99,9136051.0,9425144.23,9742669.09,10044638.03,9985168.43,10132913.19,10353107.03,10365625.7,10314129.94,10040895.25,10521997.09,10740452.13,10521840.29,10125689.57,9473347.41,8842359.25,2024-04-29
Sistema,Sistema,8352906.12,8072548.61,7907087.54,7810048.02,7971088.05,8323477.64,8502180.89,8973752.21,9397498.22,9726111.36,10529865.29,10803828.37,10777075.18,10961999.92,11161301.7,11045595.58,10934418.58,10629771.16,10978013.44,11071133.94,10862661.4,10444038.22,9620134.47,9001628.16,2024-04-30
Sistema,Sistema,8405921.27,8134538.48,7927365.68,7806928.75,7752180.54,7628361.2,7520422.39,7952204.4,8384044.4,8832951.93,9212040.66,9630832.99,9792489.91,9824090.45,9828420.95,9775580.4,9657548.68,9631054.03,10284021.19,10536604.87,10425575.08,10153909.31,9492679.21,8883083.28,2024-05-01
Sistema,Sistema,8442140.36,8162948.54,7967820.8,7874719.89,8049875.85,8449720.7,8645229.9,9117953.94,9570003.48,9813094.5,10237522.96,10511013.64,10486088.79,10629468.68,10828078.55,10823509.11,10707003.69,10417109.39,10900779.99,11100727.07,10923956.23,10493390.64,9671624.61,9034505.34,2024-05-02
Sistema,Sistema,8483281.2,8191269.47,8005570.28,7896334.65,8055488.43,8420637.83,8547423.07,9078022.29,9540206.52,10002344.06,10334453.54,10629379.72,10534025.58,10567289.1,10773748.53,10756481.62,10612876.98,10278719.87,10714799.97,10860704.47,10700445.59,10309621.06,9690018.48,9160772.83,2024-05-03
