Id,Values_Name,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
RecursoComb,2XXR,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,2YB9,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,2YWY,GAS,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,3ADA,BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2024-04-29
RecursoComb,3AL6,BIOGAS,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,2024-04-29
RecursoComb,3AXV,BAGAZO,3e-05,2e-05,,,,,,,2e-05,5e-05,1e-05,,1e-05,3e-05,4e-05,3e-05,4e-05,5e-05,3e-05,2e-05,6e-05,4e-05,6e-05,4e-05,2024-04-29
RecursoComb,3C4V,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,3IJF,GAS,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,2024-04-29
RecursoComb,3JNR,GAS,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,CGM1,BAGAZO,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,2024-04-29
RecursoComb,CGM1,CARBON,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,2024-04-29
RecursoComb,CIP1,BAGAZO,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,2024-04-29
RecursoComb,CIP1,CARBON,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,2024-04-29
RecursoComb,CIS1,BAGAZO,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,2024-04-29
RecursoComb,GEC3,CARBON,0.00291,0.00291,0.00291,0.00291,0.0029,0.00289,0.00289,0.00289,0.00288,0.00287,0.00286,0.00286,0.00286,0.00286,0.00284,0.00284,0.00284,0.00285,0.00285,0.00286,0.0029,0.00291,0.00289,0.00289,2024-04-29
RecursoComb,IRG1,BAGAZO,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,2024-04-29
RecursoComb,PNC1,BAGAZO,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,2024-04-29
RecursoComb,PNC1,CARBON,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,2024-04-29
RecursoComb,PPA1,CARBON,0.0006,0.0006,0.00061,0.00061,0.00062,0.00062,0.0006,0.00061,0.00061,0.00062,0.00061,0.00061,0.0006,0.0006,0.0006,0.00061,0.0006,0.0006,0.0006,0.00059,0.0006,0.00059,0.00059,0.00061,2024-04-29
RecursoComb,PPA2,CARBON,0.00129,0.0013,0.0013,0.00129,0.00129,0.00128,0.00129,0.0013,0.00132,0.00132,0.00131,0.00131,0.0013,0.0013,0.0013,0.00125,0.00128,0.00127,0.00128,0.00127,0.00127,0.00128,0.00128,0.00128,2024-04-29
RecursoComb,PPA3,CARBON,0.0012,0.00119,0.00119,0.00118,0.00119,0.00118,0.00119,0.00119,0.00118,0.00118,0.00118,0.00119,0.00118,0.00118,0.00119,0.00118,0.00118,0.00119,0.00119,0.00118,0.00118,0.00119,0.00119,0.00119,2024-04-29
RecursoComb,PPA4,CARBON,0.00236,0.00237,0.00235,0.00237,0.00236,0.00237,0.00236,0.00236,0.00235,0.00236,0.00236,0.00236,0.00235,0.00236,0.00235,0.00236,0.00236,0.00235,0.00235,0.00236,0.00236,0.00236,0.00235,0.00236,2024-04-29
RecursoComb,PPN1,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-04-29
RecursoComb,RPL1,BAGAZO,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,2024-04-29
RecursoComb,TBQ3,GAS NI,7e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2e-05,0.0,,,2024-04-29
RecursoComb,TBST,GAS NI,0.0004,0.0004,0.00041,0.00041,0.00041,0.00041,0.0004,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00041,0.00049,0.00054,0.00048,0.0004,0.0004,0.0004,2024-04-29
RecursoComb,TCBE,GAS,,,,,,,1e-05,,,,,,,,,,,,,,,,,,2024-04-29
RecursoComb,TCDT,GAS NI,0.00043,0.00043,0.00043,0.00043,0.00043,0.00043,0.00043,0.00043,0.00043,0.00042,0.00043,0.00043,0.00043,0.00043,0.00042,0.00043,0.00042,0.00043,0.00042,0.00042,0.00043,0.00042,0.00042,0.00042,2024-04-29
RecursoComb,TEC1,GAS,0.00013,0.00011,0.0001,3e-05,,,,,,,,,,,,,,,,,,,,,2024-04-29
RecursoComb,TFL1,GAS NI,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,2024-04-29
RecursoComb,TFL4,GAS,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,2024-04-29
RecursoComb,TFL4,GAS NI,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,2024-04-29
RecursoComb,TGJ1,CARBON,0.0022,0.00222,0.00221,0.00222,0.00222,0.00222,0.00221,0.0022,0.00217,0.00216,0.00216,0.00181,0.0017,0.0017,0.00169,0.0017,0.00174,0.00166,0.00166,0.00151,0.00148,0.00141,0.00141,0.00145,2024-04-29
RecursoComb,TGJ1,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,4e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,7e-05,8e-05,8e-05,8e-05,8e-05,2024-04-29
RecursoComb,TGJ2,CARBON,0.00188,0.00188,0.00186,0.00186,0.00188,0.00186,0.00186,0.00186,0.00186,0.00186,0.00186,0.00186,0.00186,0.0019,0.00191,0.00176,0.0012,0.00181,0.00183,0.00154,0.00136,0.00119,0.00119,0.00119,2024-04-29
RecursoComb,TGJ2,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,3e-05,4e-05,1e-05,3e-05,3e-05,5e-05,6e-05,8e-05,8e-05,8e-05,2024-04-29
RecursoComb,TMB1,GAS,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,TPD1,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
RecursoComb,TSJ1,CARBON,0.00242,0.00241,0.00242,0.00242,0.00242,0.00242,0.00243,0.00243,0.00241,0.00243,0.00243,0.00243,0.00243,0.00243,0.00242,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,2024-04-29
RecursoComb,TSJ2,CARBON,0.00241,0.0024,0.00238,0.0024,0.0024,0.00241,0.00241,0.00241,0.00238,0.00246,0.00245,0.00245,0.00245,0.00247,0.00247,0.00246,0.00245,0.00246,0.00245,0.00246,0.00247,0.00244,0.00245,0.00246,2024-04-29
RecursoComb,TVL1,GAS,7e-05,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
RecursoComb,TYP1,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2024-04-29
RecursoComb,TYP2,GAS,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,2024-04-29
RecursoComb,TYP4,GAS,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2024-04-29
RecursoComb,ZPA2,CARBON,0.0007,0.00072,0.00072,0.00071,0.00071,0.00071,0.00069,0.00069,0.00069,0.00069,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00067,0.00068,0.00069,0.00069,2024-04-29
RecursoComb,ZPA4,CARBON,0.00132,0.00131,0.00131,0.00131,0.0013,0.00131,0.00132,0.00132,0.00132,0.00133,0.00133,0.00133,0.00132,0.00132,0.00132,0.00133,0.00132,0.00133,0.00133,0.00134,0.00132,0.00132,0.00133,0.00132,2024-04-29
RecursoComb,ZPA5,CARBON,0.00112,0.00113,0.00113,0.0011,0.00112,0.00113,0.00113,0.00113,0.00114,0.00113,0.00112,0.00112,0.00111,0.00111,0.00112,0.00111,0.00111,0.0011,0.0011,0.00108,0.00105,0.00104,0.00103,0.00103,2024-04-29
RecursoComb,2S6Q,BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,2S6S,CARBON,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,2024-04-30
RecursoComb,2S8I,GAS,0.0,0.0,0.0,1e-05,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,2S8S,BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2024-04-30
RecursoComb,2U8Y,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-04-30
RecursoComb,2U91,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-04-30
RecursoComb,2U93,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-04-30
RecursoComb,2UP2,BAGAZO,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,2024-04-30
RecursoComb,2V25,CARBON,0.00015,0.00015,0.00015,0.00015,0.00016,0.00016,0.00016,0.00016,0.00012,8e-05,0.00015,0.00012,0.00011,0.00011,0.00011,0.00011,0.0001,7e-05,7e-05,7e-05,7e-05,7e-05,8e-05,8e-05,2024-04-30
RecursoComb,2V27,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,2WFN,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-04-30
RecursoComb,2XXR,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,2YB9,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,2YWY,GAS,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,3ADA,BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-04-30
RecursoComb,3AL6,BIOGAS,,,,,,,,,,,,,,,,,,0.0,,,,,,,2024-04-30
RecursoComb,3AXV,BAGAZO,5e-05,4e-05,3e-05,4e-05,3e-05,4e-05,3e-05,1e-05,2e-05,2e-05,4e-05,3e-05,6e-05,3e-05,2e-05,2e-05,1e-05,1e-05,7e-05,6e-05,5e-05,5e-05,6e-05,6e-05,2024-04-30
RecursoComb,3C4V,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,3IJF,GAS,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,2024-04-30
RecursoComb,3JNR,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2024-04-30
RecursoComb,3KL4,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,CGM1,BAGAZO,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,2024-04-30
RecursoComb,CGM1,CARBON,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,2024-04-30
RecursoComb,CIP1,BAGAZO,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,2024-04-30
RecursoComb,CIP1,CARBON,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,2024-04-30
RecursoComb,CIS1,BAGAZO,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,2024-04-30
RecursoComb,GEC3,CARBON,0.00282,0.00281,0.0028,0.00281,0.0028,0.00279,0.00279,0.0028,0.0028,0.00279,0.00279,0.00279,0.00278,0.00277,0.00277,0.00277,0.00278,0.00278,0.00279,0.0028,0.0028,0.0028,0.0028,0.00281,2024-04-30
RecursoComb,IRG1,BAGAZO,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,2024-04-30
RecursoComb,PNC1,BAGAZO,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,2024-04-30
RecursoComb,PNC1,CARBON,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,2024-04-30
RecursoComb,PPA1,CARBON,0.00061,0.0006,0.00061,0.00061,0.00061,0.00059,0.0006,0.0006,0.0006,0.0006,0.0006,0.00061,0.00061,0.0006,0.0006,0.00061,0.00061,0.0006,0.0006,0.0006,0.0006,0.00061,0.0006,0.00061,2024-04-30
RecursoComb,PPA2,CARBON,0.00128,0.00127,0.00128,0.00129,0.00128,0.00127,0.00127,0.00128,0.00129,0.00129,0.00131,0.00131,0.00131,0.00131,0.00132,0.0013,0.00128,0.00128,0.00127,0.00126,0.00129,0.00129,0.00131,0.00131,2024-04-30
RecursoComb,PPA3,CARBON,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.00119,0.0012,0.00119,0.00119,0.00119,0.00119,0.00119,0.0012,0.0012,0.0012,0.0012,0.0012,0.00119,0.0012,0.0012,2024-04-30
RecursoComb,PPA4,CARBON,0.00235,0.00236,0.00235,0.00236,0.00236,0.00236,0.00237,0.00236,0.00235,0.00235,0.00231,0.00234,0.00236,0.00236,0.00236,0.00236,0.00236,0.00236,0.00235,0.00236,0.00235,0.00236,0.00236,0.00236,2024-04-30
RecursoComb,PPN1,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-04-30
RecursoComb,PRG1,GAS,,,,,,,,,,,,1e-05,2e-05,3e-05,4e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2024-04-30
RecursoComb,RPL1,BAGAZO,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,2024-04-30
RecursoComb,TBST,GAS NI,0.0004,0.00011,2e-05,,,,,,,,1e-05,9e-05,0.00023,0.00034,0.00042,0.00041,0.00041,0.00045,0.00053,0.00056,0.00056,0.00056,0.00056,0.00054,2024-04-30
RecursoComb,TCDT,GAS NI,0.00043,0.00042,0.00043,0.00043,0.00043,0.00043,0.00043,0.00043,0.00042,0.00042,0.00043,0.00043,0.00042,0.00043,0.00041,0.00043,0.00042,0.00043,0.00043,0.00042,0.00042,0.00042,0.00043,0.00042,2024-04-30
RecursoComb,TDR1,ACPM,3e-05,0.0001,1e-05,,,,,,,,,,,,,,,,,,,,,,2024-04-30
RecursoComb,TEC1,GAS,7e-05,0.0001,0.0001,0.00013,0.00017,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00017,0.00017,0.00017,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,2024-04-30
RecursoComb,TFL1,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,TFL1,GAS NI,0.00011,0.00013,0.00013,0.00013,0.00013,0.00013,0.00014,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,2024-04-30
RecursoComb,TFL4,GAS,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,2024-04-30
RecursoComb,TFL4,GAS NI,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00012,0.00012,0.00012,2024-04-30
RecursoComb,TGJ1,CARBON,0.00231,0.00232,0.00233,0.00233,0.00234,0.00235,0.00235,0.00234,0.00232,0.00231,0.00188,0.00139,0.0016,0.00236,0.00236,0.00236,0.00201,0.00176,0.00173,0.00171,0.00154,0.00148,0.00148,0.00154,2024-04-30
RecursoComb,TGJ1,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,3e-05,6e-05,6e-05,7e-05,8e-05,8e-05,8e-05,8e-05,2024-04-30
RecursoComb,TGJ2,CARBON,0.00191,0.002,0.00198,0.00197,0.00197,0.00197,0.00197,0.00185,0.00122,0.00119,0.00121,0.00192,0.00195,0.00185,0.00171,0.00169,0.00158,0.00115,0.00114,0.00114,0.00117,0.00116,0.00116,0.00116,2024-04-30
