Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,1039544.72,9292154.18,9288694.74,9507219.79,9702978.6,9355582.84,2100290.4,,11170411.51,10605225.4,11148182.35,10782745.8,11223396.95,11414594.63,12584570.99,9886673.9,16215967.6,11272040.28,13651610.0,10750872.65,8252582.95,10779306.61,10751482.9,11039216.65,2024-04-29
Sistema,Sistema,23576254.94,11005199.94,11178997.77,10762524.01,10254492.96,38407815.54,173834707.89,174248590.04,281368980.2,165970409.81,11024213.41,11013552.22,10886354.81,15239412.18,172896588.92,22185641.68,32507104.86,17287273.63,27830946.14,12949712.06,8941475.61,10285542.74,38287846.17,9876749.18,2024-04-30
Sistema,Sistema,49583930.13,41191705.9,20193312.63,6706035.87,308169.48,8912646.97,,11040516.96,74645813.32,93735829.23,25071777.42,7823005.0,,,6225950.29,3488391.82,,6993540.73,19232809.07,19927299.86,,,,,2024-05-01
Sistema,Sistema,2198159.51,131740.0,131644.0,131632.0,1319400.75,2591868.4,1510916.0,2090000.0,5457908.72,70260801.05,116693518.4,165533184.67,150182364.64,7937839.56,8014510.58,7865435.33,7995476.75,8077130.59,19363249.91,,2697657.59,636585.83,1797080.0,1766064.0,2024-05-02
Sistema,Sistema,4234027.72,6425956.61,5460822.42,3224526.02,2847912.26,3222404.55,3672336.65,3420000.0,3420000.0,2945029.41,1415987.52,11389014.36,3595227.98,2718398.77,3735439.25,9828929.24,8591775.75,10104124.48,538092.8,530324.2,551693.8,1313480.13,18605388.42,2278941.66,2024-05-03
