Id,Name,Value,Date
Embalse,URRA1,0.46926,2024-05-03
Embalse,AGREGADO BOGOTA,0.5183,2024-05-04
Embalse,ALTOANCHICAYA,0.62633,2024-05-04
Embalse,AMANI,0.45108,2024-05-04
Embalse,BETANIA,0.7925,2024-05-04
Embalse,CALIMA1,0.30009,2024-05-04
Embalse,CHUZA,0.14183,2024-05-04
Embalse,EL QUIMBO,0.2293,2024-05-04
Embalse,ESMERALDA,0.14337,2024-05-04
Embalse,GUAVIO,0.16595,2024-05-04
Embalse,ITUANGO,0.20681,2024-05-04
Embalse,MUNA,0.59343,2024-05-04
Embalse,PENOL,0.33406,2024-05-04
Embalse,PLAYAS,1.03526,2024-05-04
Embalse,PORCE II,0.57605,2024-05-04
Embalse,PORCE III,0.43538,2024-05-04
Embalse,PRADO,0.33293,2024-05-04
Embalse,PUNCHINA,0.44467,2024-05-04
Embalse,RIOGRANDE2,0.29393,2024-05-04
Embalse,SALVAJINA,0.49073,2024-05-04
Embalse,SAN LORENZO,0.16383,2024-05-04
Embalse,TOPOCORO,0.34994,2024-05-04
Embalse,TRONERAS,0.5124,2024-05-04
Embalse,URRA1,0.4799,2024-05-04
Embalse,AGREGADO BOGOTA,0.51804,2024-05-05
Embalse,ALTOANCHICAYA,0.55303,2024-05-05
Embalse,AMANI,0.44504,2024-05-05
Embalse,BETANIA,0.85233,2024-05-05
Embalse,CALIMA1,0.28658,2024-05-05
Embalse,CHUZA,0.15547,2024-05-05
Embalse,EL QUIMBO,0.23369,2024-05-05
Embalse,ESMERALDA,0.15808,2024-05-05
Embalse,GUAVIO,0.18408,2024-05-05
Embalse,ITUANGO,0.20321,2024-05-05
Embalse,MUNA,0.7974,2024-05-05
Embalse,PENOL,0.33268,2024-05-05
Embalse,PLAYAS,1.08734,2024-05-05
Embalse,PORCE II,0.67259,2024-05-05
Embalse,PORCE III,0.31497,2024-05-05
Embalse,PRADO,0.36464,2024-05-05
Embalse,PUNCHINA,0.70765,2024-05-05
Embalse,RIOGRANDE2,0.30755,2024-05-05
Embalse,SALVAJINA,0.50833,2024-05-05
Embalse,SAN LORENZO,0.1338,2024-05-05
Embalse,TOPOCORO,0.37508,2024-05-05
Embalse,TRONERAS,0.66281,2024-05-05
Embalse,URRA1,0.48428,2024-05-05
