Id,Name,Value,Date
Subarea,SUBAREA CQR,4900.0,2024-04-29
Subarea,SUBAREA ANTIOQUIA,2030.0,2024-04-30
Subarea,SUBAREA CQR,4030.0,2024-04-30
Subarea,SUBAREA CAQUETA,7450.0,2024-05-01
Subarea,SUBAREA CAUCA-NARINO,2430.0,2024-05-01
Subarea,SUBAREA CORDOBA_SUCRE,68100.0,2024-05-02
Subarea,SUBAREA SANTANDER,3170.0,2024-05-02
Subarea,SUBAREA CORDOBA_SUCRE,21470.0,2024-05-03
Subarea,SUBAREA BOLIVAR,5770.0,2024-05-04
Subarea,SUBAREA BOGOTA,98260.0,2024-05-05
Subarea,SUBAREA GCM,10950.0,2024-05-05
