Id,Values_code,Values_MarketType,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
MercadoComercializacion,META,NO REGULADO,197793.73,198362.57,198180.71,199206.13,197958.85,197087.85,184901.66,169435.9,155564.32,146540.32,139837.56,138898.72,141916.95,145423.07,137936.08,165221.99,189414.13,199532.52,205930.38,205314.4,205719.06,204055.29,200719.06,198072.01,2024-04-30
MercadoComercializacion,META,REGULADO,113999.02,107872.91,105159.3,102686.25,102507.31,102405.08,112392.6,126002.39,144750.84,158115.89,169349.22,175561.15,171609.81,176854.45,184054.54,178356.73,175727.96,170325.18,172169.22,172797.77,162833.21,146275.12,136844.51,125464.0,2024-04-30
MercadoComercializacion,NARIÑO,NO REGULADO,11376.16,11286.69,11199.24,11124.43,10970.22,10983.22,3058.22,3779.82,4235.32,4468.18,4560.46,4600.84,4503.48,4324.16,4214.16,4347.99,4435.98,4392.51,12589.5,12430.85,12165.3,11683.21,11337.43,11144.64,2024-04-30
MercadoComercializacion,NARIÑO,REGULADO,58592.57,54870.53,53525.86,53526.32,58234.68,79758.71,104318.4,101358.44,104321.82,107750.91,111396.73,116442.4,110616.86,105794.18,111021.24,114016.74,116381.56,117373.01,121977.3,126447.59,116690.25,103404.23,84900.13,66557.79,2024-04-30
MercadoComercializacion,NORTE DE SANTANDER,NO REGULADO,39473.8,38334.72,37950.21,39151.41,38350.33,38801.11,37590.4,40587.06,42902.69,43349.07,45397.54,46581.5,43985.78,45892.16,48626.72,48564.06,49043.59,48186.46,52512.05,49827.42,47624.6,45139.22,44044.02,43215.97,2024-04-30
MercadoComercializacion,NORTE DE SANTANDER,REGULADO,179679.83,172438.73,168135.53,164462.83,163905.09,167682.23,178261.01,197240.28,216945.89,229215.55,239359.89,241202.01,227021.74,245125.04,262230.02,262177.59,251850.93,241426.45,242351.51,237441.44,232447.24,225774.96,216890.55,204128.18,2024-04-30
MercadoComercializacion,PEREIRA,NO REGULADO,23222.0,22940.01,22952.44,22821.32,23165.4,24201.86,21601.31,23943.87,25084.1,25041.4,26298.53,27532.8,27341.63,27162.13,28290.61,27786.73,27575.76,25839.56,29882.57,28639.28,27581.34,26063.53,23762.49,22129.51,2024-04-30
MercadoComercializacion,PEREIRA,REGULADO,43071.0,40103.73,38703.28,38366.67,40573.92,45753.94,53723.06,59943.34,65891.89,71165.51,76299.3,80264.99,80139.42,78314.59,76683.23,77260.92,77328.26,75939.32,76002.36,75309.07,71031.96,64960.4,57126.56,49342.7,2024-04-30
MercadoComercializacion,POPAYAN - PURACE,NO REGULADO,84.41,85.29,85.36,84.28,86.17,157.73,209.9,223.19,246.75,288.57,281.74,299.61,271.49,292.53,209.35,303.47,316.07,272.28,324.06,339.89,261.95,129.48,98.08,87.42,2024-04-30
MercadoComercializacion,POPAYAN - PURACE,REGULADO,945.98,510.92,344.18,357.23,455.39,431.03,554.62,731.52,667.38,757.02,617.71,579.16,1362.36,,1549.74,349.12,670.68,546.01,607.85,1038.02,705.96,442.67,609.64,125.25,2024-04-30
MercadoComercializacion,PUTUMAYO,NO REGULADO,4013.15,3992.37,4555.55,4256.15,2691.39,3265.47,3001.42,3434.03,3751.69,3915.18,3697.51,4590.46,4054.47,3671.44,2050.27,4144.46,4166.88,4743.4,4885.34,4923.0,4835.31,5053.77,5123.71,4914.6,2024-04-30
MercadoComercializacion,PUTUMAYO,REGULADO,7720.03,7250.84,7011.94,6887.85,6983.93,7669.21,8017.67,8566.17,9143.18,9561.98,9993.38,10645.12,10392.71,10795.32,11882.55,12308.87,12056.38,11751.24,12967.19,13494.74,12912.15,11851.02,10098.58,8573.8,2024-04-30
MercadoComercializacion,QUINDIO,NO REGULADO,6197.61,6237.51,6165.91,6180.32,6198.47,5953.28,6426.44,7404.84,7786.69,8119.51,8730.65,8764.71,7860.62,7970.09,7833.92,8029.46,7783.92,7277.64,7510.26,7086.97,7321.34,6825.75,5718.89,5820.98,2024-04-30
MercadoComercializacion,QUINDIO,REGULADO,40568.2,37646.94,36415.96,36189.9,38025.02,43843.14,47936.08,53362.78,57274.25,62284.03,66639.51,70411.9,68450.14,68200.82,68714.43,68848.67,67658.66,67141.65,71428.78,72149.76,68496.93,62276.32,53408.89,45977.57,2024-04-30
MercadoComercializacion,RUITOQUE,NO REGULADO,75.96,78.0,83.0,76.39,72.12,76.73,80.39,101.62,119.48,128.28,133.06,136.26,121.06,134.09,131.52,145.09,147.13,136.15,144.5,127.57,126.32,103.32,87.3,81.06,2024-04-30
MercadoComercializacion,RUITOQUE,REGULADO,1553.9,1481.58,1255.21,1186.61,1438.38,1432.4,1467.31,1690.51,1745.32,1802.13,1824.19,1690.32,1667.61,1747.78,1914.94,1941.89,1861.7,1783.44,2045.73,2126.56,2134.01,2033.63,1894.68,1763.88,2024-04-30
MercadoComercializacion,SANTANDER,NO REGULADO,130855.56,132802.79,131254.87,130419.92,130047.57,133264.17,138948.1,146222.72,146278.08,149925.99,155597.78,160098.21,162866.27,158777.42,161192.25,161190.85,158831.34,154106.84,153051.6,144340.95,144314.81,138707.15,132544.55,125085.2,2024-04-30
MercadoComercializacion,SANTANDER,REGULADO,246511.45,235664.75,228541.17,225145.78,227308.05,233917.32,245167.96,276233.55,304741.86,321911.52,340627.73,351187.67,338916.73,352747.53,368981.6,365798.82,355965.15,340724.22,358123.63,356165.15,344421.35,327906.36,304408.54,280974.54,2024-04-30
MercadoComercializacion,TOLIMA,NO REGULADO,44199.09,42283.79,38892.5,34792.74,34437.75,32731.06,36473.73,40417.63,43756.09,45945.84,47732.74,45648.47,46632.33,49893.58,52108.92,49795.54,50516.69,53809.15,53932.09,54066.81,51915.55,49153.97,46154.33,44800.26,2024-04-30
MercadoComercializacion,TOLIMA,REGULADO,115308.21,110129.92,107413.78,106236.65,107336.2,113897.75,117304.4,128543.04,138106.07,146479.82,155163.69,161522.81,157731.56,159593.98,167018.06,167689.66,167601.03,161866.13,181763.06,186453.22,179466.86,167115.1,146975.82,131730.31,2024-04-30
MercadoComercializacion,TULUA,NO REGULADO,8403.46,8091.45,8172.66,8183.98,8282.55,8764.01,6101.73,4806.7,4022.2,4325.19,4238.25,4333.64,5085.25,7891.69,7988.59,7508.01,7321.89,8230.85,11030.4,10582.62,9933.57,9530.85,8253.74,8350.25,2024-04-30
MercadoComercializacion,TULUA,REGULADO,14723.18,13572.91,13152.2,12941.26,13228.69,14266.57,16034.8,18014.45,20312.2,22761.99,24841.35,26208.39,25101.75,24288.34,24770.64,24737.96,24228.31,23745.79,23460.16,24153.75,23097.23,21506.38,18870.25,16211.77,2024-04-30
MercadoComercializacion,VALLE DEL CAUCA,NO REGULADO,137896.77,139078.86,141036.73,139606.68,139595.71,138459.55,134824.75,121142.01,112595.15,104429.17,100877.05,108604.63,111413.43,122779.45,137433.77,135091.95,140420.32,139300.02,143069.3,140396.53,136445.34,134037.31,131372.36,132865.84,2024-04-30
MercadoComercializacion,VALLE DEL CAUCA,REGULADO,135230.42,131899.86,128655.51,125367.32,134310.51,139156.22,146286.4,157483.47,172265.21,181292.02,194772.27,204840.76,199576.15,202411.34,201331.75,198824.16,193364.8,189788.11,204005.08,216956.02,208354.53,193832.95,171860.71,149837.14,2024-04-30
MercadoComercializacion,VALLE DEL SIBUNDOY,REGULADO,1079.03,1009.73,982.02,977.8,1035.44,1371.95,2245.47,1734.06,1585.5,1552.42,1547.16,1633.6,1541.66,1519.94,1578.64,1589.38,1662.45,1765.88,2280.61,2404.13,2209.45,1937.84,1564.94,1251.88,2024-04-30
MercadoComercializacion,ANTIOQUIA,NO REGULADO,311417.43,304135.77,304767.76,312097.64,309679.61,306443.03,281279.67,285600.94,281602.6,285995.96,292351.06,300898.51,299448.44,290809.68,295196.49,300917.7,303200.03,297435.01,332360.79,330908.76,326801.12,326970.73,330854.8,323441.81,2024-05-01
MercadoComercializacion,ANTIOQUIA,REGULADO,676721.3,633912.17,612587.7,606704.33,618993.54,640396.85,683737.31,741607.53,810419.25,874020.42,924958.21,989935.36,1031021.21,1014189.03,994222.6,984216.79,964458.03,963569.77,1018260.55,1043251.3,990920.05,912014.36,822969.75,731871.01,2024-05-01
MercadoComercializacion,ARAUCA,NO REGULADO,84256.75,84920.88,85052.78,85151.05,85026.79,84595.52,83979.29,84104.87,84491.14,84581.82,85070.28,84106.58,84550.88,85102.36,84584.4,84840.24,84917.89,85181.2,84516.79,85358.55,85718.81,86128.86,86505.97,85713.76,2024-05-01
MercadoComercializacion,ARAUCA,REGULADO,35905.38,34383.98,33240.99,32449.27,31791.65,30687.0,30167.6,31178.09,33401.94,35647.22,37051.04,38187.5,38272.47,39127.15,39572.67,39156.9,35895.27,33800.82,34461.85,37559.82,39137.68,44476.45,41839.11,38231.57,2024-05-01
MercadoComercializacion,BAJO PUTUMAYO,NO REGULADO,172.44,163.48,159.65,156.93,156.26,169.6,181.33,181.18,188.3,174.32,173.67,184.22,186.22,188.78,210.09,210.73,217.82,212.84,197.94,204.39,208.79,194.79,178.57,168.36,2024-05-01
MercadoComercializacion,BAJO PUTUMAYO,REGULADO,8446.29,7987.38,7597.99,7457.14,7414.79,7612.78,7803.08,8470.94,9192.95,9965.19,10348.52,10751.51,10594.1,10510.33,10908.33,11133.81,11246.34,11130.49,12464.21,12858.5,12249.9,11198.44,9776.02,8263.19,2024-05-01
MercadoComercializacion,BOGOTA - CUNDINAMARCA,NO REGULADO,530420.48,527807.1,511392.37,490230.49,473041.22,451008.64,443476.15,447042.03,451031.39,461179.32,458016.14,468148.31,465739.21,459998.72,463904.57,469715.63,468967.62,471687.7,475738.1,474405.51,470632.12,469723.98,490954.91,515716.72,2024-05-01
MercadoComercializacion,BOGOTA - CUNDINAMARCA,REGULADO,975184.26,900265.67,869128.85,861146.21,880970.79,902465.33,951224.47,1103619.01,1231556.66,1328783.71,1402094.75,1465917.12,1488827.48,1460227.68,1414968.97,1375625.54,1344710.51,1350073.54,1506620.24,1546798.68,1488603.43,1350810.82,1170687.3,1019806.16,2024-05-01
MercadoComercializacion,BOYACA,NO REGULADO,296529.5,310565.37,306858.76,315087.72,314851.23,307419.56,297365.48,293626.97,293430.45,294187.31,296012.13,287722.05,295873.24,292385.58,293875.66,277980.48,284158.08,289052.37,310884.12,328139.28,329342.21,323167.69,322886.87,294456.6,2024-05-01
MercadoComercializacion,BOYACA,REGULADO,76212.76,70927.45,70671.82,69733.82,69973.08,78205.9,93913.39,105264.35,116736.07,124010.58,124950.63,129973.43,126256.18,122840.31,117367.01,119578.89,116708.58,118125.5,126941.58,129843.27,121376.65,108031.4,92553.86,81943.21,2024-05-01
MercadoComercializacion,CALDAS,NO REGULADO,67736.38,68984.82,72044.84,72492.47,72864.88,71646.04,69566.43,70664.88,72629.78,69417.4,65295.77,69656.62,74068.14,73677.32,68269.21,70893.89,70616.37,71625.92,70821.27,72517.07,78908.47,76436.82,67753.34,73787.32,2024-05-01
MercadoComercializacion,CALDAS,REGULADO,92834.7,87116.19,83721.72,81838.97,83579.52,87081.51,91323.18,103348.07,115691.09,125860.3,135713.39,145421.13,147244.17,142941.38,139275.5,137033.82,134711.17,135312.98,154072.34,160462.98,151705.42,137668.66,120167.6,100652.29,2024-05-01
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,NO REGULADO,158659.24,162787.12,162618.55,163577.39,160393.88,159041.82,133522.43,127022.86,124853.28,129718.09,140716.08,145644.81,124669.84,138923.6,145982.3,148765.11,148982.55,150644.6,175419.67,172719.32,165278.64,163309.22,163966.02,163823.05,2024-05-01
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,REGULADO,229795.34,215602.12,206579.13,200596.92,198464.86,198584.35,217729.05,239384.33,267507.88,290654.45,307388.19,332284.13,343662.24,339429.84,341978.57,339124.95,336684.41,337070.63,340826.22,349896.24,343117.36,327010.91,300414.36,266809.92,2024-05-01
MercadoComercializacion,CAQUETA,NO REGULADO,484.69,598.01,603.91,588.84,579.38,610.94,617.03,628.67,670.44,725.99,962.03,1307.12,1308.03,1284.5,1327.01,1283.31,1351.67,1330.09,1331.76,1305.01,971.37,798.29,760.17,711.04,2024-05-01
MercadoComercializacion,CAQUETA,REGULADO,25406.58,30380.12,28169.39,27289.26,26903.94,27869.62,28133.77,30579.78,33810.31,36412.62,38878.09,42023.4,42904.44,42073.28,41719.39,40485.16,39472.61,38816.51,43454.78,44878.26,43011.83,40008.03,36343.18,31864.58,2024-05-01
MercadoComercializacion,CARIBE MAR,NO REGULADO,370663.47,382968.25,384075.82,374150.66,384490.93,379188.83,330211.31,331973.24,352378.78,362477.97,364745.48,361756.45,365078.52,368786.79,361254.36,341241.01,350982.48,371176.33,398201.14,381436.26,378983.55,369797.92,363696.42,342435.85,2024-05-01
MercadoComercializacion,CARIBE MAR,REGULADO,1111448.35,1064504.37,1023588.84,995769.35,963360.68,910461.38,866938.98,853371.68,859631.3,889526.63,914358.08,972611.55,1007996.11,1049942.07,1082241.66,1068771.66,1018154.46,973943.76,1021266.47,1101552.96,1149291.54,1200365.19,1194508.9,1150809.06,2024-05-01
MercadoComercializacion,CARIBE SOL,NO REGULADO,196904.5,200068.71,200345.03,196268.92,191518.53,184966.56,170215.58,174619.16,180719.93,185700.89,189834.44,195598.49,197656.35,194658.56,195931.47,197006.26,193837.57,193309.6,213132.1,209976.42,203014.32,183682.65,182371.86,177805.23,2024-05-01
MercadoComercializacion,CARIBE SOL,REGULADO,1113248.2,1072073.3,1032394.72,1003920.29,972843.26,912118.11,877314.88,880038.06,896111.28,928304.19,954187.37,995716.96,1018083.35,1044688.49,1069222.96,1063300.06,1022994.41,983898.25,1015337.42,1081496.26,1126540.69,1178801.22,1187221.83,1148683.25,2024-05-01
MercadoComercializacion,CARTAGO,NO REGULADO,6000.15,6061.8,5990.63,6304.08,5362.18,3997.6,3824.92,3932.69,4252.91,4384.12,4574.46,4756.94,4426.64,4625.52,3830.59,4056.27,4696.56,4652.19,4851.69,4931.7,4946.01,5129.59,5909.59,6739.59,2024-05-01
MercadoComercializacion,CARTAGO,REGULADO,14295.85,13612.89,12961.33,12747.79,12414.22,12060.18,11841.77,12755.82,13177.58,13873.82,14739.7,16793.51,17357.29,17226.92,16943.06,17764.21,18658.69,18507.98,20270.88,20914.67,20393.54,19412.74,18325.68,16639.95,2024-05-01
MercadoComercializacion,CASANARE,NO REGULADO,7697.86,8147.27,7974.08,7515.58,6810.59,5858.67,5728.75,4438.6,4519.19,4685.19,5120.3,5174.42,4864.81,5229.2,5538.37,6106.38,6000.1,5589.76,5896.6,6268.88,6280.78,5149.49,4817.13,5256.45,2024-05-01
MercadoComercializacion,CASANARE,REGULADO,61522.26,58654.44,56271.78,54693.18,53526.77,51119.08,48991.74,51611.08,55071.47,57898.68,59829.55,64335.56,65609.1,66074.62,67945.73,68372.83,67393.93,66607.23,73313.42,73755.48,72565.74,69579.26,65353.47,60951.94,2024-05-01
MercadoComercializacion,CAUCA,NO REGULADO,32187.72,32606.08,32676.89,32829.54,33380.73,34016.47,30905.59,30443.69,28130.1,25702.77,25569.26,25632.36,24818.7,25534.15,25719.97,27772.29,30981.05,32578.52,35637.09,35057.56,33506.47,33010.05,35088.76,36193.4,2024-05-01
MercadoComercializacion,CAUCA,REGULADO,59311.23,57498.86,54477.18,54787.19,58357.92,65860.08,70117.0,73314.47,78933.05,82064.5,85300.32,92580.7,92228.42,90549.38,89837.12,91313.52,93333.78,95207.3,107267.36,111237.39,102163.05,89509.54,76041.89,63901.4,2024-05-01
MercadoComercializacion,CHOCO,NO REGULADO,2453.21,2431.98,2423.08,2486.97,2488.08,2437.23,2354.39,2340.7,2307.35,2488.96,2567.53,2706.16,2557.2,2409.28,2304.55,2218.27,2108.0,2295.99,2472.62,2207.56,2248.67,2183.95,2155.13,2156.13,2024-05-01
MercadoComercializacion,CHOCO,REGULADO,27143.62,25577.63,24623.18,24054.15,23837.84,24214.22,24294.02,26319.12,29394.2,31823.39,33077.55,34609.4,35648.3,35103.4,33737.0,32856.49,32206.44,32668.23,35166.13,37136.74,36663.57,33719.18,30857.6,28762.85,2024-05-01
MercadoComercializacion,GUAVIARE,REGULADO,8424.3,8102.6,7880.4,7727.29,7648.25,7580.09,7595.95,8275.42,8845.65,9252.11,9806.05,10626.06,11153.39,11345.77,11569.04,11635.64,11450.91,11106.09,11984.06,12127.37,11880.03,11324.45,10423.08,9534.12,2024-05-01
MercadoComercializacion,HUILA,NO REGULADO,39048.4,39007.56,39491.95,39268.73,39295.6,35863.11,33702.08,32884.48,27576.71,18758.22,19841.41,21198.95,18788.81,22844.5,26015.79,30872.54,31469.36,37894.72,41690.55,41314.45,40520.97,40036.35,40037.06,40457.35,2024-05-01
MercadoComercializacion,HUILA,REGULADO,100676.65,93606.79,89604.24,87036.71,85865.89,88408.22,88796.47,94517.4,99271.34,105084.34,111916.12,119666.85,119349.25,119371.58,120471.41,123328.55,125349.74,129715.45,142467.21,143416.71,137337.49,128848.47,115392.15,104458.08,2024-05-01
MercadoComercializacion,META,NO REGULADO,195868.63,196989.12,198131.81,197907.81,197349.66,195584.4,179035.36,170090.34,167209.01,159193.68,151718.81,144203.35,151118.75,145134.91,147938.31,164294.33,178802.03,191216.05,202498.82,201380.72,200639.74,199645.38,199244.49,197551.55,2024-05-01
MercadoComercializacion,META,REGULADO,116213.69,111335.97,107347.32,105042.87,103665.86,98833.46,103843.3,112661.82,121947.44,131393.03,141532.66,149904.02,153990.07,150518.76,149977.57,148794.85,147215.54,149058.66,156268.01,160078.73,157175.83,150115.34,137923.78,123756.45,2024-05-01
MercadoComercializacion,NARIÑO,NO REGULADO,10350.39,10324.96,10193.12,10228.4,10202.97,10160.86,2520.12,2906.2,3027.85,3288.0,3379.95,3512.86,3544.3,3608.27,3550.97,3676.74,3664.01,3573.95,11302.55,11356.56,11171.07,10716.97,10441.16,10416.88,2024-05-01
MercadoComercializacion,NARIÑO,REGULADO,62340.39,57756.76,55413.34,55298.66,58009.15,64833.34,76019.76,88277.43,97888.38,79518.24,135581.07,115424.39,114824.89,109701.06,107160.68,106811.28,104837.79,105435.94,115299.37,122934.02,113696.86,100156.32,82903.72,68503.01,2024-05-01
MercadoComercializacion,NORTE DE SANTANDER,NO REGULADO,51712.19,50435.42,50216.04,50509.14,48515.6,47826.71,43042.72,43560.75,42616.71,44238.66,44694.68,46410.33,43460.37,42678.77,42716.18,43826.86,46410.27,38792.43,42221.4,41332.36,47264.02,50483.15,48003.13,36093.54,2024-05-01
MercadoComercializacion,NORTE DE SANTANDER,REGULADO,183235.43,175779.77,169867.91,166636.74,164723.11,160367.57,164255.7,175439.98,186600.46,195009.5,201361.08,204398.79,205625.89,208837.95,213674.44,210647.11,203511.62,205852.38,223198.78,229422.57,227324.18,223134.94,215490.85,206138.81,2024-05-01
MercadoComercializacion,PEREIRA,NO REGULADO,21192.85,20931.97,20723.43,20702.04,20341.37,20003.03,14617.63,15283.21,15234.46,16026.73,17775.45,18492.34,18008.69,17718.13,17864.46,18081.2,18139.12,18322.09,23325.56,22302.42,21937.12,21163.18,21311.46,20812.92,2024-05-01
MercadoComercializacion,PEREIRA,REGULADO,43533.21,40031.68,38358.22,37585.36,37785.54,37924.27,41923.73,46182.28,51514.86,56601.6,60993.89,66385.6,68899.49,67083.17,65532.08,64531.07,64246.51,65134.76,69372.76,72859.39,70924.82,65748.46,58248.69,49993.31,2024-05-01
MercadoComercializacion,POPAYAN - PURACE,NO REGULADO,85.17,84.35,84.41,84.53,82.3,84.35,76.02,74.9,75.92,85.57,87.18,90.61,87.64,85.64,85.72,85.85,85.82,80.47,95.94,103.34,94.07,89.0,87.07,84.99,2024-05-01
MercadoComercializacion,POPAYAN - PURACE,REGULADO,686.09,521.71,483.63,449.76,339.52,127.5,425.7,620.74,572.98,521.8,515.91,516.61,1062.94,533.46,524.75,219.84,271.72,430.16,764.8,763.34,676.05,616.22,101.83,504.28,2024-05-01
MercadoComercializacion,PUTUMAYO,NO REGULADO,4621.99,3525.12,4531.15,4890.81,4863.62,4858.78,4867.18,4777.68,4898.35,4694.77,4051.23,4498.86,4677.33,4785.97,4790.46,4681.6,4722.63,4797.37,4819.03,4894.36,4898.61,4855.3,3857.12,3726.65,2024-05-01
MercadoComercializacion,PUTUMAYO,REGULADO,7659.37,7179.12,6831.99,6687.07,6695.2,6864.1,6940.18,7525.2,8416.41,9111.06,9126.39,9713.88,9597.29,9330.69,9506.58,9806.53,9928.61,10028.42,11791.22,12544.96,11951.06,10885.32,9320.53,7811.18,2024-05-01
MercadoComercializacion,QUINDIO,NO REGULADO,5603.6,5442.94,5755.54,5592.3,5447.85,5346.28,5272.25,5905.26,5874.0,6621.82,6617.58,6844.25,6765.9,7110.93,7198.36,7386.34,7078.26,6448.83,6234.44,6253.28,6502.35,5998.59,6346.04,6336.79,2024-05-01
MercadoComercializacion,QUINDIO,REGULADO,40410.0,37485.04,35953.6,35527.09,36132.89,37086.02,37767.22,42899.91,48935.89,54180.23,58038.84,62408.45,63956.79,62253.41,60800.03,59873.57,59459.15,60333.54,68825.19,71367.07,68961.03,63761.65,55556.57,47152.46,2024-05-01
MercadoComercializacion,RUITOQUE,NO REGULADO,83.9,83.01,81.17,73.87,75.11,74.26,77.44,87.19,119.12,146.56,146.25,122.77,130.91,134.86,125.39,141.44,141.95,136.62,130.61,107.12,102.59,95.05,88.61,82.55,2024-05-01
MercadoComercializacion,RUITOQUE,REGULADO,1623.5,1431.55,1246.57,1456.38,1276.76,1163.97,1278.72,1260.86,1210.65,1337.29,1376.55,1394.09,1484.7,1475.26,1405.83,1523.77,1663.47,1702.55,2025.84,2127.48,2133.37,2116.01,1988.97,1832.13,2024-05-01
MercadoComercializacion,SANTANDER,NO REGULADO,122960.57,123752.58,122483.7,119746.82,118626.88,118694.97,117007.98,122724.17,125479.47,127810.76,126223.87,128922.93,129866.91,130319.02,131016.31,132462.66,131992.76,128538.12,130154.11,127465.38,124920.08,120631.0,119991.93,118252.35,2024-05-01
MercadoComercializacion,SANTANDER,REGULADO,261523.14,249917.18,239273.09,233700.23,231503.67,227333.89,227981.15,245713.24,266115.27,279801.28,287879.47,304809.83,314333.29,316782.31,316608.79,316850.73,312380.86,311937.56,344393.82,353103.72,350547.79,338230.62,316689.8,292031.29,2024-05-01
MercadoComercializacion,TOLIMA,NO REGULADO,42467.0,37318.3,37925.0,36703.7,32618.81,22837.93,20949.89,27412.4,28213.29,28326.85,25857.66,27669.52,31039.52,32808.13,33346.27,38183.79,33620.5,32057.63,36680.76,41945.53,43362.02,43304.8,37506.85,36296.15,2024-05-01
MercadoComercializacion,TOLIMA,REGULADO,119759.98,115197.95,111161.04,107100.73,106534.07,105740.76,102333.69,108275.98,114912.77,122105.22,127366.83,133766.34,138299.41,139482.64,139394.41,139636.7,141441.55,145030.5,167970.54,173943.63,166893.06,157956.42,142719.34,127226.88,2024-05-01
MercadoComercializacion,TULUA,NO REGULADO,8025.41,7780.77,7676.44,7396.75,7172.79,7504.33,5461.71,3884.62,3228.18,3110.57,2955.04,2974.07,2996.68,2974.07,2943.5,2896.4,4267.74,6807.9,9600.92,9344.36,8680.89,8207.99,7645.84,7638.05,2024-05-01
MercadoComercializacion,TULUA,REGULADO,14149.21,13058.67,12544.0,12366.79,12414.04,12198.47,13483.58,14953.6,16572.12,18682.86,19970.81,21251.53,21851.23,21574.01,21239.72,21456.93,21443.95,21945.16,23235.12,23275.23,22748.2,20081.41,17989.32,15795.53,2024-05-01
MercadoComercializacion,VALLE DEL CAUCA,NO REGULADO,133121.91,127658.61,125229.29,125465.88,124362.06,121665.24,115040.21,105144.0,99939.25,93046.79,90358.97,89502.52,88635.73,92427.6,90859.71,101142.59,119846.78,125211.98,130290.44,128877.68,131628.49,130262.35,132525.59,133367.53,2024-05-01
MercadoComercializacion,VALLE DEL CAUCA,REGULADO,138444.1,130243.23,125936.26,125822.93,126161.56,127966.48,125318.64,136954.96,152311.42,165712.9,177281.26,186816.26,188870.62,192804.11,189313.93,190261.94,188813.34,188779.64,211656.62,219957.01,214081.76,201550.67,180919.21,159410.45,2024-05-01
MercadoComercializacion,VALLE DEL SIBUNDOY,REGULADO,1078.01,1002.14,972.71,968.1,1001.72,1140.48,1242.15,1410.57,1553.82,1653.03,1698.09,1772.88,1680.89,1623.53,1679.91,1698.57,1704.36,1780.48,2281.87,2376.32,2178.3,1837.87,1468.41,1183.19,2024-05-01
MercadoComercializacion,ANTIOQUIA,REGULADO,596562.34,599494.39,593484.04,583878.33,585914.28,587676.66,588877.75,576542.49,547787.15,562596.07,565470.88,582648.71,595337.36,622523.77,655075.09,660744.49,670963.28,675424.93,669797.51,673326.23,672473.25,669736.05,676347.46,661102.89,2024-05-02
MercadoComercializacion,ARAUCA,REGULADO,10574.0,11316.0,12144.0,12834.0,5141.0,8642.0,12299.0,12644.0,12127.0,12041.0,12282.0,9401.0,10609.0,10523.0,11195.0,8798.0,7556.0,7314.0,9574.0,12299.0,12195.0,12627.0,12579.0,724.0,2024-05-02
MercadoComercializacion,BAJO PUTUMAYO,REGULADO,3055.45,3070.99,3047.13,3063.71,3043.6,3054.62,3038.21,2991.63,3028.97,2941.31,2882.79,2834.97,2872.97,840.23,1330.82,1741.09,2098.53,2539.14,2683.16,2721.76,2840.49,2875.11,2905.22,2948.35,2024-05-02
MercadoComercializacion,BOGOTA - CUNDINAMARCA,REGULADO,189741.91,189587.54,189566.81,189871.95,216449.24,234644.46,242263.67,245425.03,210061.35,205607.62,221615.19,221292.87,219141.83,222531.88,216568.32,222135.88,224705.2,220502.5,222638.03,230775.47,227866.12,194683.35,191610.48,192233.1,2024-05-02
MercadoComercializacion,BOYACA,REGULADO,4748.41,5627.24,5924.57,5536.15,6038.93,6193.89,5972.7,5818.14,5678.01,5675.3,5461.53,5594.12,5561.04,5289.39,6010.72,8576.62,8290.19,8280.42,8514.33,8519.79,8174.35,7944.29,8136.11,5485.0,2024-05-02
MercadoComercializacion,CALDAS,REGULADO,72593.01,73063.46,73916.49,77380.58,84558.95,87041.78,118141.24,197210.77,209949.16,204765.99,123684.1,111575.77,116963.35,133056.12,127885.53,99197.89,100080.11,80933.09,142767.15,176849.69,173109.83,171190.06,170317.34,161645.56,2024-05-02
MercadoComercializacion,CALI - YUMBO - PUERTO TEJADA,REGULADO,984.6,967.68,960.48,969.72,1138.68,1244.83,1347.08,1298.98,1501.44,1763.18,1792.36,1869.05,1851.8,1838.23,1621.7,1559.58,1368.46,1351.58,1349.29,1199.7,987.66,971.1,968.76,964.26,2024-05-02
MercadoComercializacion,CARIBE MAR,REGULADO,6694.77,6300.33,6135.63,6054.96,3647.85,4858.16,18195.12,55483.04,121633.53,214166.72,311855.98,399210.15,401432.2,352761.16,332225.71,242289.04,174844.44,84016.09,47994.14,48770.22,46514.83,46338.59,48925.2,29900.31,2024-05-02
MercadoComercializacion,CARIBE SOL,NO REGULADO,7006.12,3488.85,831.43,974.05,4678.16,7199.76,7517.4,1885.32,1468.42,8323.38,7375.54,17398.19,22600.62,26099.62,26824.48,26829.01,26927.96,13078.99,35.36,342.6,,4962.55,11157.19,7133.88,2024-05-02
MercadoComercializacion,CARIBE SOL,REGULADO,130543.71,130667.92,84517.58,62794.82,63162.76,63953.26,70582.98,109821.35,152333.47,158636.61,183987.38,205725.61,166139.02,182689.72,200131.01,187058.16,137042.42,83848.25,38693.76,92821.41,94032.81,97027.05,100635.74,100771.18,2024-05-02
