Id,Values_Name,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
RecursoComb,2U91,GAS,123.7519,123.75528,123.25439,123.00681,123.65298,123.82601,123.86096,123.84246,123.791,123.74954,123.62735,123.5954,123.43334,123.46057,123.54686,123.55426,123.59654,123.70592,123.69259,123.7049,123.69686,123.6894,123.61166,122.95668,2024-05-02
RecursoComb,2U93,GAS,122.67231,122.69373,122.17116,121.91707,122.57294,122.83442,122.81918,122.7952,122.83302,122.75203,122.61459,122.47677,122.36427,122.36484,122.46159,122.47046,122.50107,122.64724,122.68053,122.76408,122.78206,122.64118,122.53091,121.83563,2024-05-02
RecursoComb,2V25,CARBON,53.03716,53.12354,54.69566,54.45379,53.86641,55.42125,53.81458,52.43251,50.53215,50.77402,49.0637,49.94477,50.11753,49.97932,50.94677,51.96606,49.28828,49.01187,48.45904,49.21918,48.37266,48.54542,49.49559,50.51488,2024-05-02
RecursoComb,2WFN,GAS,49.98739,54.18384,59.3114,63.13794,21.76665,37.05368,60.14686,62.19406,61.80503,63.01677,62.71702,44.95549,54.34327,54.17746,57.0091,41.18635,33.11234,31.8751,46.13534,61.37136,60.4785,63.13794,62.62136,4.61736,2024-05-02
RecursoComb,2XXR,GAS,0.57185,0.5723,0.5677,0.57378,0.573,0.57294,0.57733,0.5726,0.57498,0.53479,0.51408,0.5063,0.49632,0.49913,0.5217,0.53208,0.54059,0.54748,0.54892,0.55706,0.56483,0.5651,0.56704,0.56719,2024-05-02
RecursoComb,2YB9,GAS,18.42183,18.53376,18.3909,18.46879,18.32541,18.40759,18.25331,17.94289,18.2022,17.8501,17.56965,17.27266,17.62854,2.53007,6.00156,8.9677,11.55585,14.77292,15.83049,16.05643,16.87946,17.13425,17.3432,17.662,2024-05-02
RecursoComb,2YWY,GAS,0.11071,0.22739,0.31034,0.15666,0.15964,0.0781,0.14851,0.13408,0.07355,0.07763,0.43705,0.14663,0.12702,0.21955,0.13596,0.19508,0.11903,0.1783,0.00643,0.06273,0.16293,0.14537,0.07747,0.18928,2024-05-02
RecursoComb,3AL6,BIOGAS,,,,,,,,,,,,0.01058,,,,,,,,,,,,,2024-05-02
RecursoComb,3AXV,BAGAZO,15.03157,14.45835,13.09184,13.78789,15.13904,13.3631,11.22377,8.56241,11.41314,13.70089,11.52574,13.67018,14.19221,13.63947,15.36935,6.5971,7.08843,13.55758,10.74268,,11.00882,16.33666,12.35485,12.80524,2024-05-02
RecursoComb,3C4V,GAS,20.29398,20.91704,21.09506,21.76263,12.81725,21.00605,21.27308,21.4511,18.06877,16.02157,18.15777,17.4457,15.48751,15.04247,16.73363,17.3567,17.53471,17.17868,17.3567,19.84894,20.11597,20.22723,20.472,,2024-05-02
RecursoComb,3JNR,GAS,,,,,,,,,,,,,,,,0.00825,0.0495,0.05775,0.07425,,,,,,2024-05-02
RecursoComb,3KL4,GAS,0.9852,1.9118,2.2905,2.2238,4.55,1.5047,9.685,10.3057,12.1754,16.3347,8.6697,5.6242,20.2834,6.0575,3.4136,10.0001,2.2614,14.4432,3.544,2.4292,4.1649,2.6577,4.7141,15.1461,2024-05-02
RecursoComb,TMB1,GAS,1.53699,,,,,,,,,,,,,,1.04592,14.32402,14.32402,14.28576,14.19009,14.19647,14.31127,14.31764,14.32402,1.23087,2024-05-02
RecursoComb,TPD1,GAS,5.26099,5.3724,5.36175,5.35812,5.38707,5.55021,5.69798,5.57859,5.0944,5.49836,5.56079,5.46475,5.52604,5.4363,5.05493,4.95505,5.2893,5.30193,5.16462,5.28847,4.33056,5.44364,5.47891,5.49849,2024-05-02
RecursoComb,2S6Q,BIOGAS,3.96133,3.80779,4.51408,3.96133,1.41257,0.52204,1.62752,5.10776,3.38812,1.2795,1.55587,0.60392,0.73699,1.98578,3.19363,1.80154,2.3031,1.68894,3.02986,1.38186,2.73301,2.37475,2.89679,1.0236,2024-05-03
RecursoComb,2S6S,CARBON,,,1.07802,,,,,,,,,,,,,,,,,,,,,,2024-05-03
RecursoComb,2S8G,CARBON,0.56311,0.84548,0.78709,0.68387,0.54756,0.94396,0.81076,0.3583,0.007,,0.00017,0.3818,0.00708,0.02773,0.64673,1.82702,1.79592,1.92869,14.31468,7.6802,2.43902,1.91642,2.00919,0.71903,2024-05-03
RecursoComb,2S8I,GAS,56.96557,57.55896,51.62504,35.01009,34.4167,54.592,64.08626,58.74574,56.37217,54.592,47.4713,34.4167,40.944,53.99861,52.21843,52.81183,54.592,53.40522,45.09774,34.4167,41.53739,52.21843,51.03165,53.40522,2024-05-03
RecursoComb,2U8Y,GAS,124.33322,125.24011,125.95599,125.94489,125.97742,125.99668,125.99776,125.96485,125.94457,125.91626,125.86071,125.71862,125.74865,124.95037,124.71715,125.7843,125.74763,125.77531,125.84987,125.89999,125.83303,125.88871,125.89209,125.88641,2024-05-03
RecursoComb,2U91,GAS,122.94597,123.43978,123.73749,123.72084,123.62371,123.78564,123.75739,123.77129,123.74048,123.68921,123.5498,123.62269,123.63105,123.66364,123.65171,123.68755,123.68889,123.73073,123.67429,123.67703,123.66918,123.68717,123.68487,123.6901,2024-05-03
RecursoComb,2U93,GAS,121.85917,122.52173,122.68021,122.68104,122.70394,122.77926,122.80126,122.76561,122.79667,108.09006,104.14464,123.60024,123.53098,123.67588,123.74705,123.6607,123.65573,123.65809,123.80069,123.88902,123.84112,123.73532,123.70554,123.7211,2024-05-03
RecursoComb,2UP2,BAGAZO,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,483.53772,2024-05-03
RecursoComb,2V25,CARBON,50.75674,50.30756,50.9295,51.46505,51.46505,51.34412,52.84713,53.07172,47.64707,50.37667,49.72018,48.11352,48.1999,47.92348,49.04642,48.40721,47.07696,47.42248,46.36865,88.17645,95.34596,96.79714,99.83771,91.33794,2024-05-03
RecursoComb,2V27,GAS,,,,,,,,,,,,,,,0.02291,1.72486,2.1525,1.95586,2.09427,2.10477,2.05514,2.12291,2.15727,2.16109,2024-05-03
RecursoComb,2WFN,GAS,32.92102,54.89175,60.31906,63.13794,63.13794,63.13794,63.13794,63.13794,63.13794,63.13794,63.13794,63.13794,63.13794,63.13794,62.87009,54.19021,57.51293,60.77824,60.49763,58.53972,53.61623,43.66084,59.15834,58.32926,2024-05-03
RecursoComb,2XXR,GAS,0.56802,0.56513,0.57031,0.56644,0.56815,0.56769,0.57271,0.51836,0.53187,0.36674,0.40804,0.50096,0.54554,0.54545,0.52265,0.54951,0.55381,0.55167,0.54803,0.46426,0.46657,0.42324,0.46525,0.46811,2024-05-03
RecursoComb,2YB9,GAS,17.9739,18.17283,18.16564,18.12959,18.26963,18.19175,18.14717,17.44704,17.32925,10.34518,0.00067,,,,,0.25323,7.93646,15.44108,14.84784,15.97573,16.36699,16.21865,12.51581,13.84909,2024-05-03
RecursoComb,2YWY,GAS,0.31473,0.14866,0.29184,0.12671,0.32932,0.09566,0.04313,0.10068,0.10052,0.09785,0.11463,0.0737,0.51374,0.54102,0.40318,0.17203,0.08547,0.0461,0.07841,0.06257,0.25013,0.08405,0.05661,0.32163,2024-05-03
RecursoComb,3ADA,BIOGAS,,,,,,,,,,,,,1.70139,1.8766,1.17595,,,,,,,0.12505,,,2024-05-03
RecursoComb,3AXV,BAGAZO,10.54308,13.07649,13.10208,11.95565,15.06739,12.1706,12.20131,12.99972,15.82486,17.94883,11.70998,11.13165,15.12369,10.01593,11.68439,11.884,12.45209,8.48053,7.75889,5.25107,11.3722,11.04976,7.32386,9.62696,2024-05-03
RecursoComb,3C4V,GAS,17.89075,20.11597,20.20497,22.80848,27.81522,27.69654,27.81522,26.69519,24.15103,23.00133,21.85905,22.38569,23.884,23.25352,17.4457,16.02157,15.75454,17.4457,19.31489,20.29398,20.82803,20.65002,20.29398,20.472,2024-05-03
RecursoComb,3IJF,GAS,0.00017,0.00051,1e-05,,,,5e-05,,,0.0003,0.00014,0.00019,,,,,,,,,,,,,2024-05-03
RecursoComb,3KL4,GAS,13.9054,9.2545,15.9224,15.5441,19.5831,23.8199,8.1985,3.7117,4.6076,4.8806,8.1628,8.2802,18.9962,1.183,0.6632,0.1856,0.9389,13.2938,19.1448,18.6976,21.9765,14.3262,16.0258,8.8826,2024-05-03
RecursoComb,CGM1,BAGAZO,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,442.99687,2024-05-03
RecursoComb,CGM1,CARBON,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,167.24337,2024-05-03
RecursoComb,CIP1,BAGAZO,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,729.94145,2024-05-03
RecursoComb,CIP1,CARBON,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,80.09178,2024-05-03
RecursoComb,CIS1,BAGAZO,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,154.45843,2024-05-03
RecursoComb,IRG1,BAGAZO,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,689.68472,2024-05-03
RecursoComb,PNC1,BAGAZO,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,241.61763,2024-05-03
RecursoComb,PNC1,CARBON,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,222.05083,2024-05-03
RecursoComb,PPN1,GAS,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,130.65615,2024-05-03
RecursoComb,RPL1,BAGAZO,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,335.7886,2024-05-03
RecursoComb,TMB1,GAS,,,,,,,,,,,,,,,,1.92603,14.22198,14.31127,14.30489,14.29851,14.32402,14.31764,14.32402,14.31764,2024-05-03
RecursoComb,TPD1,GAS,5.55588,5.4821,5.50563,5.5481,5.59995,5.90518,5.98835,5.88478,5.77291,5.78012,6.27961,6.23873,5.9733,5.58229,5.48784,5.44861,5.53458,5.68624,5.56953,5.57068,5.49887,5.41054,5.4261,5.56685,2024-05-03
