Id,Name,Value,Date
Embalse,RIOGRANDE2,160930300.0,2024-05-03
Embalse,SALVAJINA,252076500.0,2024-05-03
Embalse,SAN LORENZO,48276400.0,2024-05-03
Embalse,TOPOCORO,334376400.0,2024-05-03
Embalse,TRONERAS,33084400.0,2024-05-03
Embalse,URRA1,76184400.0,2024-05-03
Embalse,AGREGADO BOGOTA,2069044400.0,2024-05-04
Embalse,ALTOANCHICAYA,23288800.0,2024-05-04
Embalse,AMANI,105392500.0,2024-05-04
Embalse,BETANIA,95586100.0,2024-05-04
Embalse,CALIMA1,65736600.0,2024-05-04
Embalse,CHUZA,137750500.0,2024-05-04
Embalse,EL QUIMBO,246176000.0,2024-05-04
Embalse,ESMERALDA,161308100.0,2024-05-04
Embalse,GUAVIO,240476600.0,2024-05-04
Embalse,ITUANGO,53976500.0,2024-05-04
Embalse,MUNA,32581900.0,2024-05-04
Embalse,PENOL,1376500400.0,2024-05-04
Embalse,PLAYAS,98044000.0,2024-05-04
Embalse,PORCE II,70827600.0,2024-05-04
Embalse,PORCE III,48836100.0,2024-05-04
Embalse,PRADO,29897100.0,2024-05-04
Embalse,PUNCHINA,29121200.0,2024-05-04
Embalse,RIOGRANDE2,160532800.0,2024-05-04
Embalse,SALVAJINA,259889900.0,2024-05-04
Embalse,SAN LORENZO,69650700.0,2024-05-04
Embalse,TOPOCORO,361665800.0,2024-05-04
Embalse,TRONERAS,32715300.0,2024-05-04
Embalse,URRA1,77911700.0,2024-05-04
Embalse,AGREGADO BOGOTA,2068015800.0,2024-05-05
Embalse,ALTOANCHICAYA,20563300.0,2024-05-05
Embalse,AMANI,103982600.0,2024-05-05
Embalse,BETANIA,102802700.0,2024-05-05
Embalse,CALIMA1,62777600.0,2024-05-05
Embalse,CHUZA,150993400.0,2024-05-05
Embalse,EL QUIMBO,250897000.0,2024-05-05
Embalse,ESMERALDA,177854900.0,2024-05-05
Embalse,GUAVIO,266741000.0,2024-05-05
Embalse,ITUANGO,53037500.0,2024-05-05
Embalse,MUNA,43780900.0,2024-05-05
Embalse,PENOL,1370795200.0,2024-05-05
Embalse,PLAYAS,102976500.0,2024-05-05
Embalse,PORCE II,82697900.0,2024-05-05
Embalse,PORCE III,35329600.0,2024-05-05
Embalse,PRADO,32744700.0,2024-05-05
Embalse,PUNCHINA,46343400.0,2024-05-05
Embalse,RIOGRANDE2,167970700.0,2024-05-05
Embalse,SALVAJINA,269212600.0,2024-05-05
Embalse,SAN LORENZO,56884000.0,2024-05-05
Embalse,TOPOCORO,387647000.0,2024-05-05
Embalse,TRONERAS,42319000.0,2024-05-05
Embalse,URRA1,78622200.0,2024-05-05
