Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,,,,,,,,,,1016534.14017,1383889.47813,,,,55627.45896,,630668.79986,,,308129.35812,417187.06965,871502.60946,1818584.52466,,2024-04-29
Sistema,Sistema,,,333437.21433,,,,977403.12429,,,,,,,,,,,,,,,,,,2024-04-30
Sistema,Sistema,,239564.18993,,,,,443153.28007,,,,,,,,,,,,,,,,,,2024-05-03
