Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,2573706.55,2608161.65,2628481.46,2627963.94,2632122.92,2700226.45,2711147.68,2872401.73,2933763.51,2951106.67,2969011.3,2985790.8,2938959.62,2981828.95,3007751.06,3016671.9,3048486.23,3010750.36,3161180.09,3149921.25,3076863.38,3039209.17,2976480.84,2938243.72,2024-04-29
Sistema,Sistema,2889986.76,2856951.08,2849565.95,2806343.26,2802447.43,2805592.15,2776124.67,2864464.18,2891990.96,2901383.86,2935398.75,2971175.51,2965390.37,2989108.21,3024807.1,2988752.49,3060700.64,3035845.86,3126295.24,3058452.04,3032266.97,2906392.49,2801198.27,2746157.69,2024-04-30
Sistema,Sistema,2700725.83,2715581.35,2699507.2,2677509.06,2649598.91,2581904.76,2394898.94,2391355.68,2404697.96,2416769.09,2424716.71,2447736.4,2444367.76,2446244.84,2456380.47,2480739.91,2531259.02,2570650.28,2750506.81,2742113.83,2728563.35,2681173.14,2684985.89,2639522.61,2024-05-01
Sistema,Sistema,7006.12,3488.85,831.43,974.05,4678.16,7199.76,7517.4,1885.32,1468.42,8323.38,7375.54,17398.19,22600.62,26099.62,26824.48,26829.01,26927.96,13078.99,35.36,342.6,,4962.55,11157.19,7133.88,2024-05-02
Sistema,Sistema,4555.25,1521.35,138.02,,,,,,,155.68,1274.88,1654.17,2336.89,6050.92,1584.59,,225.41,,1232.08,1622.86,1309.84,,,1168.53,2024-05-03
