Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,,,,,,,,,,258.9223,352.4917,,,,14.16892,,160.6382,,,78.4839,106.26208,221.98119,463.21326,,2024-04-29
Sistema,Sistema,,,86.08297,,,,252.33465,,,,,,,,,,,,,,,,,,2024-04-30
Sistema,Sistema,,61.44846,,,,,113.66927,,,,,,,,,,,,,,,,,,2024-05-03
