Id,Code,Value,Date
Recurso,LTSJ,71.24124,2024-05-01
Recurso,MATA,42.46167,2024-05-01
Recurso,MOY1,76.27756,2024-05-01
Recurso,MRL1,71.24124,2024-05-01
Recurso,PES1,78.58453,2024-05-01
Recurso,PGUG,71.24124,2024-05-01
Recurso,PLYS,71.24124,2024-05-01
Recurso,PPA1,71.24124,2024-05-01
Recurso,PPA2,71.24124,2024-05-01
Recurso,PPA3,71.24124,2024-05-01
Recurso,PPA4,71.24124,2024-05-01
Recurso,PRC2,71.24124,2024-05-01
Recurso,PRC3,71.24124,2024-05-01
Recurso,PRDO,71.24124,2024-05-01
Recurso,PRG1,71.24124,2024-05-01
Recurso,QUI1,75.97737,2024-05-01
Recurso,SLVJ,71.24124,2024-05-01
Recurso,SMI1,81.24028,2024-05-01
Recurso,SNCR,71.24124,2024-05-01
Recurso,SNFR,71.24124,2024-05-01
Recurso,SOG1,78.02953,2024-05-01
Recurso,TBQ3,77.49932,2024-05-01
Recurso,TBQ4,77.51232,2024-05-01
Recurso,TBST,77.24673,2024-05-01
Recurso,TCDT,74.73179,2024-05-01
Recurso,TDR1,71.24124,2024-05-01
Recurso,TEC1,71.24124,2024-05-01
Recurso,TFL1,77.31666,2024-05-01
Recurso,TFL4,77.4528,2024-05-01
Recurso,TGJ1,71.24124,2024-05-01
Recurso,TGJ2,71.24124,2024-05-01
Recurso,TRN1,76.32715,2024-05-01
Recurso,TSJ1,71.24124,2024-05-01
Recurso,TSJ2,80.62281,2024-05-01
Recurso,TSR1,71.24124,2024-05-01
Recurso,TVL1,71.24124,2024-05-01
Recurso,TYP2,71.24124,2024-05-01
Recurso,TYP3,71.24124,2024-05-01
Recurso,TYP4,71.24124,2024-05-01
Recurso,TYP5,71.24124,2024-05-01
Recurso,URA1,71.24124,2024-05-01
Recurso,ZPA2,71.24124,2024-05-01
Recurso,ZPA3,71.24124,2024-05-01
Recurso,ZPA4,71.24124,2024-05-01
Recurso,ZPA5,71.24124,2024-05-01
