Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,4285359.67,4126602.48,4042583.99,4010091.63,4231673.86,4634358.31,4833390.95,5037522.79,5335543.33,5530805.27,5747085.81,5903119.82,5814380.43,5805905.75,5889070.07,5880832.35,5812491.38,5516372.21,5863943.19,6040035.83,5874384.31,5524967.76,5014532.42,4516919.78,2024-04-29
Sistema,Sistema,4352096.33,4189153.34,4101876.49,4065757.31,4252373.52,4654282.53,4849574.42,5058925.33,5367176.07,5564798.0,5784338.58,5941124.7,5850642.94,5834532.37,5913489.86,5899060.62,5818872.65,5513128.48,5834755.98,6036547.62,5842864.51,5521959.45,5032797.54,4534518.62,2024-04-30
Sistema,Sistema,4578327.46,4402203.01,4281953.94,4208789.12,4209546.0,4190801.28,4314702.5,4571316.12,4837170.65,5083867.8,5273896.5,5431987.09,5461153.67,5391059.19,5312740.4,5244015.22,5202829.58,5019864.65,5490507.02,5784322.21,5676486.23,5391585.9,4935315.19,4571890.01,2024-05-01
