Id,Name,Value,Date
Embalse,SALVAJINA,340690000.0,2024-05-03
Embalse,SAN LORENZO,18340000.0,2024-05-03
Embalse,TOPOCORO,871680000.0,2024-05-03
Embalse,TRONERAS,9949000.0,2024-05-03
Embalse,URRA1,569390000.0,2024-05-03
Embalse,AGREGADO BOGOTA,464651000.0,2024-05-04
Embalse,ALTOANCHICAYA,20080000.0,2024-05-04
Embalse,AMANI,192850000.0,2024-05-04
Embalse,BETANIA,583554000.0,2024-05-04
Embalse,CALIMA1,127520000.0,2024-05-04
Embalse,CHUZA,30935000.0,2024-05-04
Embalse,EL QUIMBO,526242000.0,2024-05-04
Embalse,ESMERALDA,83575000.0,2024-05-04
Embalse,GUAVIO,87916000.0,2024-05-04
Embalse,ITUANGO,107953000.0,2024-05-04
Embalse,MUNA,7317000.0,2024-05-04
Embalse,PENOL,348155000.0,2024-05-04
Embalse,PLAYAS,49713000.0,2024-05-04
Embalse,PORCE II,49471000.0,2024-05-04
Embalse,PORCE III,57165000.0,2024-05-04
Embalse,PRADO,217750000.0,2024-05-04
Embalse,PUNCHINA,19530000.0,2024-05-04
Embalse,RIOGRANDE2,40792000.0,2024-05-04
Embalse,SALVAJINA,351250000.0,2024-05-04
Embalse,SAN LORENZO,26460000.0,2024-05-04
Embalse,TOPOCORO,942820000.0,2024-05-04
Embalse,TRONERAS,9838000.0,2024-05-04
Embalse,URRA1,582300000.0,2024-05-04
Embalse,AGREGADO BOGOTA,464420000.0,2024-05-05
Embalse,ALTOANCHICAYA,17730000.0,2024-05-05
Embalse,AMANI,190270000.0,2024-05-05
Embalse,BETANIA,627611000.0,2024-05-05
Embalse,CALIMA1,121780000.0,2024-05-05
Embalse,CHUZA,33909000.0,2024-05-05
Embalse,EL QUIMBO,536334000.0,2024-05-05
Embalse,ESMERALDA,92148000.0,2024-05-05
Embalse,GUAVIO,97518000.0,2024-05-05
Embalse,ITUANGO,106075000.0,2024-05-05
Embalse,MUNA,9832000.0,2024-05-05
Embalse,PENOL,346712000.0,2024-05-05
Embalse,PLAYAS,52214000.0,2024-05-05
Embalse,PORCE II,57762000.0,2024-05-05
Embalse,PORCE III,41355000.0,2024-05-05
Embalse,PRADO,238490000.0,2024-05-05
Embalse,PUNCHINA,31080000.0,2024-05-05
Embalse,RIOGRANDE2,42682000.0,2024-05-05
Embalse,SALVAJINA,363850000.0,2024-05-05
Embalse,SAN LORENZO,21610000.0,2024-05-05
Embalse,TOPOCORO,1010550000.0,2024-05-05
Embalse,TRONERAS,12726000.0,2024-05-05
Embalse,URRA1,587610000.0,2024-05-05
