timestamp,AMOYA,BARRANQUILL3,BARRANQUILL4,BETANIA,C_LLERAS_R,CALDERAS,CALIMA,CANDELARIA,CARTAGENA1,CARTAGENA2,CARTAGENA3,CHARQUITO,CHIVOR,CUCUANA,DARIO VALENC,EL QUIMBO,ELTESORITO,ESCUELAMINAS,ESMERALDA,FLORES 1,FLORES4,GUAJIRA1,GUAJIRA2,GUATAPE,GUAVIO,H_AguaFresca,H_Alejandria,H_Amaime,H_Amalfi,H_America,H_Asnazu,H_AuresBajo,H_AutCemNare,H_Ayura,H_Barrancas,H_Barroso,H_Bayona,H_Belmonte,H_CampestreC,H_Cantayus,H_Caracoli,H_Caruquia,H_Cascada,H_CascadaAbe,H_CascadaAnt,H_CascadaGra,H_Bello,H_Cauya,H_Chorrera,H_PalmasSanGil,H_Coconuco,H_Cocuyo,H_Coello,H_Currucucue,H_ElBosque,H_ElEden,H_ElLimonar,H_LAGUNETA,H_ElMolino,H_ElPopal,H_Florida,H_Frisolera,H_Guacaica,H_Guanaquita,H_Guaviomeno,H_Herradura,H_Inza,H_IquiraI,H_IquiraII,H_JuanGarcia,H_La_Vuelta,H_LaPita,H_LaRebusca,H_LasPalmas,H_Libertad,H_LuzMaI,H_LuzMaII,H_Magallo,H_Mirolindo,H_Mondomo,H_Montanitas,H_MorroAzul,H_Municipal,H_Naveta,H_Nima,H_Niquia,H_Nuevoliba,H_Oibita,H_Ovejas,H_Pajarito,H_Pastales,H_PaticoCab,H_Pocune,H_Porce3Meno,H_ProvidencI,H_Puente_Gui,H_Remedios,H_Rio_Recio,H_RioBobo,H_RioCali,H_RioFrioI,H_RioFrioII,H_RioFrioTam,H_RioGrande,H_RioMayo,H_RioMulato2,H_RioNegro,H_RioPalo,H_RioPiedras,H_RioSapuye,H_Rumor,H_Sajandi,H_SanAndres2,H_SanCancio,H_SanJose,H_SanJosMoII,H_SanMatias,H_SantaAna,H_SantaRita,H_Santiago,H_SBartolome,H_SFrancisPu,H_Silvia,H_Suba,H_Sueva2,H_TuluaAlto,H_TuluaBajo,H_Tunjita,H_Union,H_Urrao,H_Usaquen,H_AutGold,H_VentanaA,H_VentanaB,H_Violetas,H_Zeus,INSULA,ITUANGO,H_PAGUA,H_GUATRON,H_ALBAN,S_Dulima,S_Cauca,S_Ferch2,S_Salado,S_AutJeans,S_AutPintuco,S_Palmira3,S_Belmonte,S_Termotasajero,S_Victoria_I,S_Victoria_II,S_Flandes,S_BSLI,S_BSLII,S_BSLIII,S_Espinal,JAGUAS,LA TASAJERA,MERILECTRICA,MIEL I,PAIPA 1,PAIPA 2,PAIPA 3,PAIPA 4,PLAYAS,PORCE II,PORCE III,PRADO,PRADO4,PROELECTRIC1,PROELECTRIC2,RIOGRANDE 1,SALTO II,SALVAJINA,SAN CARLOS,SANFRANCISCO,SNMIGUEL,SOGAMOSO,T_AutArCairo,T_TermYopal1,TASAJERO 1,TASAJERO 2,TC_GECELCA3,TC_GECELCA32,TEBSAB,TEQUEND1-4,TERMO YOPAL2,TERMOCENTRO,TERMODORADA1,TERMOEMCALI,TERMONORTE,TERMOSIERRA,TERMOVALLE,TERMOYOPALG3,TERMOYOPALG4,TERMOYOPALG5,URRA,ZIPAEMG2,ZIPAEMG3,ZIPAEMG4,ZIPAEMG5,E_Jepirachi,E_Wesp01,E_GuajiraI,S_Cabelleros,S_Montelibano,S_Lanceros,S_SanFelipe,S_Cienaguero,S_Yuma,S_Tucanes,S_Paila,S_Aurora,S_Cerrito,S_Fundacion,S_Girasoles,S_Medin,S_PetaCesaII,S_BayuncaI,S_Palmira3_Franca,S_SalvadorI,S_SalvadorII,S_AutSolla,S_AutEncanto,S_Uruaco,S_Harinas,S_AutLevapan,S_AutGragas,S_Carmelo,S_PortonSol,S_Sierpe,S_Since,S_HeliosI,S_SolBolivar,S_Yumbo,S_TierraLind,S_Tolua,S_BSLlanos4,S_BSLlanos5,S_LaLoma,S_ParqueUrra,S_CaracoliI,S_Tepuy,S_El_Paso,TERMO_JAGUEY,TERMORUBIALE,S_LaMata,S_Escobal6,S_Union,S_Nabusimake,S_Guayepo,S_Sunnorte,E_Windpeshi,E_ParqueAlph,E_ParqueBeta,E_Camelia,E_CasaElec,E_Apoto,TermoCaribe3,DST_Surocciden,DST_Caribe,DST_Oriental,DST_Antioquia,DST_Nordeste
2023_Q1_labor_0h,33.9585,2.47975e-08,2.14988e-08,60.6536,53.6002,7.88063,98.5413,5.56125e-08,1.78254e-08,2.14216e-08,2.21284e-08,12.0128,294.093,14.7236,61.5278,150.445,1.98172e-07,17.4513,28.6576,4.45891e-08,3.02339e-07,145,130,523.628,632.137,6.76679,9.61254,8.36766,0.430369,0.0183092,0.45,11.891,5.15333,11.9953,2.24765,16.7905,0.350327,1.80934,0.7,2.11544,0,4.87032,1.47804,2.05904,1.37237,0,0.237593,0.41876,7.51396,4.62565,2.67392,0.338288,0.869895,0.540622,1.76046,7.37344,14.6722,13.3378,9.78639,17.1506,9.13287,0.303018,0.849433,6.27909,4.93151,12.6488,0.307899,2.00613,1.3054,1.75794,6.18064,1.14839,0.660448,1.76067,0.421477,12.6074,12.2679,2.17088,2.24403,0.399911,14.7974,12.4516,1.01323,2.47266,1.99094,12.8541,2.83121,0,0.674346,6.05769,0.484052,0.641821,0.633565,1.51856,3.88569,1.03971,0.518049,0.519421,2.54342,1.26756,0.876119,5.11368,0.413259,0.31,13.9048,2.80219,8.87884,0.810876,13.2957,1.21727,1.72645,2.60435,11.4992,0.992581,0.294151,0.670263,9.52349,4.78616,0.636208,0.918213,0,0.216674,0.314351,1.80755,1.07597,10.0451,12.4432,4.83909,0.559298,0.787212,0.895776,0.146398,1.87768,1.59516,0.40038,3.2644,12.9227,226.912,383.276,448.676,214.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2198,302.791,12.071,267.42,3.45395e-07,72,8.92215e-07,165,204.959,261.777,593.265,50.8596,5,1.31133e-07,1.43922e-07,19,34.9761,130.812,895.508,22.3611,25.4671,459.369,6.5,2.03287e-07,165,170,164,220.215,2.54786e-07,9.80524,1.50395e-07,1.55027e-07,1.23486e-08,1.79716e-08,1.54595e-08,2.00447e-08,1.92535e-08,50,50,50,72.2088,9.52709e-07,6.55132e-07,2.55821e-07,6.83811e-07,0,10.0059,16.8421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_1h,33.5306,2.47841e-08,2.14893e-08,60.6515,53.3771,7.86072,97.9439,5.55309e-08,1.78196e-08,2.14122e-08,2.21182e-08,11.9976,258.34,14.6191,60.293,143.762,1.9719e-07,17.3512,28.6558,4.45389e-08,3.00047e-07,145,130,523.014,532.989,6.73771,9.77729,8.47913,0.430241,0.0183097,0.45,11.8718,5.14783,11.9853,2.24564,16.7573,0.350249,1.80802,0.7,2.11365,0,4.86381,1.47714,2.05828,1.37173,0,0.237577,0.41858,7.50028,4.61681,2.67198,0.338185,0.869735,0.54037,1.76012,7.35108,14.6673,13.3296,9.76372,17.184,9.10602,0.302973,0.849433,6.29201,4.92721,12.6302,0.3078,2.00425,1.30539,1.75637,6.17199,1.14827,0.660446,1.75985,0.421322,12.5893,12.2489,2.16863,2.24259,0.399792,14.5939,12.4133,1.01302,2.47152,1.98849,12.839,2.82874,0,0.674307,6.04709,0.483976,0.641487,0.633406,1.51846,3.89663,1.03895,0.517968,0.519232,2.54194,1.26722,0.875688,5.10602,0.413109,0.31,13.8874,2.79878,8.87726,0.810531,13.2805,1.21702,1.72585,2.60393,11.4775,0.991997,0.294136,0.670065,9.50104,4.78344,0.635931,0.917598,0,0.216626,0.314342,1.80717,1.07534,9.91268,12.2599,4.83074,0.55926,0.787122,0.89553,0.146386,1.87723,1.59445,0.400245,3.26141,12.9053,204.961,358.62,446.758,199.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5797,302.785,12.0799,258.222,3.45276e-07,72,8.91642e-07,165,204.955,253.582,587.571,50.8595,5,1.30717e-07,1.43426e-07,19,34.9761,123.658,839.758,22.0956,25.329,418.132,6.5,2.03246e-07,165,170,164,85.7804,2.5312e-07,9.7672,1.50363e-07,1.55013e-07,1.2348e-08,1.79707e-08,1.54556e-08,2.0053e-08,1.92524e-08,50,50,50,72.2088,9.52372e-07,6.5489e-07,2.55766e-07,6.83553e-07,0,9.93127,16.7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_2h,33.2849,2.47854e-08,2.14911e-08,60.6502,53.2488,7.84904,97.5884,5.55158e-08,1.78218e-08,2.14141e-08,2.21199e-08,11.9877,239.697,14.5587,59.5358,140.193,1.96918e-07,17.2941,28.6548,4.45323e-08,2.99393e-07,145,130,522.658,477.005,6.8253,9.77463,8.35899,0.430166,0.01831,0.45,11.8604,5.14453,11.9793,2.24442,16.6188,0.350202,1.80722,0.7,2.11257,0,4.87892,1.47659,2.05782,1.37135,0,0.237567,0.418476,7.49218,4.6114,2.67081,0.338125,0.869639,0.54022,1.75992,7.33794,14.664,13.3243,9.75041,17.2062,9.09021,0.302946,0.849433,6.31681,4.92438,12.6192,0.307742,2.00312,1.30539,1.75542,6.16682,1.1482,0.660446,1.75936,0.421245,12.5786,12.2377,2.16729,2.24172,0.399722,14.3774,12.4465,1.0129,2.47075,1.98705,12.8301,2.82726,0,0.674283,6.0408,0.483931,0.64129,0.633312,1.51839,3.72629,1.03855,0.517921,0.51912,2.54104,1.26702,0.875431,5.10146,0.413021,0.31,13.877,2.79674,8.87632,0.810325,13.2714,1.21687,1.72549,2.60368,11.4648,0.991648,0.294127,0.669947,9.48786,4.78163,0.635766,0.917232,0,0.216598,0.314337,1.80691,1.07497,10.0811,12.5348,4.82546,0.559237,0.787069,0.895369,0.146381,1.87696,1.59402,0.400166,3.25963,12.895,194.375,343.087,445.63,190.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6526,302.781,12.0811,252.475,3.45204e-07,72,8.91303e-07,165,204.953,248.729,584.108,50.8595,5,1.30611e-07,1.43296e-07,19,34.9761,119.723,802.725,21.9442,25.2501,395.119,6.5,2.03222e-07,165,170,164,8.60884,2.5265e-07,9.74332,1.50343e-07,1.55005e-07,1.23477e-08,1.79701e-08,1.54579e-08,2.00577e-08,1.92518e-08,50,50,50,72.2088,9.52165e-07,6.54741e-07,2.55731e-07,6.83394e-07,0,9.85659,16.5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_3h,33.0637,2.47644e-08,2.14761e-08,60.6492,53.1127,7.83634,97.2618,5.53926e-08,1.78122e-08,2.13991e-08,2.21038e-08,11.9759,223.781,14.5026,58.7705,137.27,1.95289e-07,17.233,28.6538,4.44555e-08,2.95609e-07,145,130,522.283,428.872,6.84503,9.76188,8.3243,0.430095,0.0183101,0.45,11.8481,5.14106,11.9728,2.24319,16.4701,0.350162,1.80649,0.7,2.11147,0,4.89312,1.47544,2.05738,1.37099,0,0.237558,0.41838,7.48345,4.59823,2.66974,0.338072,0.869556,0.540088,1.75974,7.32545,14.6602,13.3179,9.73598,17.2726,9.07521,0.302923,0.849433,6.32685,4.92077,12.6072,0.307692,2.00208,1.30538,1.75446,6.16131,1.14814,0.660445,1.75888,0.421077,12.5671,12.2256,2.16589,2.24093,0.399661,14.3655,12.3297,1.01279,2.46977,1.98568,12.8205,2.82588,0,0.674262,6.03403,0.483891,0.641114,0.633224,1.51833,3.7106,1.03759,0.517877,0.519023,2.54023,1.26684,0.875203,5.09713,0.412937,0.31,13.8672,2.79459,8.87545,0.810144,13.2617,1.21674,1.72517,2.60345,11.451,0.991337,0.294119,0.669837,9.47357,4.77934,0.635609,0.916863,0,0.216574,0.314332,1.80662,1.07452,10.056,12.6753,4.81906,0.559217,0.78702,0.895177,0.146373,1.87672,1.59363,0.40009,3.25773,12.8852,185.216,329.471,444.467,183.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7277,302.777,12.0041,247.342,3.4515e-07,72,8.91052e-07,165,204.951,243.999,580.58,50.8595,5,1.29902e-07,1.4244e-07,19,34.9761,116.462,764.437,21.8065,25.1663,364.736,6.5,2.03203e-07,165,170,164,1.95532e-05,2.49957e-07,9.71585,1.50328e-07,1.54999e-07,1.23475e-08,1.79697e-08,1.54512e-08,2.0061e-08,1.92513e-08,50,50,50,72.2088,9.52007e-07,6.54628e-07,2.55705e-07,6.83273e-07,0,9.83095,16.4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_4h,32.9515,2.47642e-08,2.14763e-08,60.6486,53.0431,7.82996,97.0933,5.53831e-08,1.78127e-08,2.13994e-08,2.2104e-08,11.9693,215.927,14.4742,58.357,135.838,1.95128e-07,17.2021,28.6533,4.44506e-08,2.95224e-07,145,130,522.089,405.345,6.81116,9.71975,8.06544,0.430061,0.0183102,0.45,11.8419,5.13934,11.9696,2.24258,16.6183,0.350142,1.80613,0.7,2.11094,0,4.87091,1.47485,2.05716,1.37081,0,0.237553,0.418332,7.47907,4.5913,2.6692,0.338045,0.869514,0.540022,1.75965,7.31911,14.6582,13.3144,9.72871,17.3436,9.06759,0.302912,0.849433,6.34527,4.91875,12.6012,0.307666,2.00156,1.30538,1.75399,6.15856,1.14811,0.660444,1.75864,0.420992,12.5613,12.2195,2.1652,2.24054,0.399631,14.3323,12.3038,1.01274,2.46923,1.98499,12.8156,2.82519,0,0.674252,6.03064,0.483872,0.641026,0.633181,1.5183,3.79787,1.03709,0.517856,0.518974,2.53982,1.26675,0.87509,5.09494,0.412896,0.31,13.8622,2.79353,8.87502,0.810054,13.2568,1.21667,1.72501,2.60334,11.4441,0.991182,0.294114,0.669784,9.46637,4.77807,0.635533,0.916683,0,0.216562,0.31433,1.80647,1.07427,10.1067,12.8596,4.81553,0.559207,0.786995,0.895072,0.146368,1.8766,1.59344,0.400053,3.25679,12.8802,180.864,322.434,443.859,180.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2543,302.775,11.9647,244.657,3.45125e-07,72,8.90944e-07,165,204.95,241.536,578.702,50.8595,5,1.29836e-07,1.4236e-07,19,34.9761,114.849,743.578,21.737,25.1237,350.154,6.5,2.03195e-07,165,170,164,1.86826e-05,2.49684e-07,9.70077,1.50321e-07,1.54997e-07,1.23474e-08,1.79695e-08,1.54519e-08,2.00626e-08,1.92511e-08,50,50,50,72.2088,9.51932e-07,6.54572e-07,2.55692e-07,6.83214e-07,0,9.78565,16.4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_5h,33.1049,2.47689e-08,2.14802e-08,60.6483,53.1158,7.82717,97.3207,5.5398e-08,1.78158e-08,2.14033e-08,2.2108e-08,11.9738,225.597,14.5056,58.9589,137.802,1.95313e-07,17.2253,28.6531,4.44614e-08,2.95654e-07,145,130,522.32,435.398,6.79287,9.62068,7.94146,0.429941,0.0183107,0.45,11.839,5.13595,11.9669,2.24066,16.3605,0.350116,1.80564,0.7,2.10919,0,4.89423,1.47514,2.05652,1.37016,0,0.237547,0.418292,7.47496,4.6001,2.66859,0.33801,0.869461,0.539925,1.75955,7.32261,14.6582,13.3155,9.72586,17.3863,9.07218,0.3029,0.849433,6.34545,4.91908,12.5985,0.307636,2.00097,1.30538,1.7525,6.1545,1.14808,0.660447,1.75787,0.421164,12.5585,12.2167,2.16329,2.24003,0.399588,14.1984,12.1457,1.01267,2.46879,1.98462,12.8128,2.82449,0,0.674245,6.02654,0.483848,0.640895,0.633047,1.51828,3.91537,1.03789,0.517805,0.518899,2.53933,1.26663,0.874909,5.09448,0.412739,0.31,13.864,2.79102,8.87478,0.80991,13.2533,1.21659,1.72479,2.60323,11.4413,0.99094,0.294112,0.669605,9.46352,4.77768,0.635239,0.916063,0,0.21655,0.314329,1.80622,1.07434,9.92374,13.0232,4.81802,0.5592,0.786952,0.89492,0.14637,1.87646,1.59316,0.399913,3.25504,12.8819,186.862,330.458,444.673,184.566,0.00237379,3.25176e-05,3.46259e-06,1.08392e-05,0,0,0.000802101,0.000548464,0.00138514,0.00237379,0.00237379,0.00237389,0.00854275,0.00854275,0.00854275,0.00107319,92.9084,302.772,12.0774,248.028,3.45121e-07,72,8.90951e-07,165,204.949,244.674,581.159,50.8595,5,1.29917e-07,1.42458e-07,19,34.9761,117.029,768.647,21.8263,25.1604,367.695,6.5,2.0319e-07,165,170,164,1.99666e-05,2.49989e-07,9.71673,1.50317e-07,1.54945e-07,1.23469e-08,1.79688e-08,1.54545e-08,2.00329e-08,1.92503e-08,50,50,50,72.2088,9.51964e-07,6.5459e-07,2.55691e-07,6.83233e-07,0,9.76694,16.3625,0.00124651,1.34302e-05,0.000986368,0.000986368,1.23153e-05,0.000986368,1.34302e-05,0.00107308,1.34302e-05,0.00124651,0.000135658,0.00328946,0.00124651,0.00342797,4.06975e-06,0.000314337,0,0,0.000693709,1.34302e-06,1.35658e-06,0.000265561,0.000540877,0.000433568,0.00107308,0,2.6996e-05,2.50968e-05,2.17054e-05,1.09341e-05,0.00106224,1.34302e-05,2.6996e-05,0.00854275,0.00768428,0,0,0,0,9.22478e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_6h,33.3894,2.47879e-08,2.14935e-08,60.6497,53.2827,7.84256,97.7389,5.55163e-08,1.7824e-08,2.14165e-08,2.21223e-08,11.9879,246.596,14.5767,59.9216,141.685,1.96914e-07,17.2997,28.6543,4.45343e-08,2.99386e-07,145,130,522.781,498.945,6.79522,9.43635,8.3658,0.43003,0.0183104,0.45,11.854,5.1402,11.9747,2.24219,16.6816,0.350169,1.80657,0.7,2.11055,0,4.87292,1.47622,2.05707,1.37063,0,0.237558,0.418412,7.48559,4.61285,2.66996,0.338078,0.86957,0.540094,1.75979,7.33832,14.6628,13.3231,9.74338,17.4237,9.09107,0.30293,0.849433,6.35511,4.9232,12.613,0.307701,2.00229,1.30539,1.75369,6.16123,1.14816,0.660449,1.75847,0.421292,12.5726,12.2314,2.165,2.24104,0.399667,14.1194,12.172,1.01281,2.4699,1.98634,12.8245,2.82624,0,0.674273,6.03478,0.483899,0.64112,0.633158,1.51835,3.94856,1.0387,0.517861,0.519026,2.54038,1.26686,0.875202,5.09993,0.412845,0.31,13.8764,2.79365,8.87589,0.810144,13.2652,1.21676,1.72521,2.60353,11.458,0.99134,0.294123,0.669744,9.48087,4.78034,0.635437,0.916522,0,0.216581,0.314335,1.80659,1.07483,10.1992,12.941,4.8254,0.559226,0.787015,0.895138,0.146379,1.87677,1.59366,0.400008,3.25735,12.8943,198.848,348.422,446.119,193.784,1.01652,0.0139249,0.000844152,0.00464162,0.0544015,0.0551844,0.34348,0.234866,0.337661,1.01652,1.01652,1.01652,1.42577,1.42577,1.42577,0.459521,94.0701,302.777,12.1478,254.756,3.45195e-07,72,8.91298e-07,165,204.952,250.726,585.604,50.8595,5,1.30611e-07,1.43297e-07,19,34.9761,121.351,817.301,22.0024,25.2629,402.565,6.5,2.03215e-07,165,170,164,26.625,2.52639e-07,9.74946,1.50337e-07,1.54952e-07,1.23472e-08,1.79694e-08,1.54599e-08,2.00276e-08,1.9251e-08,50,50,50,72.2088,9.52184e-07,6.54748e-07,2.55728e-07,6.83402e-07,0,9.71442,16.3281,0.533787,0.745836,0.422388,0.422388,0.678033,0.422388,0.745836,0.459521,0.745836,0.533787,7.53369,0.801944,0.533787,0.83571,0.226011,0.134607,0.000391378,0,0.297064,0.0745836,0.0753369,0.11372,0.231617,0.185665,0.459521,3.99205,1.49921,1.39373,1.20539,0.607216,0.454879,0.745836,1.49921,1.42577,1.28247,0,0,0,0,5.12291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_7h,33.455,2.47867e-08,2.14925e-08,60.65,53.3183,7.84548,97.8339,5.55147e-08,1.78231e-08,2.14154e-08,2.21213e-08,11.9904,252.788,14.5925,60.1675,142.646,1.96911e-07,17.3151,28.6546,4.45328e-08,2.99382e-07,145,130,522.881,517.405,6.61973,9.3346,8.50564,0.430046,0.0183104,0.45,11.8568,5.14095,11.9762,2.24245,16.7548,0.350179,1.80674,0.7,2.11077,0,4.90144,1.47618,2.05717,1.37071,0,0.23756,0.418434,7.48756,4.61376,2.67022,0.338092,0.869593,0.540126,1.75983,7.34159,14.6636,13.3245,9.74674,17.4092,9.09503,0.302936,0.849433,6.35311,4.92365,12.6158,0.307713,2.00254,1.30539,1.75389,6.16244,1.14818,0.660449,1.75857,0.421267,12.5752,12.2342,2.16529,2.24124,0.399682,14.0278,12.223,1.01284,2.46995,1.98666,12.8267,2.82657,0,0.674279,6.03627,0.48391,0.641162,0.633178,1.51837,3.70721,1.03866,0.517871,0.519051,2.54058,1.26691,0.875258,5.10101,0.412863,0.31,13.879,2.7941,8.87611,0.810189,13.2674,1.21679,1.72529,2.60359,11.4612,0.991415,0.294125,0.669769,9.48418,4.78062,0.63547,0.916596,0,0.216587,0.314337,1.80664,1.07488,10.2196,12.9328,4.8266,0.559232,0.787027,0.895144,0.146381,1.87683,1.59375,0.400024,3.25774,12.8969,201.889,352.63,446.441,196.027,4.08914,0.0560157,0.00272035,0.0186719,0.248947,0.252529,1.38172,0.944798,1.0881,4.08914,4.08914,4.08914,4.75812,4.75812,4.75812,1.84852,94.3366,302.778,12.1545,256.31,3.45214e-07,72,8.91396e-07,165,204.952,252.114,586.596,50.8595,5,1.30609e-07,1.43294e-07,19,34.9761,122.409,827.859,22.0425,25.2846,411.255,6.5,2.03221e-07,165,170,164,25.6057,2.52635e-07,9.75623,1.50342e-07,1.5495e-07,1.23473e-08,1.79695e-08,1.54591e-08,2.00242e-08,1.92511e-08,50,50,50,72.2088,9.52247e-07,6.54793e-07,2.55738e-07,6.8345e-07,0,9.62771,16.1438,2.14727,2.60255,1.69914,1.69914,2.36595,1.69914,2.60255,1.84852,2.60255,2.14727,26.2884,2.58424,2.14727,2.69305,0.788651,0.541485,0.00179099,0,1.195,0.260255,0.262884,0.457461,0.931727,0.746876,1.84852,18.2681,5.23139,4.86335,4.20614,2.11884,1.82985,2.60255,5.23139,4.75812,4.27992,0,0,0,0,17.8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023_Q1_labor_8h,33.7712,2.47865e-08,2.14915e-08,60.6516,53.4855,7.86059,98.282,5.55332e-08,1.78215e-08,2.14144e-08,2.21204e-08,12.0023,279.825,14.6699,61.1504,147.421,1.97197e-07,17.39,28.6559,4.45418e-08,3.00058e-07,145,130,523.341,595.251,6.72838,9.16107,8.22676,0.43014,0.01831,0.45,11.8715,5.14515,11.9839,2.24399,16.7404,0.350237,1.80773,0.7,2.11214,0,4.86011,1.47665,2.05774,1.37119,0,0.237572,0.418563,7.49798,4.61994,2.67167,0.338167,0.869712,0.540311,1.76009,7.35825,14.6676,13.331,9.76397,17.3751,9.11507,0.302969,0.849433,6.33278,4.92676,12.63,0.307784,2.00394,1.3054,1.75508,6.16905,1.14827,0.66045,1.75919,0.421299,12.589,12.2487,2.167,2.24231,0.399769,14.3021,12.2048,1.01299,2.47073,1.98847,12.8382,2.82842,0,0.674309,6.04436,0.483967,0.641406,0.633296,1.51845,3.66895,1.03895,0.51793,0.519189,2.54169,1.26716,0.875576,5.10673,0.412973,0.31,13.8921,2.79669,8.8773,0.810445,13.279,1.21698,1.72574,2.6039,11.4777,0.991846,0.294137,0.669916,9.50124,4.78265,0.635677,0.917058,0,0.216622,0.314343,1.80694,1.07529,10.1787,12.2799,4.83283,0.559261,0.787092,0.895304,0.146388,1.87717,1.59429,0.400124,3.26001,12.9099,217.008,371.685,447.88,206.899,7.90138,0.108238,0.00487187,0.0360794,0.504666,0.511927,2.66987,1.82562,1.94875,7.90138,7.90138,7.90138,8.55172,8.55172,8.55172,3.57186,95.5489,302.782,12.1635,263.38,3.45306e-07,72,8.91836e-07,165,204.955,258.29,590.925,50.8596,5,1.30723e-07,1.43432e-07,19,34.9761,127.588,872.077,22.2384,25.388,445.116,6.5,2.03251e-07,165,170,164,96.1827,2.53127e-07,9.78604,1.50366e-07,1.54956e-07,1.23477e-08,1.79702e-08,1.54574e-08,2.00157e-08,1.92519e-08,50,50,50,72.2088,9.52512e-07,6.54984e-07,2.55782e-07,6.83654e-07,0,9.59512,16.0445,4.14913,4.94275,3.28322,3.28322,4.49341,3.28322,4.94275,3.57186,4.94275,4.14913,49.9268,4.62828,4.14913,4.82315,1.4978,1.0463,0.00363078,0,2.30908,0.494275,0.499268,0.883945,1.80036,1.44318,3.57186,37.033,9.93544,9.23646,7.98829,4.0241,3.53578,4.94275,9.93544,8.55172,7.69225,0,0,0,0,33.9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
