var_cap_id,timepoint_id,gen_max_capacity_factor
pv_solarAntioquia,101,0.0
pv_solarAntioquia,102,0.0002301437673871313
pv_solarAntioquia,103,0.04829311928519654
pv_solarAntioquia,104,0.18154491198570655
pv_solarAntioquia,105,0.3404775986743822
pv_solarAntioquia,106,0.48924390332328604
pv_solarAntioquia,107,0.6035354102132064
pv_solarAntioquia,108,0.665747881543274
pv_solarAntioquia,109,0.6648697754818269
pv_solarAntioquia,11,0.6634796569828519
pv_solarAntioquia,110,0.6022551936578391
pv_solarAntioquia,111,0.4886720605198557
pv_solarAntioquia,112,0.34373288723220763
pv_solarAntioquia,113,0.19302548326737692
pv_solarAntioquia,114,0.05874607187744944
pv_solarAntioquia,115,0.0009086069536723873
pv_solarAntioquia,116,0.0
pv_solarAntioquia,117,0.0
pv_solarAntioquia,118,0.0
pv_solarAntioquia,119,0.0
pv_solarAntioquia,12,0.7373817097834569
pv_solarAntioquia,120,0.0
pv_solarAntioquia,121,0.0
pv_solarAntioquia,122,0.0
pv_solarAntioquia,123,0.0
pv_solarAntioquia,124,0.0
pv_solarAntioquia,125,0.0
pv_solarAntioquia,126,0.00022942393776929516
pv_solarAntioquia,127,0.04819458301170043
pv_solarAntioquia,128,0.18129733273224774
pv_solarAntioquia,129,0.34006026141876533
pv_solarAntioquia,13,0.7407435954373919
pv_solarAntioquia,130,0.4887944967784503
pv_solarAntioquia,131,0.6031368645675229
pv_solarAntioquia,132,0.6653466866505349
pv_solarAntioquia,133,0.6647391753727296
pv_solarAntioquia,134,0.6026372091037169
pv_solarAntioquia,135,0.4888877427076305
pv_solarAntioquia,136,0.3438556121011258
pv_solarAntioquia,137,0.19306455164220132
pv_solarAntioquia,138,0.058803806649291926
pv_solarAntioquia,139,0.0009080635284431846
pv_solarAntioquia,14,0.6729989342050894
pv_solarAntioquia,140,0.0
pv_solarAntioquia,141,0.0
pv_solarAntioquia,142,0.0
pv_solarAntioquia,143,0.0
pv_solarAntioquia,144,0.0
pv_solarAntioquia,145,0.0
pv_solarAntioquia,146,0.0
pv_solarAntioquia,147,0.0
pv_solarAntioquia,148,0.0
pv_solarAntioquia,149,0.0
pv_solarAntioquia,15,0.5454638667288735
pv_solarAntioquia,150,5.811563115034234e-05
pv_solarAntioquia,151,0.036594668837164834
pv_solarAntioquia,152,0.1634485775291766
pv_solarAntioquia,153,0.32223806632925106
pv_solarAntioquia,154,0.47405914195198895
pv_solarAntioquia,155,0.5930250121688472
pv_solarAntioquia,156,0.6584492113042075
pv_solarAntioquia,157,0.6583495754071714
pv_solarAntioquia,158,0.5948448260328651
pv_solarAntioquia,159,0.4789965382516546
pv_solarAntioquia,16,0.3800493943565734
pv_solarAntioquia,160,0.3314124896314053
pv_solarAntioquia,161,0.17895287872589843
pv_solarAntioquia,162,0.05111735091694375
pv_solarAntioquia,163,0.00013525034733541714
pv_solarAntioquia,164,0.0
pv_solarAntioquia,165,0.0
pv_solarAntioquia,166,0.0
pv_solarAntioquia,167,0.0
pv_solarAntioquia,168,0.0
pv_solarAntioquia,169,0.0
pv_solarAntioquia,17,0.2043039759687841
pv_solarAntioquia,170,0.0
pv_solarAntioquia,171,0.0
pv_solarAntioquia,172,0.0
pv_solarAntioquia,173,0.0
pv_solarAntioquia,174,5.720330609688342e-05
pv_solarAntioquia,175,0.03644100023462496
pv_solarAntioquia,176,0.16241148620825172
pv_solarAntioquia,177,0.3200226824075162
pv_solarAntioquia,178,0.47098290003778853
pv_solarAntioquia,179,0.5895132185907619
pv_solarAntioquia,18,0.05059397681620367
pv_solarAntioquia,180,0.6554722998687157
pv_solarAntioquia,181,0.6559333817665942
pv_solarAntioquia,182,0.5924318802577848
pv_solarAntioquia,183,0.4768814879328753
pv_solarAntioquia,184,0.3299238142215991
pv_solarAntioquia,185,0.17803625162477205
pv_solarAntioquia,186,0.05065972908191306
pv_solarAntioquia,187,0.00013510904018180613
pv_solarAntioquia,188,0.0
pv_solarAntioquia,189,0.0
pv_solarAntioquia,19,6.433980182840549e-05
pv_solarAntioquia,190,0.0
pv_solarAntioquia,191,0.0
pv_solarAntioquia,192,0.0
pv_solarAntioquia,2,0.0
pv_solarAntioquia,20,0.0
pv_solarAntioquia,21,0.0
pv_solarAntioquia,22,0.0
pv_solarAntioquia,23,0.0
pv_solarAntioquia,24,0.0
pv_solarAntioquia,25,0.0
pv_solarAntioquia,26,0.0
pv_solarAntioquia,27,0.0
pv_solarAntioquia,28,0.0
pv_solarAntioquia,29,0.0
pv_solarAntioquia,3,0.0
pv_solarAntioquia,30,5.308011934667152e-05
pv_solarAntioquia,31,0.042468983817168536
pv_solarAntioquia,32,0.18133422981796368
pv_solarAntioquia,33,0.35924120917782154
pv_solarAntioquia,34,0.5280808581908811
pv_solarAntioquia,35,0.6600495558555399
pv_solarAntioquia,36,0.7332159952773815
pv_solarAntioquia,37,0.7356482554232949
pv_solarAntioquia,38,0.6683066036220886
pv_solarAntioquia,39,0.5414865357143892
pv_solarAntioquia,4,0.0
pv_solarAntioquia,40,0.37737761781136264
pv_solarAntioquia,41,0.2030032977682612
pv_solarAntioquia,42,0.05032896301551051
pv_solarAntioquia,43,6.503031055919984e-05
pv_solarAntioquia,44,0.0
pv_solarAntioquia,45,0.0
pv_solarAntioquia,46,0.0
pv_solarAntioquia,47,0.0
pv_solarAntioquia,48,0.0
pv_solarAntioquia,49,0.0
pv_solarAntioquia,5,0.0
pv_solarAntioquia,50,0.0
pv_solarAntioquia,51,0.0
pv_solarAntioquia,52,0.0
pv_solarAntioquia,53,0.0
pv_solarAntioquia,54,0.00010151479460748417
pv_solarAntioquia,55,0.04392319363578523
pv_solarAntioquia,56,0.1743094656909513
pv_solarAntioquia,57,0.33507809089658736
pv_solarAntioquia,58,0.489135695668829
pv_solarAntioquia,59,0.6091821449025552
pv_solarAntioquia,6,5.419604537982074e-05
pv_solarAntioquia,60,0.6733380456016749
pv_solarAntioquia,61,0.6718809769410063
pv_solarAntioquia,62,0.6075662129004349
pv_solarAntioquia,63,0.4907568171210494
pv_solarAntioquia,64,0.34246239306131937
pv_solarAntioquia,65,0.1889711432502193
pv_solarAntioquia,66,0.054299261037035945
pv_solarAntioquia,67,0.0005272803126632378
pv_solarAntioquia,68,0.0
pv_solarAntioquia,69,0.0
pv_solarAntioquia,7,0.04277700631839265
pv_solarAntioquia,70,0.0
pv_solarAntioquia,71,0.0
pv_solarAntioquia,72,0.0
pv_solarAntioquia,73,0.0
pv_solarAntioquia,74,0.0
pv_solarAntioquia,75,0.0
pv_solarAntioquia,76,0.0
pv_solarAntioquia,77,0.0
pv_solarAntioquia,78,0.00010193550774635172
pv_solarAntioquia,79,0.043803359791862756
pv_solarAntioquia,8,0.18290876860443334
pv_solarAntioquia,80,0.17392308408817447
pv_solarAntioquia,81,0.33431375643393835
pv_solarAntioquia,82,0.4885063653052354
pv_solarAntioquia,83,0.6086401863051798
pv_solarAntioquia,84,0.6732921637590267
pv_solarAntioquia,85,0.672764481399557
pv_solarAntioquia,86,0.6089077531706957
pv_solarAntioquia,87,0.49234526449906485
pv_solarAntioquia,88,0.34400814063042107
pv_solarAntioquia,89,0.19020700680952227
pv_solarAntioquia,9,0.3619314010642566
pv_solarAntioquia,90,0.05498097007431972
pv_solarAntioquia,91,0.0005555612698125231
pv_solarAntioquia,92,0.0
pv_solarAntioquia,93,0.0
pv_solarAntioquia,94,0.0
pv_solarAntioquia,95,0.0
pv_solarAntioquia,96,0.0
pv_solarAntioquia,97,0.0
pv_solarAntioquia,98,0.0
pv_solarAntioquia,99,0.0
pv_solarCaribe,1,0.0
pv_solarCaribe,10,0.7032539471449163
pv_solarCaribe,100,0.0
pv_solarCaribe,101,0.0
pv_solarCaribe,102,0.0032230681190698798
pv_solarCaribe,103,0.07368315095228661
pv_solarCaribe,104,0.2134220013205392
pv_solarCaribe,105,0.36962162684886635
pv_solarCaribe,106,0.5145122083971622
pv_solarCaribe,107,0.6277198226411219
pv_solarCaribe,108,0.6897739004970935
pv_solarCaribe,109,0.6861382396820171
pv_solarCaribe,11,0.8481704998855603
pv_solarCaribe,110,0.6172481236530448
pv_solarCaribe,111,0.49598313383371334
pv_solarCaribe,112,0.3450604424367757
pv_solarCaribe,113,0.19089274147654442
pv_solarCaribe,114,0.05905937153546779
pv_solarCaribe,115,0.0008427785884083922
pv_solarCaribe,116,0.0
pv_solarCaribe,117,0.0
pv_solarCaribe,118,0.0
pv_solarCaribe,119,0.0
pv_solarCaribe,12,0.9129153421575151
pv_solarCaribe,120,0.0
pv_solarCaribe,121,0.0
pv_solarCaribe,122,0.0
pv_solarCaribe,123,0.0
pv_solarCaribe,124,0.0
pv_solarCaribe,125,0.0
pv_solarCaribe,126,0.0032626990276629075
pv_solarCaribe,127,0.07426359022165056
pv_solarCaribe,128,0.215057308500592
pv_solarCaribe,129,0.3730261310414751
pv_solarCaribe,13,0.9059196275883618
pv_solarCaribe,130,0.5199979158172799
pv_solarCaribe,131,0.634998602980407
pv_solarCaribe,132,0.69850226211357
pv_solarCaribe,133,0.6953925205748123
pv_solarCaribe,134,0.6262237391346994
pv_solarCaribe,135,0.5035630258615628
pv_solarCaribe,136,0.34987686039962834
pv_solarCaribe,137,0.1933610143108979
pv_solarCaribe,138,0.05968439473286949
pv_solarCaribe,139,0.0008516539770989771
pv_solarCaribe,14,0.8186180650697875
pv_solarCaribe,140,0.0
pv_solarCaribe,141,0.0
pv_solarCaribe,142,0.0
pv_solarCaribe,143,0.0
pv_solarCaribe,144,0.0
pv_solarCaribe,145,0.0
pv_solarCaribe,146,0.0
pv_solarCaribe,147,0.0
pv_solarCaribe,148,0.0
pv_solarCaribe,149,0.0
pv_solarCaribe,15,0.6562918469503244
pv_solarCaribe,150,0.00014824321263031255
pv_solarCaribe,151,0.04169172821507535
pv_solarCaribe,152,0.17126724326639683
pv_solarCaribe,153,0.3261221972724259
pv_solarCaribe,154,0.4697479433616713
pv_solarCaribe,155,0.5822632990399159
pv_solarCaribe,156,0.6447516494584312
pv_solarCaribe,157,0.6417813897645996
pv_solarCaribe,158,0.5740759717708682
pv_solarCaribe,159,0.4551289091470036
pv_solarCaribe,16,0.44809918439909974
pv_solarCaribe,160,0.3073935620338564
pv_solarCaribe,161,0.15713458627861562
pv_solarCaribe,162,0.03530489881918843
pv_solarCaribe,163,2.47915917000427e-06
pv_solarCaribe,164,0.0
pv_solarCaribe,165,0.0
pv_solarCaribe,166,0.0
pv_solarCaribe,167,0.0
pv_solarCaribe,168,0.0
pv_solarCaribe,169,0.0
pv_solarCaribe,17,0.22387751672526243
pv_solarCaribe,170,0.0
pv_solarCaribe,171,0.0
pv_solarCaribe,172,0.0
pv_solarCaribe,173,0.0
pv_solarCaribe,174,0.00015062190928023203
pv_solarCaribe,175,0.04228309250755001
pv_solarCaribe,176,0.17325983525480845
pv_solarCaribe,177,0.32992181700549295
pv_solarCaribe,178,0.47516179341165626
pv_solarCaribe,179,0.5888607095852231
pv_solarCaribe,18,0.03931610285404786
pv_solarCaribe,180,0.651396540823998
pv_solarCaribe,181,0.6474769334363024
pv_solarCaribe,182,0.5783667125110409
pv_solarCaribe,183,0.45835816149121844
pv_solarCaribe,184,0.3095425636786167
pv_solarCaribe,185,0.15821899635710196
pv_solarCaribe,186,0.03549679911430852
pv_solarCaribe,187,2.599877651486026e-06
pv_solarCaribe,188,0.0
pv_solarCaribe,189,0.0
pv_solarCaribe,19,0.0
pv_solarCaribe,190,0.0
pv_solarCaribe,191,0.0
pv_solarCaribe,192,0.0
pv_solarCaribe,2,0.0
pv_solarCaribe,20,0.0
pv_solarCaribe,21,0.0
pv_solarCaribe,22,0.0
pv_solarCaribe,23,0.0
pv_solarCaribe,24,0.0
pv_solarCaribe,25,0.0
pv_solarCaribe,26,0.0
pv_solarCaribe,27,0.0
pv_solarCaribe,28,0.0
pv_solarCaribe,29,0.0
pv_solarCaribe,3,0.0
pv_solarCaribe,30,2.684453601161403e-06
pv_solarCaribe,31,0.07590502851747044
pv_solarCaribe,32,0.26307975334300315
pv_solarCaribe,33,0.49918339669347556
pv_solarCaribe,34,0.7034505766304202
pv_solarCaribe,35,0.8488222807346588
pv_solarCaribe,36,0.9144275138775977
pv_solarCaribe,37,0.9073618744523586
pv_solarCaribe,38,0.8196435449724233
pv_solarCaribe,39,0.6572123513033165
pv_solarCaribe,4,0.0
pv_solarCaribe,40,0.4491683574230484
pv_solarCaribe,41,0.22482169745653546
pv_solarCaribe,42,0.03982382156243707
pv_solarCaribe,43,0.0
pv_solarCaribe,44,0.0
pv_solarCaribe,45,0.0
pv_solarCaribe,46,0.0
pv_solarCaribe,47,0.0
pv_solarCaribe,48,0.0
pv_solarCaribe,49,0.0
pv_solarCaribe,5,0.0
pv_solarCaribe,50,0.0
pv_solarCaribe,51,0.0
pv_solarCaribe,52,0.0
pv_solarCaribe,53,0.0
pv_solarCaribe,54,0.00153072354298019
pv_solarCaribe,55,0.07586276623828364
pv_solarCaribe,56,0.24541086502064308
pv_solarCaribe,57,0.4393436000624548
pv_solarCaribe,58,0.6159987557749383
pv_solarCaribe,59,0.7431784361726778
pv_solarCaribe,6,1.3565847939681272e-06
pv_solarCaribe,60,0.7999420497318422
pv_solarCaribe,61,0.7890778706372877
pv_solarCaribe,62,0.7078054056401835
pv_solarCaribe,63,0.5650386220385054
pv_solarCaribe,64,0.38959235598154335
pv_solarCaribe,65,0.20962564799665306
pv_solarCaribe,66,0.05480395114187877
pv_solarCaribe,67,0.0002999092890845628
pv_solarCaribe,68,0.0
pv_solarCaribe,69,0.0
pv_solarCaribe,7,0.07533694917069968
pv_solarCaribe,70,0.0
pv_solarCaribe,71,0.0
pv_solarCaribe,72,0.0
pv_solarCaribe,73,0.0
pv_solarCaribe,74,0.0
pv_solarCaribe,75,0.0
pv_solarCaribe,76,0.0
pv_solarCaribe,77,0.0
pv_solarCaribe,78,0.001557410255019679
pv_solarCaribe,79,0.07499720298866591
pv_solarCaribe,8,0.26288377166752536
pv_solarCaribe,80,0.24310442418950193
pv_solarCaribe,81,0.43553969899020245
pv_solarCaribe,82,0.610381667840249
pv_solarCaribe,83,0.7352997143197411
pv_solarCaribe,84,0.7898149891880741
pv_solarCaribe,85,0.7788729140726182
pv_solarCaribe,86,0.69904332338765
pv_solarCaribe,87,0.5577500852765551
pv_solarCaribe,88,0.38457164399591903
pv_solarCaribe,89,0.2073156405263368
pv_solarCaribe,9,0.49926814162343286
pv_solarCaribe,90,0.05470466805422594
pv_solarCaribe,91,0.0003125318918725664
pv_solarCaribe,92,0.0
pv_solarCaribe,93,0.0
pv_solarCaribe,94,0.0
pv_solarCaribe,95,0.0
pv_solarCaribe,96,0.0
pv_solarCaribe,97,0.0
pv_solarCaribe,98,0.0
pv_solarCaribe,99,0.0
pv_solarNordeste,1,0.0
pv_solarNordeste,10,0.6764482911458378
pv_solarNordeste,100,0.0
pv_solarNordeste,101,0.0
pv_solarNordeste,102,0.004560799882096606
pv_solarNordeste,103,0.09462307241361698
pv_solarNordeste,104,0.2622716598851227
pv_solarNordeste,105,0.4401004284079673
pv_solarNordeste,106,0.5942256667564216
pv_solarNordeste,107,0.7000777152240516
pv_solarNordeste,108,0.7424091152720252
pv_solarNordeste,109,0.7148893536377654
pv_solarNordeste,11,0.8076237895856755
pv_solarNordeste,110,0.6255862754339037
pv_solarNordeste,111,0.4912781649009132
pv_solarNordeste,112,0.33342697932726245
pv_solarNordeste,113,0.17410628738232006
pv_solarNordeste,114,0.04257401316785602
pv_solarNordeste,115,3.065054344057233e-05
pv_solarNordeste,116,0.0
pv_solarNordeste,117,0.0
pv_solarNordeste,118,0.0
pv_solarNordeste,119,0.0
pv_solarNordeste,12,0.8651598150084415
pv_solarNordeste,120,0.0
pv_solarNordeste,121,0.0
pv_solarNordeste,122,0.0
pv_solarNordeste,123,0.0
pv_solarNordeste,124,0.0
pv_solarNordeste,125,0.0
pv_solarNordeste,126,0.004594055762344346
pv_solarNordeste,127,0.09490539259749069
pv_solarNordeste,128,0.26349111800707675
pv_solarNordeste,129,0.44289779476464575
pv_solarNordeste,13,0.8432870419197929
pv_solarNordeste,130,0.5985447910421999
pv_solarNordeste,131,0.7059451406880536
pv_solarNordeste,132,0.7490478650087092
pv_solarNordeste,133,0.7208192479697796
pv_solarNordeste,134,0.6305999181774448
pv_solarNordeste,135,0.4951292497255446
pv_solarNordeste,136,0.33549632937112767
pv_solarNordeste,137,0.17482190581315837
pv_solarNordeste,138,0.042664311929047065
pv_solarNordeste,139,3.1064181633664055e-05
pv_solarNordeste,14,0.7446021642876363
pv_solarNordeste,140,0.0
pv_solarNordeste,141,0.0
pv_solarNordeste,142,0.0
pv_solarNordeste,143,0.0
pv_solarNordeste,144,0.0
pv_solarNordeste,145,0.0
pv_solarNordeste,146,0.0
pv_solarNordeste,147,0.0
pv_solarNordeste,148,0.0
pv_solarNordeste,149,0.0
pv_solarNordeste,15,0.5851415317553621
pv_solarNordeste,150,0.0009815609098034357
pv_solarNordeste,151,0.07300292985944427
pv_solarNordeste,152,0.24068252895807385
pv_solarNordeste,153,0.4255113115419679
pv_solarNordeste,154,0.5876347653053008
pv_solarNordeste,155,0.7008027759810975
pv_solarNordeste,156,0.7473281835525842
pv_solarNordeste,157,0.7207403515305845
pv_solarNordeste,158,0.6275810951408585
pv_solarNordeste,159,0.48651350068544247
pv_solarNordeste,16,0.38834689396737276
pv_solarNordeste,160,0.32043875038223685
pv_solarNordeste,161,0.15530186169227617
pv_solarNordeste,162,0.027415601924797122
pv_solarNordeste,163,0.0
pv_solarNordeste,164,0.0
pv_solarNordeste,165,0.0
pv_solarNordeste,166,0.0
pv_solarNordeste,167,0.0
pv_solarNordeste,168,0.0
pv_solarNordeste,169,0.0
pv_solarNordeste,17,0.18421753187691292
pv_solarNordeste,170,0.0
pv_solarNordeste,171,0.0
pv_solarNordeste,172,0.0
pv_solarNordeste,173,0.0
pv_solarNordeste,174,0.000992252492498923
pv_solarNordeste,175,0.07337554093538765
pv_solarNordeste,176,0.24130499450170648
pv_solarNordeste,177,0.4260904128732824
pv_solarNordeste,178,0.5877501555797355
pv_solarNordeste,179,0.7003220316544618
pv_solarNordeste,18,0.028318676248991065
pv_solarNordeste,180,0.7467849146503548
pv_solarNordeste,181,0.7207048294209256
pv_solarNordeste,182,0.6281563206496106
pv_solarNordeste,183,0.4871065915308207
pv_solarNordeste,184,0.3205541034670535
pv_solarNordeste,185,0.15508308880910537
pv_solarNordeste,186,0.027266330535809537
pv_solarNordeste,187,0.0
pv_solarNordeste,188,0.0
pv_solarNordeste,189,0.0
pv_solarNordeste,19,0.0
pv_solarNordeste,190,0.0
pv_solarNordeste,191,0.0
pv_solarNordeste,192,0.0
pv_solarNordeste,2,0.0
pv_solarNordeste,20,0.0
pv_solarNordeste,21,0.0
pv_solarNordeste,22,0.0
pv_solarNordeste,23,0.0
pv_solarNordeste,24,0.0
pv_solarNordeste,25,0.0
pv_solarNordeste,26,0.0
pv_solarNordeste,27,0.0
pv_solarNordeste,28,0.0
pv_solarNordeste,29,0.0
pv_solarNordeste,3,0.0
pv_solarNordeste,30,0.0003636223038962077
pv_solarNordeste,31,0.08523935473863468
pv_solarNordeste,32,0.2732436305500419
pv_solarNordeste,33,0.48829824557109636
pv_solarNordeste,34,0.6782488608787175
pv_solarNordeste,35,0.8098236038538317
pv_solarNordeste,36,0.8667241628437634
pv_solarNordeste,37,0.8446074501656813
pv_solarNordeste,38,0.7460421188017781
pv_solarNordeste,39,0.5868086817058527
pv_solarNordeste,4,0.0
pv_solarNordeste,40,0.3899080715269981
pv_solarNordeste,41,0.18520697589345614
pv_solarNordeste,42,0.028469583888246976
pv_solarNordeste,43,0.0
pv_solarNordeste,44,0.0
pv_solarNordeste,45,0.0
pv_solarNordeste,46,0.0
pv_solarNordeste,47,0.0
pv_solarNordeste,48,0.0
pv_solarNordeste,49,0.0
pv_solarNordeste,5,0.0
pv_solarNordeste,50,0.0
pv_solarNordeste,51,0.0
pv_solarNordeste,52,0.0
pv_solarNordeste,53,0.0
